"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 23:48:26 GMT 2023","Fri Apr 28 23:48:29 GMT 2023","3747","webkit","","Key Presses","","","special key press",""
"skipped","Fri Apr 28 23:47:45 GMT 2023","Fri Apr 28 23:47:45 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"failed","Fri Apr 28 23:47:48 GMT 2023","Fri Apr 28 23:47:48 GMT 2023","329","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 23:48:23 GMT 2023","Fri Apr 28 23:48:26 GMT 2023","2458","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 23:47:50 GMT 2023","Fri Apr 28 23:48:02 GMT 2023","11747","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Fri Apr 28 23:48:28 GMT 2023","Fri Apr 28 23:48:32 GMT 2023","4220","webkit","","Key Presses","","","common key press",""
"skipped","Fri Apr 28 23:48:30 GMT 2023","Fri Apr 28 23:48:30 GMT 2023","2","webkit","","Basic validations","","","has title",""
"failed","Fri Apr 28 23:47:37 GMT 2023","Fri Apr 28 23:47:42 GMT 2023","4565","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Fri Apr 28 23:47:36 GMT 2023","Fri Apr 28 23:47:36 GMT 2023","95","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Fri Apr 28 23:48:15 GMT 2023","Fri Apr 28 23:48:16 GMT 2023","252","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 23:47:43 GMT 2023","Fri Apr 28 23:47:44 GMT 2023","1798","chromium","","Key Presses","","","common key press",""
"skipped","Fri Apr 28 23:47:44 GMT 2023","Fri Apr 28 23:47:44 GMT 2023","0","chromium","","Basic validations","","","has title",""
"passed","Fri Apr 28 23:48:16 GMT 2023","Fri Apr 28 23:48:16 GMT 2023","270","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Fri Apr 28 23:48:08 GMT 2023","Fri Apr 28 23:48:13 GMT 2023","4497","firefox","","Login","","","login - valid credentials",""
"passed","Fri Apr 28 23:47:42 GMT 2023","Fri Apr 28 23:47:44 GMT 2023","2526","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Fri Apr 28 23:47:55 GMT 2023","Fri Apr 28 23:48:02 GMT 2023","6904","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Fri Apr 28 23:48:05 GMT 2023","Fri Apr 28 23:48:08 GMT 2023","3196","firefox","","Key Presses","","","common key press",""
"skipped","Fri Apr 28 23:48:09 GMT 2023","Fri Apr 28 23:48:09 GMT 2023","12","firefox","","Basic validations","","","has title",""
"passed","Fri Apr 28 23:47:41 GMT 2023","Fri Apr 28 23:47:43 GMT 2023","1772","chromium","","Visual Test","","","element screenshot",""
"failed","Fri Apr 28 23:48:20 GMT 2023","Fri Apr 28 23:48:27 GMT 2023","6391","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 23:47:36 GMT 2023","Fri Apr 28 23:47:41 GMT 2023","4768","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 23:47:47 GMT 2023","Fri Apr 28 23:47:47 GMT 2023","77","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Fri Apr 28 23:47:50 GMT 2023","Fri Apr 28 23:48:01 GMT 2023","11084","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 23:48:18 GMT 2023","Fri Apr 28 23:48:18 GMT 2023","270","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Fri Apr 28 23:48:14 GMT 2023","Fri Apr 28 23:48:14 GMT 2023","316","webkit","","API Tests","","","fetch valid movie ",""
