"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 01:51:58 GMT 2024","Wed Jul 17 01:52:11 GMT 2024","13178","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Jul 17 01:52:06 GMT 2024","Wed Jul 17 01:52:15 GMT 2024","9692","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 17 01:52:14 GMT 2024","Wed Jul 17 01:52:25 GMT 2024","10730","firefox","","Key Presses","","","special key press",""
"failed","Wed Jul 17 01:51:56 GMT 2024","Wed Jul 17 01:52:03 GMT 2024","7001","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 17 01:51:59 GMT 2024","Wed Jul 17 01:52:02 GMT 2024","2958","chromium","","Login","","","login - valid credentials",""
"passed","Wed Jul 17 01:52:06 GMT 2024","Wed Jul 17 01:52:23 GMT 2024","16923","firefox","","Visual Test","","","page screenshot",""
"failed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:52:02 GMT 2024","6675","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 17 01:52:14 GMT 2024","Wed Jul 17 01:52:18 GMT 2024","4601","firefox","","Key Presses","","","common key press",""
"passed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","470","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Wed Jul 17 01:52:21 GMT 2024","Wed Jul 17 01:52:22 GMT 2024","310","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jul 17 01:52:20 GMT 2024","Wed Jul 17 01:52:21 GMT 2024","1204","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Jul 17 01:52:28 GMT 2024","Wed Jul 17 01:52:32 GMT 2024","3637","webkit","","Key Presses","","","common key press",""
"skipped","Wed Jul 17 01:52:15 GMT 2024","Wed Jul 17 01:52:15 GMT 2024","1","firefox","","Basic validations","","","has title",""
"failed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:04 GMT 2024","275","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Jul 17 01:52:30 GMT 2024","Wed Jul 17 01:52:33 GMT 2024","3053","webkit","","Login","","","login - valid credentials",""
"failed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:18 GMT 2024","14364","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 17 01:51:59 GMT 2024","Wed Jul 17 01:52:01 GMT 2024","2848","chromium","","Key Presses","","","common key press",""
"skipped","Wed Jul 17 01:52:30 GMT 2024","Wed Jul 17 01:52:30 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"failed","Wed Jul 17 01:52:20 GMT 2024","Wed Jul 17 01:52:20 GMT 2024","145","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:52:02 GMT 2024","6973","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:04 GMT 2024","270","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Jul 17 01:52:03 GMT 2024","Wed Jul 17 01:52:04 GMT 2024","321","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jul 17 01:52:21 GMT 2024","Wed Jul 17 01:52:28 GMT 2024","6854","webkit","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jul 17 01:52:21 GMT 2024","Wed Jul 17 01:52:22 GMT 2024","444","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Jul 17 01:52:24 GMT 2024","Wed Jul 17 01:52:30 GMT 2024","6030","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 17 01:51:58 GMT 2024","Wed Jul 17 01:52:02 GMT 2024","4289","chromium","","Visual Test","","","element screenshot",""
"failed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","466","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jul 17 01:52:15 GMT 2024","Wed Jul 17 01:52:21 GMT 2024","5600","firefox","","Login","","","login - valid credentials",""
"failed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","378","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Jul 17 01:52:03 GMT 2024","Wed Jul 17 01:52:03 GMT 2024","246","firefox","","API Tests","","","fetch valid movie ",""
"failed","Wed Jul 17 01:52:21 GMT 2024","Wed Jul 17 01:52:32 GMT 2024","10854","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:04 GMT 2024","368","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Wed Jul 17 01:52:01 GMT 2024","Wed Jul 17 01:52:01 GMT 2024","0","chromium","","Basic validations","","","navigate to login page",""
"skipped","Wed Jul 17 01:52:15 GMT 2024","Wed Jul 17 01:52:15 GMT 2024","2","firefox","","Basic validations","","","navigate to login page",""
"failed","Wed Jul 17 01:52:03 GMT 2024","Wed Jul 17 01:52:20 GMT 2024","16560","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Jul 17 01:52:20 GMT 2024","Wed Jul 17 01:52:21 GMT 2024","655","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:18 GMT 2024","13780","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 17 01:52:24 GMT 2024","Wed Jul 17 01:52:30 GMT 2024","5842","webkit","","Visual Test","","","element screenshot",""
"failed","Wed Jul 17 01:52:25 GMT 2024","Wed Jul 17 01:52:33 GMT 2024","8005","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 17 01:52:20 GMT 2024","Wed Jul 17 01:52:20 GMT 2024","325","webkit","","API Tests","","","fetch valid movie ",""
"passed","Wed Jul 17 01:51:56 GMT 2024","Wed Jul 17 01:51:59 GMT 2024","3132","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 17 01:51:56 GMT 2024","Wed Jul 17 01:51:59 GMT 2024","2883","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Jul 17 01:52:05 GMT 2024","Wed Jul 17 01:52:15 GMT 2024","9838","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","506","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Jul 17 01:52:03 GMT 2024","Wed Jul 17 01:52:04 GMT 2024","255","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Wed Jul 17 01:52:30 GMT 2024","Wed Jul 17 01:52:30 GMT 2024","0","webkit","","Basic validations","","","has title",""
"passed","Wed Jul 17 01:52:04 GMT 2024","Wed Jul 17 01:52:14 GMT 2024","9863","firefox","","Visual Test","","","element screenshot",""
"passed","Wed Jul 17 01:52:27 GMT 2024","Wed Jul 17 01:52:36 GMT 2024","8980","webkit","","Visual Test","","","page screenshot",""
"passed","Wed Jul 17 01:52:28 GMT 2024","Wed Jul 17 01:52:33 GMT 2024","4765","webkit","","Key Presses","","","special key press",""
"passed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","453","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Wed Jul 17 01:51:57 GMT 2024","Wed Jul 17 01:52:01 GMT 2024","4143","chromium","","Key Presses","","","special key press",""
"failed","Wed Jul 17 01:52:21 GMT 2024","Wed Jul 17 01:52:32 GMT 2024","10462","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 17 01:51:55 GMT 2024","Wed Jul 17 01:51:56 GMT 2024","427","chromium","","API Tests","","","fetch valid movie ",""
"skipped","Wed Jul 17 01:52:01 GMT 2024","Wed Jul 17 01:52:01 GMT 2024","1","chromium","","Basic validations","","","has title",""
