"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 15:02:47 GMT 2023","Thu Feb 16 15:02:51 GMT 2023","4138","webkit","key-presses.test.ts","Key Presses","","","common key press",""
"passed","Thu Feb 16 15:01:25 GMT 2023","Thu Feb 16 15:01:25 GMT 2023","338","chromium","api.test.ts","API Tests","","","fetch valid movie ",""
"passed","Thu Feb 16 15:02:06 GMT 2023","Thu Feb 16 15:02:15 GMT 2023","9240","firefox","github-env.test.ts","Github Environment Tests","","","Github Variables",""
"passed","Thu Feb 16 15:01:28 GMT 2023","Thu Feb 16 15:01:33 GMT 2023","5444","chromium","github-env.test.ts","Github Environment Tests","","","Github Secrets",""
"passed","Thu Feb 16 15:02:08 GMT 2023","Thu Feb 16 15:02:22 GMT 2023","14326","firefox","image.test.ts","Visual Test","","","element screenshot",""
"passed","Thu Feb 16 15:01:58 GMT 2023","Thu Feb 16 15:02:06 GMT 2023","8449","firefox","github-env.test.ts","Github Environment Tests","","","Github Secrets",""
"passed","Thu Feb 16 15:02:09 GMT 2023","Thu Feb 16 15:02:22 GMT 2023","13926","firefox","key-presses.test.ts","Key Presses","","","special key press",""
"failed","Thu Feb 16 15:01:52 GMT 2023","Thu Feb 16 15:01:52 GMT 2023","344","firefox","forced-fails.test.ts","Tests that are expected to fail > API Automation","","","key value pair does not match - array & toContainEqual",""
"failed","Thu Feb 16 15:01:27 GMT 2023","Thu Feb 16 15:01:27 GMT 2023","108","chromium","forced-fails.test.ts","Tests that are expected to fail > API Automation","","","key does not exist - json & toEqual",""
"failed","Thu Feb 16 15:02:26 GMT 2023","Thu Feb 16 15:02:38 GMT 2023","11954","webkit","forced-fails.test.ts","Tests that are expected to fail > E2E Automation","","","element image does not match",""
"passed","Thu Feb 16 15:01:45 GMT 2023","Thu Feb 16 15:01:46 GMT 2023","353","firefox","api.test.ts","API Tests","","","fetch valid movie ",""
"passed","Thu Feb 16 15:01:45 GMT 2023","Thu Feb 16 15:01:45 GMT 2023","200","firefox","api.test.ts","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Thu Feb 16 15:01:33 GMT 2023","Thu Feb 16 15:01:36 GMT 2023","2565","chromium","github-env.test.ts","Github Environment Tests","","","Github Variables",""
"passed","Thu Feb 16 15:01:25 GMT 2023","Thu Feb 16 15:01:25 GMT 2023","296","chromium","api.test.ts","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Thu Feb 16 15:02:47 GMT 2023","Thu Feb 16 15:02:52 GMT 2023","5263","webkit","login.test.ts","Login","","","login - valid credentials",""
"passed","Thu Feb 16 15:02:26 GMT 2023","Thu Feb 16 15:02:26 GMT 2023","328","webkit","api.test.ts","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Thu Feb 16 15:02:33 GMT 2023","Thu Feb 16 15:02:33 GMT 2023","137","webkit","forced-fails.test.ts","Tests that are expected to fail > API Automation","","","key does not exist - json & toEqual",""
"passed","Thu Feb 16 15:01:38 GMT 2023","Thu Feb 16 15:01:49 GMT 2023","11597","chromium","image.test.ts","Visual Test","","","page screenshot",""
