"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4587","Github Variables","webkit","Sun Nov 03 02:14:29 GMT 2024","passed","Sun Nov 03 02:14:33 GMT 2024","Github Environment Tests","","",""
"","5029","common key press","firefox","Sun Nov 03 02:14:17 GMT 2024","passed","Sun Nov 03 02:14:22 GMT 2024","Key Presses","","",""
"","421","invalid movie id - json & toEqual","webkit","Sun Nov 03 02:14:26 GMT 2024","passed","Sun Nov 03 02:14:26 GMT 2024","API Tests","","",""
"","527","status does not match","chromium","Sun Nov 03 02:13:57 GMT 2024","failed","Sun Nov 03 02:13:57 GMT 2024","API Tests - forced to fail","","",""
"","9838","text does not match","webkit","Sun Nov 03 02:14:25 GMT 2024","failed","Sun Nov 03 02:14:35 GMT 2024","UI E2E Tests - forced to fail","","",""
"","14488","text does not match","firefox","Sun Nov 03 02:14:07 GMT 2024","failed","Sun Nov 03 02:14:22 GMT 2024","UI E2E Tests - forced to fail","","",""
"","9724","page image does not match","chromium","Sun Nov 03 02:13:57 GMT 2024","failed","Sun Nov 03 02:14:07 GMT 2024","UI E2E Tests - forced to fail","","",""
"","5531","Github Secrets","chromium","Sun Nov 03 02:13:58 GMT 2024","passed","Sun Nov 03 02:14:04 GMT 2024","Github Environment Tests","","",""
"","0","navigate to login page","firefox","Sun Nov 03 02:14:17 GMT 2024","skipped","Sun Nov 03 02:14:17 GMT 2024","Basic validations","","",""
"","5800","special key press","chromium","Sun Nov 03 02:13:58 GMT 2024","passed","Sun Nov 03 02:14:04 GMT 2024","Key Presses","","",""
"","10299","special key press","firefox","Sun Nov 03 02:14:16 GMT 2024","passed","Sun Nov 03 02:14:26 GMT 2024","Key Presses","","",""
"","5549","Github Secrets","webkit","Sun Nov 03 02:14:26 GMT 2024","passed","Sun Nov 03 02:14:32 GMT 2024","Github Environment Tests","","",""
"","10055","element image does not match","chromium","Sun Nov 03 02:13:57 GMT 2024","failed","Sun Nov 03 02:14:07 GMT 2024","UI E2E Tests - forced to fail","","",""
"","0","has title","webkit","Sun Nov 03 02:14:33 GMT 2024","skipped","Sun Nov 03 02:14:33 GMT 2024","Basic validations","","",""
"","4485","common key press","webkit","Sun Nov 03 02:14:32 GMT 2024","passed","Sun Nov 03 02:14:36 GMT 2024","Key Presses","","",""
"","6307","element screenshot","chromium","Sun Nov 03 02:13:58 GMT 2024","passed","Sun Nov 03 02:14:04 GMT 2024","Visual Test","","",""
"","243","key does not exist - json & toEqual","firefox","Sun Nov 03 02:14:06 GMT 2024","failed","Sun Nov 03 02:14:06 GMT 2024","API Tests - forced to fail","","",""
"","472","key does not exist - json & toEqual","chromium","Sun Nov 03 02:13:57 GMT 2024","failed","Sun Nov 03 02:13:58 GMT 2024","API Tests - forced to fail","","",""
"","8318","Github Variables","firefox","Sun Nov 03 02:14:09 GMT 2024","passed","Sun Nov 03 02:14:17 GMT 2024","Github Environment Tests","","",""
