"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4798","special key press","chromium","Wed Apr 01 03:54:46 UTC 2026","passed","Wed Apr 01 03:54:51 UTC 2026","Key Presses","","",""
"","12958","page screenshot","webkit","Wed Apr 01 03:55:15 UTC 2026","passed","Wed Apr 01 03:55:28 UTC 2026","Visual Test","","",""
"","10323","Github Secrets","firefox","Wed Apr 01 03:54:56 UTC 2026","passed","Wed Apr 01 03:55:06 UTC 2026","Github Environment Tests","","",""
"","346","invalid movie id - json & toEqual","chromium","Wed Apr 01 03:54:45 UTC 2026","passed","Wed Apr 01 03:54:45 UTC 2026","API Tests","","",""
"","6581","element screenshot","webkit","Wed Apr 01 03:55:15 UTC 2026","passed","Wed Apr 01 03:55:22 UTC 2026","Visual Test","","",""
"","9703","element image does not match","chromium","Wed Apr 01 03:54:45 UTC 2026","failed","Wed Apr 01 03:54:55 UTC 2026","UI E2E Tests - forced to fail","","",""
"","0","navigate to login page","chromium","Wed Apr 01 03:54:51 UTC 2026","skipped","Wed Apr 01 03:54:51 UTC 2026","Basic validations","","",""
"","18745","page image does not match","firefox","Wed Apr 01 03:54:56 UTC 2026","failed","Wed Apr 01 03:55:14 UTC 2026","UI E2E Tests - forced to fail","","",""
"","9694","Github Variables","firefox","Wed Apr 01 03:54:56 UTC 2026","passed","Wed Apr 01 03:55:06 UTC 2026","Github Environment Tests","","",""
"","4793","login - valid credentials","webkit","Wed Apr 01 03:55:21 UTC 2026","passed","Wed Apr 01 03:55:26 UTC 2026","Login","","",""
"","16006","text does not match","firefox","Wed Apr 01 03:54:55 UTC 2026","failed","Wed Apr 01 03:55:11 UTC 2026","UI E2E Tests - forced to fail","","",""
"","4","has title","webkit","Wed Apr 01 03:55:22 UTC 2026","skipped","Wed Apr 01 03:55:22 UTC 2026","Basic validations","","",""
"","430","non matching key value pair - array & toContainEqual","chromium","Wed Apr 01 03:54:45 UTC 2026","failed","Wed Apr 01 03:54:45 UTC 2026","API Tests - forced to fail","","",""
"","1","has title","chromium","Wed Apr 01 03:54:51 UTC 2026","skipped","Wed Apr 01 03:54:51 UTC 2026","Basic validations","","",""
"","3288","login - valid credentials","chromium","Wed Apr 01 03:54:51 UTC 2026","passed","Wed Apr 01 03:54:54 UTC 2026","Login","","",""
"","8542","text does not match","chromium","Wed Apr 01 03:54:45 UTC 2026","failed","Wed Apr 01 03:54:54 UTC 2026","UI E2E Tests - forced to fail","","",""
"","273","status does not match","webkit","Wed Apr 01 03:55:13 UTC 2026","failed","Wed Apr 01 03:55:13 UTC 2026","API Tests - forced to fail","","",""
"","8793","page image does not match","chromium","Wed Apr 01 03:54:46 UTC 2026","failed","Wed Apr 01 03:54:55 UTC 2026","UI E2E Tests - forced to fail","","",""
"","16946","page screenshot","firefox","Wed Apr 01 03:54:57 UTC 2026","passed","Wed Apr 01 03:55:14 UTC 2026","Visual Test","","",""
"","451","invalid movie id - json & toEqual","firefox","Wed Apr 01 03:54:54 UTC 2026","passed","Wed Apr 01 03:54:55 UTC 2026","API Tests","","",""
"","9924","element screenshot","firefox","Wed Apr 01 03:54:55 UTC 2026","passed","Wed Apr 01 03:55:05 UTC 2026","Visual Test","","",""
"","275","key does not exist - json & toEqual","webkit","Wed Apr 01 03:55:13 UTC 2026","failed","Wed Apr 01 03:55:13 UTC 2026","API Tests - forced to fail","","",""
"","7119","special key press","webkit","Wed Apr 01 03:55:17 UTC 2026","passed","Wed Apr 01 03:55:24 UTC 2026","Key Presses","","",""
"","404","non matching key value pair - array & toContainEqual","webkit","Wed Apr 01 03:55:16 UTC 2026","failed","Wed Apr 01 03:55:17 UTC 2026","API Tests - forced to fail","","",""
"","6077","element screenshot","chromium","Wed Apr 01 03:54:45 UTC 2026","passed","Wed Apr 01 03:54:51 UTC 2026","Visual Test","","",""
"","510","status does not match","chromium","Wed Apr 01 03:54:45 UTC 2026","failed","Wed Apr 01 03:54:45 UTC 2026","API Tests - forced to fail","","",""
"","11737","element image does not match","webkit","Wed Apr 01 03:55:14 UTC 2026","failed","Wed Apr 01 03:55:26 UTC 2026","UI E2E Tests - forced to fail","","",""
"","467","fetch valid movie ","firefox","Wed Apr 01 03:54:53 UTC 2026","passed","Wed Apr 01 03:54:53 UTC 2026","API Tests","","",""
"","398","invalid movie id - array & toContainEqual","chromium","Wed Apr 01 03:54:45 UTC 2026","passed","Wed Apr 01 03:54:45 UTC 2026","API Tests","","",""
"","13026","special key press","firefox","Wed Apr 01 03:55:00 UTC 2026","passed","Wed Apr 01 03:55:13 UTC 2026","Key Presses","","",""
"","0","has title","firefox","Wed Apr 01 03:55:06 UTC 2026","skipped","Wed Apr 01 03:55:06 UTC 2026","Basic validations","","",""
"","439","fetch valid movie ","webkit","Wed Apr 01 03:55:12 UTC 2026","passed","Wed Apr 01 03:55:13 UTC 2026","API Tests","","",""
"","10407","text does not match","webkit","Wed Apr 01 03:55:14 UTC 2026","failed","Wed Apr 01 03:55:24 UTC 2026","UI E2E Tests - forced to fail","","",""
"","11808","page screenshot","chromium","Wed Apr 01 03:54:46 UTC 2026","passed","Wed Apr 01 03:54:58 UTC 2026","Visual Test","","",""
"","6807","login - valid credentials","firefox","Wed Apr 01 03:55:06 UTC 2026","passed","Wed Apr 01 03:55:13 UTC 2026","Login","","",""
"","4081","Github Secrets","webkit","Wed Apr 01 03:55:17 UTC 2026","passed","Wed Apr 01 03:55:21 UTC 2026","Github Environment Tests","","",""
"","2872","common key press","chromium","Wed Apr 01 03:54:50 UTC 2026","passed","Wed Apr 01 03:54:53 UTC 2026","Key Presses","","",""
"","9433","page image does not match","webkit","Wed Apr 01 03:55:16 UTC 2026","failed","Wed Apr 01 03:55:25 UTC 2026","UI E2E Tests - forced to fail","","",""
"","19562","element image does not match","firefox","Wed Apr 01 03:54:55 UTC 2026","failed","Wed Apr 01 03:55:15 UTC 2026","UI E2E Tests - forced to fail","","",""
"","4763","Github Variables","chromium","Wed Apr 01 03:54:45 UTC 2026","passed","Wed Apr 01 03:54:50 UTC 2026","Github Environment Tests","","",""
"","5582","common key press","firefox","Wed Apr 01 03:55:05 UTC 2026","passed","Wed Apr 01 03:55:10 UTC 2026","Key Presses","","",""
"","313","fetch valid movie ","chromium","Wed Apr 01 03:54:45 UTC 2026","passed","Wed Apr 01 03:54:45 UTC 2026","API Tests","","",""
"","543","non matching key value pair - array & toContainEqual","firefox","Wed Apr 01 03:54:55 UTC 2026","failed","Wed Apr 01 03:54:55 UTC 2026","API Tests - forced to fail","","",""
"","493","invalid movie id - json & toEqual","webkit","Wed Apr 01 03:55:12 UTC 2026","passed","Wed Apr 01 03:55:13 UTC 2026","API Tests","","",""
