"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 01:48:32 GMT 2024","Sun Jun 02 01:48:33 GMT 2024","540","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun Jun 02 01:48:59 GMT 2024","Sun Jun 02 01:49:04 GMT 2024","5133","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Jun 02 01:48:39 GMT 2024","Sun Jun 02 01:48:40 GMT 2024","236","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Jun 02 01:48:39 GMT 2024","Sun Jun 02 01:48:40 GMT 2024","323","firefox","","API Tests","","","fetch valid movie ",""
"passed","Sun Jun 02 01:48:56 GMT 2024","Sun Jun 02 01:48:56 GMT 2024","359","webkit","","API Tests","","","fetch valid movie ",""
"skipped","Sun Jun 02 01:48:37 GMT 2024","Sun Jun 02 01:48:37 GMT 2024","1","chromium","","Basic validations","","","has title",""
"passed","Sun Jun 02 01:48:42 GMT 2024","Sun Jun 02 01:48:51 GMT 2024","8972","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Sun Jun 02 01:48:40 GMT 2024","Sun Jun 02 01:48:40 GMT 2024","172","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jun 02 01:48:37 GMT 2024","Sun Jun 02 01:48:39 GMT 2024","2305","chromium","","Login","","","login - valid credentials",""
"passed","Sun Jun 02 01:48:57 GMT 2024","Sun Jun 02 01:48:57 GMT 2024","371","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Jun 02 01:48:41 GMT 2024","Sun Jun 02 01:48:54 GMT 2024","13561","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Jun 02 01:48:57 GMT 2024","Sun Jun 02 01:48:57 GMT 2024","510","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Jun 02 01:49:00 GMT 2024","Sun Jun 02 01:49:05 GMT 2024","4706","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Sun Jun 02 01:48:32 GMT 2024","Sun Jun 02 01:48:33 GMT 2024","308","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Jun 02 01:48:47 GMT 2024","Sun Jun 02 01:48:57 GMT 2024","9678","firefox","","Key Presses","","","special key press",""
"skipped","Sun Jun 02 01:49:05 GMT 2024","Sun Jun 02 01:49:05 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"failed","Sun Jun 02 01:48:59 GMT 2024","Sun Jun 02 01:48:59 GMT 2024","280","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Jun 02 01:48:40 GMT 2024","Sun Jun 02 01:48:56 GMT 2024","16260","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Sun Jun 02 01:48:51 GMT 2024","Sun Jun 02 01:48:51 GMT 2024","0","firefox","","Basic validations","","","has title",""
"failed","Sun Jun 02 01:48:58 GMT 2024","Sun Jun 02 01:48:58 GMT 2024","299","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Jun 02 01:48:40 GMT 2024","Sun Jun 02 01:48:47 GMT 2024","7331","firefox","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Jun 02 01:49:05 GMT 2024","Sun Jun 02 01:49:05 GMT 2024","0","webkit","","Basic validations","","","has title",""
"skipped","Sun Jun 02 01:48:51 GMT 2024","Sun Jun 02 01:48:51 GMT 2024","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Jun 02 01:48:36 GMT 2024","Sun Jun 02 01:48:38 GMT 2024","2176","chromium","","Key Presses","","","common key press",""
"failed","Sun Jun 02 01:48:32 GMT 2024","Sun Jun 02 01:48:39 GMT 2024","6521","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Jun 02 01:48:51 GMT 2024","Sun Jun 02 01:48:56 GMT 2024","5204","firefox","","Login","","","login - valid credentials",""
"skipped","Sun Jun 02 01:48:37 GMT 2024","Sun Jun 02 01:48:37 GMT 2024","1","chromium","","Basic validations","","","navigate to login page",""
"failed","Sun Jun 02 01:48:41 GMT 2024","Sun Jun 02 01:48:41 GMT 2024","247","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Jun 02 01:48:33 GMT 2024","Sun Jun 02 01:48:36 GMT 2024","3425","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Jun 02 01:48:40 GMT 2024","Sun Jun 02 01:48:41 GMT 2024","306","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Jun 02 01:48:40 GMT 2024","Sun Jun 02 01:48:55 GMT 2024","15388","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Jun 02 01:48:34 GMT 2024","Sun Jun 02 01:48:38 GMT 2024","3724","chromium","","Key Presses","","","special key press",""
"passed","Sun Jun 02 01:48:32 GMT 2024","Sun Jun 02 01:48:33 GMT 2024","436","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jun 02 01:48:42 GMT 2024","Sun Jun 02 01:48:57 GMT 2024","15373","firefox","","Visual Test","","","page screenshot",""
