"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 27 01:39:31 GMT 2023","Wed Dec 27 01:39:32 GMT 2023","275","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","362","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Dec 27 01:39:47 GMT 2023","Wed Dec 27 01:39:48 GMT 2023","801","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Dec 27 01:39:29 GMT 2023","Wed Dec 27 01:39:30 GMT 2023","365","firefox","","API Tests","","","fetch valid movie ",""
"passed","Wed Dec 27 01:39:54 GMT 2023","Wed Dec 27 01:39:57 GMT 2023","2744","webkit","","Login","","","login - valid credentials",""
"failed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:29 GMT 2023","6084","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","438","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","282","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:27 GMT 2023","4061","chromium","","Key Presses","","","special key press",""
"passed","Wed Dec 27 01:39:32 GMT 2023","Wed Dec 27 01:39:41 GMT 2023","9042","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Dec 27 01:39:51 GMT 2023","Wed Dec 27 01:39:57 GMT 2023","5309","webkit","","Key Presses","","","special key press",""
"passed","Wed Dec 27 01:39:26 GMT 2023","Wed Dec 27 01:39:28 GMT 2023","2364","chromium","","Key Presses","","","common key press",""
"failed","Wed Dec 27 01:39:31 GMT 2023","Wed Dec 27 01:39:31 GMT 2023","333","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","301","chromium","","API Tests","","","fetch valid movie ",""
"passed","Wed Dec 27 01:39:50 GMT 2023","Wed Dec 27 01:40:00 GMT 2023","9606","webkit","","Visual Test","","","page screenshot",""
"passed","Wed Dec 27 01:39:33 GMT 2023","Wed Dec 27 01:39:44 GMT 2023","11442","firefox","","Visual Test","","","element screenshot",""
"failed","Wed Dec 27 01:39:47 GMT 2023","Wed Dec 27 01:39:48 GMT 2023","604","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"skipped","Wed Dec 27 01:39:28 GMT 2023","Wed Dec 27 01:39:28 GMT 2023","0","chromium","","Basic validations","","","has title",""
"failed","Wed Dec 27 01:39:31 GMT 2023","Wed Dec 27 01:39:31 GMT 2023","476","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Dec 27 01:39:30 GMT 2023","Wed Dec 27 01:39:31 GMT 2023","503","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Dec 27 01:39:36 GMT 2023","Wed Dec 27 01:39:48 GMT 2023","12071","firefox","","Key Presses","","","special key press",""
"passed","Wed Dec 27 01:39:38 GMT 2023","Wed Dec 27 01:39:42 GMT 2023","4245","firefox","","Key Presses","","","common key press",""
"passed","Wed Dec 27 01:39:41 GMT 2023","Wed Dec 27 01:39:46 GMT 2023","4984","firefox","","Login","","","login - valid credentials",""
"passed","Wed Dec 27 01:39:30 GMT 2023","Wed Dec 27 01:39:30 GMT 2023","304","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Dec 27 01:39:31 GMT 2023","Wed Dec 27 01:39:46 GMT 2023","14666","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Wed Dec 27 01:39:28 GMT 2023","Wed Dec 27 01:39:28 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"passed","Wed Dec 27 01:39:48 GMT 2023","Wed Dec 27 01:39:54 GMT 2023","5715","webkit","","Visual Test","","","element screenshot",""
"failed","Wed Dec 27 01:39:47 GMT 2023","Wed Dec 27 01:39:57 GMT 2023","9163","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Dec 27 01:39:27 GMT 2023","Wed Dec 27 01:39:29 GMT 2023","2094","chromium","","Login","","","login - valid credentials",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","356","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:23 GMT 2023","385","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Dec 27 01:39:25 GMT 2023","Wed Dec 27 01:39:29 GMT 2023","3802","chromium","","Visual Test","","","element screenshot",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:26 GMT 2023","2515","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Wed Dec 27 01:39:47 GMT 2023","Wed Dec 27 01:39:56 GMT 2023","9042","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Dec 27 01:39:45 GMT 2023","Wed Dec 27 01:39:46 GMT 2023","530","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Dec 27 01:39:51 GMT 2023","Wed Dec 27 01:39:57 GMT 2023","6856","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Wed Dec 27 01:39:56 GMT 2023","Wed Dec 27 01:39:56 GMT 2023","9","webkit","","Basic validations","","","has title",""
"failed","Wed Dec 27 01:39:30 GMT 2023","Wed Dec 27 01:39:43 GMT 2023","12829","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Wed Dec 27 01:39:30 GMT 2023","Wed Dec 27 01:39:46 GMT 2023","15705","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Dec 27 01:39:23 GMT 2023","Wed Dec 27 01:39:34 GMT 2023","10689","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Dec 27 01:39:54 GMT 2023","Wed Dec 27 01:39:57 GMT 2023","2761","webkit","","Key Presses","","","common key press",""
"failed","Wed Dec 27 01:39:25 GMT 2023","Wed Dec 27 01:39:31 GMT 2023","6033","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Dec 27 01:39:33 GMT 2023","Wed Dec 27 01:39:49 GMT 2023","16276","firefox","","Visual Test","","","page screenshot",""
"failed","Wed Dec 27 01:39:46 GMT 2023","Wed Dec 27 01:39:46 GMT 2023","162","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Dec 27 01:39:51 GMT 2023","Wed Dec 27 01:39:56 GMT 2023","5380","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Wed Dec 27 01:39:31 GMT 2023","Wed Dec 27 01:39:38 GMT 2023","6942","firefox","","Github Environment Tests","","","Github Variables",""
"skipped","Wed Dec 27 01:39:42 GMT 2023","Wed Dec 27 01:39:42 GMT 2023","0","firefox","","Basic validations","","","has title",""
"skipped","Wed Dec 27 01:39:42 GMT 2023","Wed Dec 27 01:39:42 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Wed Dec 27 01:39:48 GMT 2023","Wed Dec 27 01:39:48 GMT 2023","652","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Wed Dec 27 01:39:56 GMT 2023","Wed Dec 27 01:39:56 GMT 2023","3","webkit","","Basic validations","","","navigate to login page",""
