"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10350","page image does not match","chromium","Wed Jan 28 02:53:15 UTC 2026","failed","Wed Jan 28 02:53:25 UTC 2026","UI E2E Tests - forced to fail","","",""
"","6206","Github Variables","webkit","Wed Jan 28 02:53:46 UTC 2026","passed","Wed Jan 28 02:53:52 UTC 2026","Github Environment Tests","","",""
"","420","invalid movie id - array & toContainEqual","firefox","Wed Jan 28 02:53:23 UTC 2026","passed","Wed Jan 28 02:53:24 UTC 2026","API Tests","","",""
"","4605","login - valid credentials","webkit","Wed Jan 28 02:53:52 UTC 2026","passed","Wed Jan 28 02:53:57 UTC 2026","Login","","",""
"","363","invalid movie id - array & toContainEqual","webkit","Wed Jan 28 02:53:45 UTC 2026","passed","Wed Jan 28 02:53:45 UTC 2026","API Tests","","",""
"","397","status does not match","chromium","Wed Jan 28 02:53:15 UTC 2026","failed","Wed Jan 28 02:53:15 UTC 2026","API Tests - forced to fail","","",""
"","8648","Github Secrets","firefox","Wed Jan 28 02:53:25 UTC 2026","passed","Wed Jan 28 02:53:34 UTC 2026","Github Environment Tests","","",""
"","3","navigate to login page","chromium","Wed Jan 28 02:53:22 UTC 2026","skipped","Wed Jan 28 02:53:22 UTC 2026","Basic validations","","",""
"","6894","special key press","webkit","Wed Jan 28 02:53:47 UTC 2026","passed","Wed Jan 28 02:53:54 UTC 2026","Key Presses","","",""
"","16402","text does not match","firefox","Wed Jan 28 02:53:25 UTC 2026","failed","Wed Jan 28 02:53:42 UTC 2026","UI E2E Tests - forced to fail","","",""
"","12026","page screenshot","webkit","Wed Jan 28 02:53:47 UTC 2026","passed","Wed Jan 28 02:53:59 UTC 2026","Visual Test","","",""
"","365","fetch valid movie ","webkit","Wed Jan 28 02:53:43 UTC 2026","passed","Wed Jan 28 02:53:44 UTC 2026","API Tests","","",""
"","5784","element screenshot","chromium","Wed Jan 28 02:53:16 UTC 2026","passed","Wed Jan 28 02:53:22 UTC 2026","Visual Test","","",""
"","13356","page screenshot","chromium","Wed Jan 28 02:53:15 UTC 2026","passed","Wed Jan 28 02:53:28 UTC 2026","Visual Test","","",""
"","300","status does not match","webkit","Wed Jan 28 02:53:46 UTC 2026","failed","Wed Jan 28 02:53:46 UTC 2026","API Tests - forced to fail","","",""
"","442","non matching key value pair - array & toContainEqual","firefox","Wed Jan 28 02:53:25 UTC 2026","failed","Wed Jan 28 02:53:26 UTC 2026","API Tests - forced to fail","","",""
"","2622","common key press","chromium","Wed Jan 28 02:53:21 UTC 2026","passed","Wed Jan 28 02:53:23 UTC 2026","Key Presses","","",""
"","456","invalid movie id - array & toContainEqual","chromium","Wed Jan 28 02:53:14 UTC 2026","passed","Wed Jan 28 02:53:15 UTC 2026","API Tests","","",""
"","11065","page image does not match","webkit","Wed Jan 28 02:53:45 UTC 2026","failed","Wed Jan 28 02:53:56 UTC 2026","UI E2E Tests - forced to fail","","",""
"","17849","page screenshot","firefox","Wed Jan 28 02:53:27 UTC 2026","passed","Wed Jan 28 02:53:45 UTC 2026","Visual Test","","",""
"","232","status does not match","firefox","Wed Jan 28 02:53:23 UTC 2026","failed","Wed Jan 28 02:53:24 UTC 2026","API Tests - forced to fail","","",""
"","11459","element image does not match","webkit","Wed Jan 28 02:53:45 UTC 2026","failed","Wed Jan 28 02:53:56 UTC 2026","UI E2E Tests - forced to fail","","",""
"","8951","Github Variables","firefox","Wed Jan 28 02:53:26 UTC 2026","passed","Wed Jan 28 02:53:35 UTC 2026","Github Environment Tests","","",""
"","224","key does not exist - json & toEqual","webkit","Wed Jan 28 02:53:44 UTC 2026","failed","Wed Jan 28 02:53:44 UTC 2026","API Tests - forced to fail","","",""
"","9481","text does not match","chromium","Wed Jan 28 02:53:15 UTC 2026","failed","Wed Jan 28 02:53:24 UTC 2026","UI E2E Tests - forced to fail","","",""
"","1","has title","chromium","Wed Jan 28 02:53:22 UTC 2026","skipped","Wed Jan 28 02:53:22 UTC 2026","Basic validations","","",""
"","7381","login - valid credentials","firefox","Wed Jan 28 02:53:35 UTC 2026","passed","Wed Jan 28 02:53:43 UTC 2026","Login","","",""
