"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 06 01:42:26 GMT 2023","Sun Aug 06 01:42:27 GMT 2023","185","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Aug 06 01:42:11 GMT 2023","Sun Aug 06 01:42:11 GMT 2023","138","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Aug 06 01:42:28 GMT 2023","Sun Aug 06 01:42:28 GMT 2023","260","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Sun Aug 06 01:43:25 GMT 2023","Sun Aug 06 01:43:25 GMT 2023","2","webkit","","Basic validations","","","navigate to login page",""
"failed","Sun Aug 06 01:43:06 GMT 2023","Sun Aug 06 01:43:06 GMT 2023","118","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Aug 06 01:42:26 GMT 2023","Sun Aug 06 01:42:26 GMT 2023","288","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Aug 06 01:43:20 GMT 2023","Sun Aug 06 01:43:24 GMT 2023","4265","webkit","","Key Presses","","","common key press",""
"failed","Sun Aug 06 01:43:08 GMT 2023","Sun Aug 06 01:43:18 GMT 2023","9652","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 06 01:42:21 GMT 2023","Sun Aug 06 01:42:26 GMT 2023","4271","chromium","","Key Presses","","","special key press",""
"passed","Sun Aug 06 01:42:10 GMT 2023","Sun Aug 06 01:42:11 GMT 2023","1048","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Aug 06 01:43:07 GMT 2023","Sun Aug 06 01:43:17 GMT 2023","10038","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"skipped","Sun Aug 06 01:42:57 GMT 2023","Sun Aug 06 01:42:57 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Aug 06 01:43:16 GMT 2023","Sun Aug 06 01:43:20 GMT 2023","3415","webkit","","Github Environment Tests","","","Github Variables",""
