"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:52 GMT 2024","391","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:58 GMT 2024","6457","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:55 GMT 2024","2875","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Feb 11 01:39:59 GMT 2024","Sun Feb 11 01:40:14 GMT 2024","14846","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Feb 11 01:40:00 GMT 2024","Sun Feb 11 01:40:01 GMT 2024","210","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Feb 11 01:39:59 GMT 2024","Sun Feb 11 01:39:59 GMT 2024","327","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:52 GMT 2024","357","chromium","","API Tests","","","fetch valid movie ",""
"skipped","Sun Feb 11 01:40:24 GMT 2024","Sun Feb 11 01:40:24 GMT 2024","2","webkit","","Basic validations","","","has title",""
"passed","Sun Feb 11 01:39:54 GMT 2024","Sun Feb 11 01:39:57 GMT 2024","3396","chromium","","Key Presses","","","special key press",""
"passed","Sun Feb 11 01:39:59 GMT 2024","Sun Feb 11 01:40:00 GMT 2024","259","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Feb 11 01:40:16 GMT 2024","Sun Feb 11 01:40:17 GMT 2024","247","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:52 GMT 2024","308","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:40:03 GMT 2024","11011","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Feb 11 01:40:19 GMT 2024","Sun Feb 11 01:40:26 GMT 2024","7167","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Feb 11 01:39:52 GMT 2024","Sun Feb 11 01:39:58 GMT 2024","6674","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Feb 11 01:40:21 GMT 2024","Sun Feb 11 01:40:26 GMT 2024","5210","webkit","","Key Presses","","","special key press",""
"passed","Sun Feb 11 01:40:06 GMT 2024","Sun Feb 11 01:40:17 GMT 2024","11564","firefox","","Key Presses","","","special key press",""
"passed","Sun Feb 11 01:39:53 GMT 2024","Sun Feb 11 01:39:57 GMT 2024","4063","chromium","","Visual Test","","","element screenshot",""
