"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 13 01:38:34 GMT 2023","Sun Aug 13 01:38:39 GMT 2023","5184","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Aug 13 01:38:48 GMT 2023","Sun Aug 13 01:38:53 GMT 2023","4682","webkit","","Login","","","login - valid credentials",""
"passed","Sun Aug 13 01:37:33 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","362","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Aug 13 01:37:38 GMT 2023","Sun Aug 13 01:37:40 GMT 2023","1989","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Aug 13 01:38:30 GMT 2023","Sun Aug 13 01:38:30 GMT 2023","389","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Aug 13 01:37:53 GMT 2023","Sun Aug 13 01:38:09 GMT 2023","16469","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Aug 13 01:38:43 GMT 2023","Sun Aug 13 01:38:48 GMT 2023","5079","webkit","","Key Presses","","","special key press",""
"failed","Sun Aug 13 01:37:33 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","85","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Aug 13 01:37:49 GMT 2023","Sun Aug 13 01:37:49 GMT 2023","267","firefox","","API Tests","","","fetch valid movie ",""
"skipped","Sun Aug 13 01:38:20 GMT 2023","Sun Aug 13 01:38:20 GMT 2023","1","firefox","","Basic validations","","","has title",""
"skipped","Sun Aug 13 01:38:48 GMT 2023","Sun Aug 13 01:38:48 GMT 2023","2","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Aug 13 01:37:32 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","574","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun Aug 13 01:37:43 GMT 2023","Sun Aug 13 01:37:48 GMT 2023","5076","chromium","","Key Presses","","","special key press",""
"passed","Sun Aug 13 01:37:59 GMT 2023","Sun Aug 13 01:38:10 GMT 2023","11050","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Aug 13 01:38:39 GMT 2023","Sun Aug 13 01:38:43 GMT 2023","4038","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Sun Aug 13 01:38:29 GMT 2023","Sun Aug 13 01:38:29 GMT 2023","263","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Aug 13 01:38:11 GMT 2023","Sun Aug 13 01:38:32 GMT 2023","20700","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Aug 13 01:38:43 GMT 2023","Sun Aug 13 01:38:56 GMT 2023","13009","webkit","","Visual Test","","","page screenshot",""
"skipped","Sun Aug 13 01:37:47 GMT 2023","Sun Aug 13 01:37:47 GMT 2023","4","chromium","","Basic validations","","","has title",""
"failed","Sun Aug 13 01:37:34 GMT 2023","Sun Aug 13 01:37:42 GMT 2023","7583","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Aug 13 01:37:51 GMT 2023","Sun Aug 13 01:37:51 GMT 2023","249","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Aug 13 01:38:29 GMT 2023","Sun Aug 13 01:38:30 GMT 2023","264","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Aug 13 01:37:50 GMT 2023","Sun Aug 13 01:37:50 GMT 2023","253","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Sun Aug 13 01:37:47 GMT 2023","Sun Aug 13 01:37:47 GMT 2023","6","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun Aug 13 01:37:50 GMT 2023","Sun Aug 13 01:37:51 GMT 2023","363","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Aug 13 01:37:33 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","362","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Aug 13 01:38:31 GMT 2023","Sun Aug 13 01:38:41 GMT 2023","10044","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 13 01:37:43 GMT 2023","Sun Aug 13 01:37:47 GMT 2023","3982","chromium","","Login","","","login - valid credentials",""
"failed","Sun Aug 13 01:37:51 GMT 2023","Sun Aug 13 01:38:08 GMT 2023","17590","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 13 01:38:27 GMT 2023","Sun Aug 13 01:38:27 GMT 2023","372","webkit","","API Tests","","","fetch valid movie ",""
"failed","Sun Aug 13 01:37:33 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","130","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 13 01:38:32 GMT 2023","Sun Aug 13 01:38:32 GMT 2023","309","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 13 01:37:49 GMT 2023","Sun Aug 13 01:37:49 GMT 2023","90","firefox","","API Tests - forced to fail","","","status does not match",""
"skipped","Sun Aug 13 01:38:48 GMT 2023","Sun Aug 13 01:38:48 GMT 2023","1","webkit","","Basic validations","","","has title",""
"failed","Sun Aug 13 01:38:35 GMT 2023","Sun Aug 13 01:38:45 GMT 2023","9412","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Aug 13 01:37:33 GMT 2023","Sun Aug 13 01:37:40 GMT 2023","7426","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 13 01:37:34 GMT 2023","Sun Aug 13 01:37:38 GMT 2023","3939","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Aug 13 01:38:10 GMT 2023","Sun Aug 13 01:38:26 GMT 2023","15084","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Aug 13 01:38:14 GMT 2023","Sun Aug 13 01:38:20 GMT 2023","5336","firefox","","Key Presses","","","common key press",""
"passed","Sun Aug 13 01:38:10 GMT 2023","Sun Aug 13 01:38:14 GMT 2023","4566","firefox","","Key Presses","","","special key press",""
"failed","Sun Aug 13 01:37:34 GMT 2023","Sun Aug 13 01:37:41 GMT 2023","6979","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Aug 13 01:38:18 GMT 2023","Sun Aug 13 01:38:27 GMT 2023","8209","firefox","","Login","","","login - valid credentials",""
"failed","Sun Aug 13 01:37:50 GMT 2023","Sun Aug 13 01:37:50 GMT 2023","89","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 13 01:38:27 GMT 2023","Sun Aug 13 01:38:27 GMT 2023","113","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Aug 13 01:38:46 GMT 2023","Sun Aug 13 01:38:52 GMT 2023","6181","webkit","","Key Presses","","","common key press",""
"skipped","Sun Aug 13 01:38:20 GMT 2023","Sun Aug 13 01:38:20 GMT 2023","0","firefox","","Basic validations","","","navigate to login page",""
"failed","Sun Aug 13 01:37:52 GMT 2023","Sun Aug 13 01:38:06 GMT 2023","14192","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Aug 13 01:38:08 GMT 2023","Sun Aug 13 01:38:18 GMT 2023","10204","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Sun Aug 13 01:37:32 GMT 2023","Sun Aug 13 01:37:33 GMT 2023","489","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Aug 13 01:37:42 GMT 2023","Sun Aug 13 01:37:56 GMT 2023","13764","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Aug 13 01:38:30 GMT 2023","Sun Aug 13 01:38:40 GMT 2023","10513","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Aug 13 01:37:40 GMT 2023","Sun Aug 13 01:37:43 GMT 2023","2882","chromium","","Visual Test","","","element screenshot",""
