"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 25 05:30:46 GMT 2023","Tue Apr 25 05:30:59 GMT 2023","13467","firefox","","Visual Test","","","element screenshot",""
"passed","Tue Apr 25 05:30:14 GMT 2023","Tue Apr 25 05:30:17 GMT 2023","3359","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Tue Apr 25 05:31:06 GMT 2023","Tue Apr 25 05:31:06 GMT 2023","426","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Tue Apr 25 05:30:35 GMT 2023","Tue Apr 25 05:30:45 GMT 2023","9850","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Tue Apr 25 05:30:17 GMT 2023","Tue Apr 25 05:30:20 GMT 2023","2473","chromium","","Visual Test","","","element screenshot",""
"failed","Tue Apr 25 05:30:27 GMT 2023","Tue Apr 25 05:30:41 GMT 2023","13558","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Tue Apr 25 05:30:53 GMT 2023","Tue Apr 25 05:30:58 GMT 2023","5902","firefox","","Key Presses","","","common key press",""
"passed","Tue Apr 25 05:30:43 GMT 2023","Tue Apr 25 05:30:53 GMT 2023","9344","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Tue Apr 25 05:31:08 GMT 2023","Tue Apr 25 05:31:13 GMT 2023","4889","webkit","","Github Environment Tests","","","Github Secrets",""
"failed","Tue Apr 25 05:30:09 GMT 2023","Tue Apr 25 05:30:10 GMT 2023","190","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Tue Apr 25 05:30:25 GMT 2023","Tue Apr 25 05:30:26 GMT 2023","166","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Tue Apr 25 05:30:27 GMT 2023","Tue Apr 25 05:30:27 GMT 2023","235","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Tue Apr 25 05:31:21 GMT 2023","Tue Apr 25 05:31:25 GMT 2023","3630","webkit","","Login","","","login - valid credentials",""
"passed","Tue Apr 25 05:30:18 GMT 2023","Tue Apr 25 05:30:22 GMT 2023","3440","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Tue Apr 25 05:30:22 GMT 2023","Tue Apr 25 05:30:25 GMT 2023","3395","chromium","","Login","","","login - valid credentials",""
"failed","Tue Apr 25 05:30:29 GMT 2023","Tue Apr 25 05:30:43 GMT 2023","14343","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Tue Apr 25 05:31:17 GMT 2023","Tue Apr 25 05:31:29 GMT 2023","12470","webkit","","Visual Test","","","page screenshot",""
