"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7650","text does not match","chromium","Wed Sep 17 02:10:02 UTC 2025","failed","Wed Sep 17 02:10:10 UTC 2025","UI E2E Tests - forced to fail","","",""
"","3642","login - valid credentials","chromium","Wed Sep 17 02:10:08 UTC 2025","passed","Wed Sep 17 02:10:11 UTC 2025","Login","","",""
"","0","navigate to login page","webkit","Wed Sep 17 02:10:39 UTC 2025","skipped","Wed Sep 17 02:10:39 UTC 2025","Basic validations","","",""
"","3835","Github Secrets","chromium","Wed Sep 17 02:10:04 UTC 2025","passed","Wed Sep 17 02:10:08 UTC 2025","Github Environment Tests","","",""
"","0","navigate to login page","chromium","Wed Sep 17 02:10:08 UTC 2025","skipped","Wed Sep 17 02:10:08 UTC 2025","Basic validations","","",""
"","8598","element image does not match","chromium","Wed Sep 17 02:10:02 UTC 2025","failed","Wed Sep 17 02:10:11 UTC 2025","UI E2E Tests - forced to fail","","",""
"","702","non matching key value pair - array & toContainEqual","chromium","Wed Sep 17 02:10:02 UTC 2025","failed","Wed Sep 17 02:10:03 UTC 2025","API Tests - forced to fail","","",""
"","6310","element screenshot","webkit","Wed Sep 17 02:10:33 UTC 2025","passed","Wed Sep 17 02:10:39 UTC 2025","Visual Test","","",""
"","307","status does not match","chromium","Wed Sep 17 02:10:02 UTC 2025","failed","Wed Sep 17 02:10:03 UTC 2025","API Tests - forced to fail","","",""
"","6188","login - valid credentials","firefox","Wed Sep 17 02:10:22 UTC 2025","passed","Wed Sep 17 02:10:28 UTC 2025","Login","","",""
"","9745","special key press","firefox","Wed Sep 17 02:10:20 UTC 2025","passed","Wed Sep 17 02:10:30 UTC 2025","Key Presses","","",""
"","0","navigate to login page","firefox","Wed Sep 17 02:10:25 UTC 2025","skipped","Wed Sep 17 02:10:25 UTC 2025","Basic validations","","",""
"","4539","Github Variables","webkit","Wed Sep 17 02:10:32 UTC 2025","passed","Wed Sep 17 02:10:37 UTC 2025","Github Environment Tests","","",""
"","9236","page image does not match","webkit","Wed Sep 17 02:10:31 UTC 2025","failed","Wed Sep 17 02:10:40 UTC 2025","UI E2E Tests - forced to fail","","",""
"","9245","Github Secrets","firefox","Wed Sep 17 02:10:12 UTC 2025","passed","Wed Sep 17 02:10:22 UTC 2025","Github Environment Tests","","",""
"","579","fetch valid movie ","firefox","Wed Sep 17 02:10:10 UTC 2025","passed","Wed Sep 17 02:10:10 UTC 2025","API Tests","","",""
"","17188","element image does not match","firefox","Wed Sep 17 02:10:12 UTC 2025","failed","Wed Sep 17 02:10:29 UTC 2025","UI E2E Tests - forced to fail","","",""
"","4279","login - valid credentials","webkit","Wed Sep 17 02:10:37 UTC 2025","passed","Wed Sep 17 02:10:41 UTC 2025","Login","","",""
"","1","has title","webkit","Wed Sep 17 02:10:39 UTC 2025","skipped","Wed Sep 17 02:10:39 UTC 2025","Basic validations","","",""
"","10926","element image does not match","webkit","Wed Sep 17 02:10:29 UTC 2025","failed","Wed Sep 17 02:10:40 UTC 2025","UI E2E Tests - forced to fail","","",""
"","8913","Github Variables","firefox","Wed Sep 17 02:10:12 UTC 2025","passed","Wed Sep 17 02:10:21 UTC 2025","Github Environment Tests","","",""
"","16844","page image does not match","firefox","Wed Sep 17 02:10:12 UTC 2025","failed","Wed Sep 17 02:10:29 UTC 2025","UI E2E Tests - forced to fail","","",""
"","545","key does not exist - json & toEqual","firefox","Wed Sep 17 02:10:10 UTC 2025","failed","Wed Sep 17 02:10:11 UTC 2025","API Tests - forced to fail","","",""
"","5276","common key press","firefox","Wed Sep 17 02:10:21 UTC 2025","passed","Wed Sep 17 02:10:26 UTC 2025","Key Presses","","",""
"","4756","element screenshot","chromium","Wed Sep 17 02:10:03 UTC 2025","passed","Wed Sep 17 02:10:08 UTC 2025","Visual Test","","",""
"","446","status does not match","webkit","Wed Sep 17 02:10:31 UTC 2025","failed","Wed Sep 17 02:10:31 UTC 2025","API Tests - forced to fail","","",""
"","541","key does not exist - json & toEqual","webkit","Wed Sep 17 02:10:30 UTC 2025","failed","Wed Sep 17 02:10:30 UTC 2025","API Tests - forced to fail","","",""
"","6878","special key press","webkit","Wed Sep 17 02:10:33 UTC 2025","passed","Wed Sep 17 02:10:39 UTC 2025","Key Presses","","",""
"","644","invalid movie id - array & toContainEqual","chromium","Wed Sep 17 02:10:02 UTC 2025","passed","Wed Sep 17 02:10:03 UTC 2025","API Tests","","",""
"","3880","Github Variables","chromium","Wed Sep 17 02:10:04 UTC 2025","passed","Wed Sep 17 02:10:08 UTC 2025","Github Environment Tests","","",""
"","455","fetch valid movie ","chromium","Wed Sep 17 02:10:02 UTC 2025","passed","Wed Sep 17 02:10:03 UTC 2025","API Tests","","",""
"","12014","element screenshot","firefox","Wed Sep 17 02:10:13 UTC 2025","passed","Wed Sep 17 02:10:25 UTC 2025","Visual Test","","",""
"","9220","text does not match","webkit","Wed Sep 17 02:10:30 UTC 2025","failed","Wed Sep 17 02:10:39 UTC 2025","UI E2E Tests - forced to fail","","",""
"","6074","Github Secrets","webkit","Wed Sep 17 02:10:29 UTC 2025","passed","Wed Sep 17 02:10:36 UTC 2025","Github Environment Tests","","",""
"","1","has title","chromium","Wed Sep 17 02:10:08 UTC 2025","skipped","Wed Sep 17 02:10:08 UTC 2025","Basic validations","","",""
"","7687","page image does not match","chromium","Wed Sep 17 02:10:03 UTC 2025","failed","Wed Sep 17 02:10:10 UTC 2025","UI E2E Tests - forced to fail","","",""
"","11122","page screenshot","webkit","Wed Sep 17 02:10:31 UTC 2025","passed","Wed Sep 17 02:10:43 UTC 2025","Visual Test","","",""
"","331","invalid movie id - array & toContainEqual","webkit","Wed Sep 17 02:10:29 UTC 2025","passed","Wed Sep 17 02:10:29 UTC 2025","API Tests","","",""
"","375","invalid movie id - json & toEqual","firefox","Wed Sep 17 02:10:10 UTC 2025","passed","Wed Sep 17 02:10:10 UTC 2025","API Tests","","",""
"","1213","invalid movie id - json & toEqual","chromium","Wed Sep 17 02:10:02 UTC 2025","passed","Wed Sep 17 02:10:04 UTC 2025","API Tests","","",""
"","404","status does not match","firefox","Wed Sep 17 02:10:11 UTC 2025","failed","Wed Sep 17 02:10:12 UTC 2025","API Tests - forced to fail","","",""
