"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 14 02:00:06 GMT 2023","Sun May 14 02:00:11 GMT 2023","4810","firefox","","Key Presses","","","common key press",""
"skipped","Sun May 14 01:59:41 GMT 2023","Sun May 14 01:59:41 GMT 2023","0","chromium","","Basic validations","","","has title",""
"skipped","Sun May 14 02:00:36 GMT 2023","Sun May 14 02:00:36 GMT 2023","1","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun May 14 01:59:34 GMT 2023","Sun May 14 01:59:35 GMT 2023","1322","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun May 14 01:59:31 GMT 2023","Sun May 14 01:59:34 GMT 2023","3119","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun May 14 01:59:30 GMT 2023","Sun May 14 01:59:37 GMT 2023","6937","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun May 14 02:00:17 GMT 2023","Sun May 14 02:00:17 GMT 2023","169","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun May 14 01:59:39 GMT 2023","Sun May 14 01:59:43 GMT 2023","3780","chromium","","Key Presses","","","special key press",""
"passed","Sun May 14 01:59:35 GMT 2023","Sun May 14 01:59:37 GMT 2023","2179","chromium","","Visual Test","","","element screenshot",""
"skipped","Sun May 14 02:00:11 GMT 2023","Sun May 14 02:00:11 GMT 2023","10","firefox","","Basic validations","","","navigate to login page",""
"failed","Sun May 14 01:59:44 GMT 2023","Sun May 14 01:59:45 GMT 2023","115","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun May 14 01:59:47 GMT 2023","Sun May 14 02:00:01 GMT 2023","14423","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun May 14 01:59:31 GMT 2023","Sun May 14 01:59:37 GMT 2023","6332","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun May 14 02:00:21 GMT 2023","Sun May 14 02:00:21 GMT 2023","228","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"skipped","Sun May 14 02:00:36 GMT 2023","Sun May 14 02:00:36 GMT 2023","1","webkit","","Basic validations","","","has title",""
"passed","Sun May 14 01:59:37 GMT 2023","Sun May 14 01:59:41 GMT 2023","3500","chromium","","Login","","","login - valid credentials",""
"failed","Sun May 14 01:59:45 GMT 2023","Sun May 14 02:00:00 GMT 2023","15466","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun May 14 01:59:43 GMT 2023","Sun May 14 01:59:44 GMT 2023","127","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun May 14 02:00:27 GMT 2023","Sun May 14 02:00:30 GMT 2023","2669","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Sun May 14 02:00:00 GMT 2023","Sun May 14 02:00:09 GMT 2023","8857","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Sun May 14 02:00:30 GMT 2023","Sun May 14 02:00:36 GMT 2023","5793","webkit","","Visual Test","","","element screenshot",""
"passed","Sun May 14 02:00:02 GMT 2023","Sun May 14 02:00:20 GMT 2023","17836","firefox","","Visual Test","","","page screenshot",""
"passed","Sun May 14 01:59:29 GMT 2023","Sun May 14 01:59:30 GMT 2023","472","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun May 14 02:00:16 GMT 2023","Sun May 14 02:00:17 GMT 2023","535","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun May 14 02:00:33 GMT 2023","Sun May 14 02:00:38 GMT 2023","5395","webkit","","Key Presses","","","common key press",""
"passed","Sun May 14 02:00:22 GMT 2023","Sun May 14 02:00:27 GMT 2023","4483","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun May 14 01:59:53 GMT 2023","Sun May 14 02:00:02 GMT 2023","9066","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun May 14 01:59:43 GMT 2023","Sun May 14 01:59:43 GMT 2023","275","firefox","","API Tests","","","fetch valid movie ",""
"failed","Sun May 14 01:59:30 GMT 2023","Sun May 14 01:59:30 GMT 2023","147","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun May 14 02:00:09 GMT 2023","Sun May 14 02:00:17 GMT 2023","7523","firefox","","Login","","","login - valid credentials",""
"failed","Sun May 14 01:59:45 GMT 2023","Sun May 14 01:59:45 GMT 2023","329","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun May 14 01:59:29 GMT 2023","Sun May 14 01:59:30 GMT 2023","375","chromium","","API Tests - forced to fail","","","status does not match",""
"failed","Sun May 14 01:59:30 GMT 2023","Sun May 14 01:59:30 GMT 2023","159","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"skipped","Sun May 14 02:00:11 GMT 2023","Sun May 14 02:00:11 GMT 2023","2","firefox","","Basic validations","","","has title",""
"passed","Sun May 14 02:00:19 GMT 2023","Sun May 14 02:00:19 GMT 2023","330","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun May 14 01:59:29 GMT 2023","Sun May 14 01:59:30 GMT 2023","359","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun May 14 01:59:46 GMT 2023","Sun May 14 01:59:58 GMT 2023","12224","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun May 14 02:00:30 GMT 2023","Sun May 14 02:00:41 GMT 2023","10931","webkit","","Visual Test","","","page screenshot",""
"passed","Sun May 14 02:00:02 GMT 2023","Sun May 14 02:00:16 GMT 2023","13877","firefox","","Visual Test","","","element screenshot",""
"passed","Sun May 14 02:00:19 GMT 2023","Sun May 14 02:00:20 GMT 2023","394","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Sun May 14 01:59:41 GMT 2023","Sun May 14 01:59:41 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun May 14 02:00:30 GMT 2023","Sun May 14 02:00:34 GMT 2023","4163","webkit","","Key Presses","","","special key press",""
"failed","Sun May 14 02:00:23 GMT 2023","Sun May 14 02:00:31 GMT 2023","7748","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun May 14 02:00:19 GMT 2023","Sun May 14 02:00:29 GMT 2023","9439","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun May 14 02:00:20 GMT 2023","Sun May 14 02:00:28 GMT 2023","8670","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun May 14 01:59:38 GMT 2023","Sun May 14 01:59:50 GMT 2023","11320","chromium","","Visual Test","","","page screenshot",""
"passed","Sun May 14 01:59:44 GMT 2023","Sun May 14 01:59:45 GMT 2023","311","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun May 14 01:59:44 GMT 2023","Sun May 14 01:59:44 GMT 2023","281","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun May 14 01:59:29 GMT 2023","Sun May 14 01:59:30 GMT 2023","370","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun May 14 02:00:19 GMT 2023","Sun May 14 02:00:19 GMT 2023","269","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun May 14 01:59:30 GMT 2023","Sun May 14 01:59:37 GMT 2023","7742","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun May 14 02:00:02 GMT 2023","Sun May 14 02:00:06 GMT 2023","3817","firefox","","Key Presses","","","special key press",""
"passed","Sun May 14 01:59:39 GMT 2023","Sun May 14 01:59:43 GMT 2023","4332","chromium","","Key Presses","","","common key press",""
"passed","Sun May 14 02:00:34 GMT 2023","Sun May 14 02:00:38 GMT 2023","4209","webkit","","Login","","","login - valid credentials",""
