"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 10 01:40:30 GMT 2024","Sun Mar 10 01:40:30 GMT 2024","337","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Mar 10 01:40:06 GMT 2024","Sun Mar 10 01:40:09 GMT 2024","2978","chromium","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Mar 10 01:40:23 GMT 2024","Sun Mar 10 01:40:23 GMT 2024","1","firefox","","Basic validations","","","has title",""
"passed","Sun Mar 10 01:40:28 GMT 2024","Sun Mar 10 01:40:28 GMT 2024","353","webkit","","API Tests","","","fetch valid movie ",""
"failed","Sun Mar 10 01:40:31 GMT 2024","Sun Mar 10 01:40:31 GMT 2024","223","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:12 GMT 2024","6744","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:05 GMT 2024","353","chromium","","API Tests","","","fetch valid movie ",""
"failed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:05 GMT 2024","287","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:05 GMT 2024","314","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Mar 10 01:40:30 GMT 2024","Sun Mar 10 01:40:39 GMT 2024","8925","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Mar 10 01:40:22 GMT 2024","Sun Mar 10 01:40:28 GMT 2024","5578","firefox","","Login","","","login - valid credentials",""
"passed","Sun Mar 10 01:40:18 GMT 2024","Sun Mar 10 01:40:30 GMT 2024","11710","firefox","","Key Presses","","","special key press",""
"passed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:16 GMT 2024","10938","chromium","","Visual Test","","","page screenshot",""
"passed","Sun Mar 10 01:40:30 GMT 2024","Sun Mar 10 01:40:41 GMT 2024","11221","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:09 GMT 2024","3473","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Mar 10 01:40:14 GMT 2024","Sun Mar 10 01:40:22 GMT 2024","8575","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Mar 10 01:40:13 GMT 2024","Sun Mar 10 01:40:27 GMT 2024","14070","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Sun Mar 10 01:40:23 GMT 2024","Sun Mar 10 01:40:23 GMT 2024","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Mar 10 01:40:11 GMT 2024","Sun Mar 10 01:40:12 GMT 2024","396","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:05 GMT 2024","418","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Mar 10 01:40:13 GMT 2024","Sun Mar 10 01:40:26 GMT 2024","13083","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Mar 10 01:40:28 GMT 2024","Sun Mar 10 01:40:28 GMT 2024","250","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Mar 10 01:40:05 GMT 2024","Sun Mar 10 01:40:12 GMT 2024","6881","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Mar 10 01:40:30 GMT 2024","Sun Mar 10 01:40:39 GMT 2024","8288","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Mar 10 01:40:13 GMT 2024","Sun Mar 10 01:40:13 GMT 2024","278","firefox","","API Tests","","","invalid movie id - json & toEqual",""
