"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","319","invalid movie id - array & toContainEqual","chromium","Wed Feb 26 02:09:40 GMT 2025","passed","Wed Feb 26 02:09:40 GMT 2025","API Tests","","",""
"","11954","special key press","firefox","Wed Feb 26 02:09:54 GMT 2025","passed","Wed Feb 26 02:10:06 GMT 2025","Key Presses","","",""
"","8890","Github Variables","firefox","Wed Feb 26 02:09:50 GMT 2025","passed","Wed Feb 26 02:09:59 GMT 2025","Github Environment Tests","","",""
"","329","fetch valid movie ","chromium","Wed Feb 26 02:09:39 GMT 2025","passed","Wed Feb 26 02:09:40 GMT 2025","API Tests","","",""
"","4556","common key press","webkit","Wed Feb 26 02:10:12 GMT 2025","passed","Wed Feb 26 02:10:17 GMT 2025","Key Presses","","",""
"","12299","element screenshot","firefox","Wed Feb 26 02:09:50 GMT 2025","passed","Wed Feb 26 02:10:02 GMT 2025","Visual Test","","",""
"","6077","element screenshot","webkit","Wed Feb 26 02:10:07 GMT 2025","passed","Wed Feb 26 02:10:13 GMT 2025","Visual Test","","",""
"","9694","text does not match","webkit","Wed Feb 26 02:10:06 GMT 2025","failed","Wed Feb 26 02:10:16 GMT 2025","UI E2E Tests - forced to fail","","",""
"","2921","login - valid credentials","chromium","Wed Feb 26 02:09:45 GMT 2025","passed","Wed Feb 26 02:09:48 GMT 2025","Login","","",""
"","1","navigate to login page","chromium","Wed Feb 26 02:09:46 GMT 2025","skipped","Wed Feb 26 02:09:46 GMT 2025","Basic validations","","",""
"","4840","login - valid credentials","webkit","Wed Feb 26 02:10:13 GMT 2025","passed","Wed Feb 26 02:10:17 GMT 2025","Login","","",""
"","459","status does not match","webkit","Wed Feb 26 02:10:07 GMT 2025","failed","Wed Feb 26 02:10:07 GMT 2025","API Tests - forced to fail","","",""
"","15822","page image does not match","firefox","Wed Feb 26 02:09:48 GMT 2025","failed","Wed Feb 26 02:10:04 GMT 2025","UI E2E Tests - forced to fail","","",""
"","433","invalid movie id - json & toEqual","firefox","Wed Feb 26 02:09:48 GMT 2025","passed","Wed Feb 26 02:09:48 GMT 2025","API Tests","","",""
"","12255","page screenshot","chromium","Wed Feb 26 02:09:40 GMT 2025","passed","Wed Feb 26 02:09:52 GMT 2025","Visual Test","","",""
"","502","status does not match","firefox","Wed Feb 26 02:09:48 GMT 2025","failed","Wed Feb 26 02:09:49 GMT 2025","API Tests - forced to fail","","",""
"","16851","text does not match","firefox","Wed Feb 26 02:09:48 GMT 2025","failed","Wed Feb 26 02:10:05 GMT 2025","UI E2E Tests - forced to fail","","",""
"","3869","Github Variables","chromium","Wed Feb 26 02:09:41 GMT 2025","passed","Wed Feb 26 02:09:45 GMT 2025","Github Environment Tests","","",""
"","5303","common key press","firefox","Wed Feb 26 02:09:59 GMT 2025","passed","Wed Feb 26 02:10:04 GMT 2025","Key Presses","","",""
"","2785","common key press","chromium","Wed Feb 26 02:09:44 GMT 2025","passed","Wed Feb 26 02:09:46 GMT 2025","Key Presses","","",""
"","202","invalid movie id - array & toContainEqual","webkit","Wed Feb 26 02:10:07 GMT 2025","passed","Wed Feb 26 02:10:07 GMT 2025","API Tests","","",""
"","0","has title","firefox","Wed Feb 26 02:10:02 GMT 2025","skipped","Wed Feb 26 02:10:02 GMT 2025","Basic validations","","",""
"","0","navigate to login page","firefox","Wed Feb 26 02:10:02 GMT 2025","skipped","Wed Feb 26 02:10:02 GMT 2025","Basic validations","","",""
"","8333","page image does not match","webkit","Wed Feb 26 02:10:09 GMT 2025","failed","Wed Feb 26 02:10:17 GMT 2025","UI E2E Tests - forced to fail","","",""
"","7185","text does not match","chromium","Wed Feb 26 02:09:40 GMT 2025","failed","Wed Feb 26 02:09:47 GMT 2025","UI E2E Tests - forced to fail","","",""
"","266","fetch valid movie ","webkit","Wed Feb 26 02:10:06 GMT 2025","passed","Wed Feb 26 02:10:07 GMT 2025","API Tests","","",""
"","8227","element image does not match","chromium","Wed Feb 26 02:09:39 GMT 2025","failed","Wed Feb 26 02:09:48 GMT 2025","UI E2E Tests - forced to fail","","",""
"","267","non matching key value pair - array & toContainEqual","firefox","Wed Feb 26 02:09:49 GMT 2025","failed","Wed Feb 26 02:09:49 GMT 2025","API Tests - forced to fail","","",""
"","4310","Github Variables","webkit","Wed Feb 26 02:10:08 GMT 2025","passed","Wed Feb 26 02:10:13 GMT 2025","Github Environment Tests","","",""
"","6618","login - valid credentials","firefox","Wed Feb 26 02:09:59 GMT 2025","passed","Wed Feb 26 02:10:05 GMT 2025","Login","","",""
