"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5946","common key press","firefox","Wed Jun 04 02:29:06 GMT 2025","passed","Wed Jun 04 02:29:12 GMT 2025","Key Presses","","",""
"","2839","common key press","chromium","Wed Jun 04 02:28:52 GMT 2025","passed","Wed Jun 04 02:28:55 GMT 2025","Key Presses","","",""
"","6433","special key press","chromium","Wed Jun 04 02:28:47 GMT 2025","passed","Wed Jun 04 02:28:54 GMT 2025","Key Presses","","",""
"","9177","text does not match","chromium","Wed Jun 04 02:28:47 GMT 2025","failed","Wed Jun 04 02:28:56 GMT 2025","UI E2E Tests - forced to fail","","",""
"","8102","Github Secrets","firefox","Wed Jun 04 02:28:58 GMT 2025","passed","Wed Jun 04 02:29:06 GMT 2025","Github Environment Tests","","",""
"","4768","Github Secrets","chromium","Wed Jun 04 02:28:48 GMT 2025","passed","Wed Jun 04 02:28:52 GMT 2025","Github Environment Tests","","",""
"","397","fetch valid movie ","firefox","Wed Jun 04 02:28:55 GMT 2025","passed","Wed Jun 04 02:28:56 GMT 2025","API Tests","","",""
"","6467","element screenshot","webkit","Wed Jun 04 02:29:16 GMT 2025","passed","Wed Jun 04 02:29:23 GMT 2025","Visual Test","","",""
"","380","invalid movie id - json & toEqual","webkit","Wed Jun 04 02:29:16 GMT 2025","passed","Wed Jun 04 02:29:16 GMT 2025","API Tests","","",""
"","2","has title","firefox","Wed Jun 04 02:29:10 GMT 2025","skipped","Wed Jun 04 02:29:10 GMT 2025","Basic validations","","",""
"","3559","login - valid credentials","chromium","Wed Jun 04 02:28:52 GMT 2025","passed","Wed Jun 04 02:28:56 GMT 2025","Login","","",""
"","8390","Github Variables","firefox","Wed Jun 04 02:28:58 GMT 2025","passed","Wed Jun 04 02:29:07 GMT 2025","Github Environment Tests","","",""
"","5678","special key press","webkit","Wed Jun 04 02:29:18 GMT 2025","passed","Wed Jun 04 02:29:23 GMT 2025","Key Presses","","",""
"","359","fetch valid movie ","webkit","Wed Jun 04 02:29:14 GMT 2025","passed","Wed Jun 04 02:29:15 GMT 2025","API Tests","","",""
"","242","non matching key value pair - array & toContainEqual","webkit","Wed Jun 04 02:29:13 GMT 2025","failed","Wed Jun 04 02:29:13 GMT 2025","API Tests - forced to fail","","",""
"","11000","special key press","firefox","Wed Jun 04 02:29:04 GMT 2025","passed","Wed Jun 04 02:29:15 GMT 2025","Key Presses","","",""
