"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","367","fetch valid movie ","chromium","Sun Jun 15 02:45:16 GMT 2025","passed","Sun Jun 15 02:45:16 GMT 2025","API Tests","","",""
"","2223","common key press","chromium","Sun Jun 15 02:45:22 GMT 2025","passed","Sun Jun 15 02:45:25 GMT 2025","Key Presses","","",""
"","6879","Github Secrets","webkit","Sun Jun 15 02:45:44 GMT 2025","passed","Sun Jun 15 02:45:51 GMT 2025","Github Environment Tests","","",""
"","289","invalid movie id - array & toContainEqual","firefox","Sun Jun 15 02:45:25 GMT 2025","passed","Sun Jun 15 02:45:25 GMT 2025","API Tests","","",""
"","10106","special key press","webkit","Sun Jun 15 02:45:45 GMT 2025","passed","Sun Jun 15 02:45:55 GMT 2025","Key Presses","","",""
"","320","status does not match","webkit","Sun Jun 15 02:45:44 GMT 2025","failed","Sun Jun 15 02:45:44 GMT 2025","API Tests - forced to fail","","",""
"","10959","special key press","firefox","Sun Jun 15 02:45:32 GMT 2025","passed","Sun Jun 15 02:45:43 GMT 2025","Key Presses","","",""
"","1","has title","webkit","Sun Jun 15 02:45:52 GMT 2025","skipped","Sun Jun 15 02:45:52 GMT 2025","Basic validations","","",""
"","6990","element screenshot","chromium","Sun Jun 15 02:45:16 GMT 2025","passed","Sun Jun 15 02:45:23 GMT 2025","Visual Test","","",""
"","12522","page screenshot","webkit","Sun Jun 15 02:45:44 GMT 2025","passed","Sun Jun 15 02:45:57 GMT 2025","Visual Test","","",""
"","5306","login - valid credentials","firefox","Sun Jun 15 02:45:36 GMT 2025","passed","Sun Jun 15 02:45:42 GMT 2025","Login","","",""
"","6451","Github Secrets","chromium","Sun Jun 15 02:45:16 GMT 2025","passed","Sun Jun 15 02:45:22 GMT 2025","Github Environment Tests","","",""
"","16447","element image does not match","firefox","Sun Jun 15 02:45:25 GMT 2025","failed","Sun Jun 15 02:45:42 GMT 2025","UI E2E Tests - forced to fail","","",""
"","15779","page screenshot","firefox","Sun Jun 15 02:45:28 GMT 2025","passed","Sun Jun 15 02:45:44 GMT 2025","Visual Test","","",""
"","372","invalid movie id - array & toContainEqual","webkit","Sun Jun 15 02:45:44 GMT 2025","passed","Sun Jun 15 02:45:44 GMT 2025","API Tests","","",""
"","318","invalid movie id - json & toEqual","chromium","Sun Jun 15 02:45:16 GMT 2025","passed","Sun Jun 15 02:45:16 GMT 2025","API Tests","","",""
"","393","key does not exist - json & toEqual","chromium","Sun Jun 15 02:45:16 GMT 2025","failed","Sun Jun 15 02:45:16 GMT 2025","API Tests - forced to fail","","",""
"","484","key does not exist - json & toEqual","firefox","Sun Jun 15 02:45:26 GMT 2025","failed","Sun Jun 15 02:45:26 GMT 2025","API Tests - forced to fail","","",""
"","5010","common key press","firefox","Sun Jun 15 02:45:35 GMT 2025","passed","Sun Jun 15 02:45:40 GMT 2025","Key Presses","","",""
"","0","navigate to login page","chromium","Sun Jun 15 02:45:23 GMT 2025","skipped","Sun Jun 15 02:45:23 GMT 2025","Basic validations","","",""
"","331","fetch valid movie ","firefox","Sun Jun 15 02:45:24 GMT 2025","passed","Sun Jun 15 02:45:25 GMT 2025","API Tests","","",""
"","0","has title","firefox","Sun Jun 15 02:45:37 GMT 2025","skipped","Sun Jun 15 02:45:37 GMT 2025","Basic validations","","",""
"","16550","page image does not match","firefox","Sun Jun 15 02:45:28 GMT 2025","failed","Sun Jun 15 02:45:44 GMT 2025","UI E2E Tests - forced to fail","","",""
"","468","non matching key value pair - array & toContainEqual","chromium","Sun Jun 15 02:45:15 GMT 2025","failed","Sun Jun 15 02:45:16 GMT 2025","API Tests - forced to fail","","",""
