"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9596","page image does not match","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:37 GMT 2025","UI E2E Tests - forced to fail","","",""
"","7426","Github Variables","firefox","Sun Jan 05 02:13:37 GMT 2025","passed","Sun Jan 05 02:13:45 GMT 2025","Github Environment Tests","","",""
"","460","invalid movie id - array & toContainEqual","chromium","Sun Jan 05 02:13:27 GMT 2025","passed","Sun Jan 05 02:13:28 GMT 2025","API Tests","","",""
"","3397","Github Secrets","chromium","Sun Jan 05 02:13:27 GMT 2025","passed","Sun Jan 05 02:13:31 GMT 2025","Github Environment Tests","","",""
"","16052","page image does not match","firefox","Sun Jan 05 02:13:37 GMT 2025","failed","Sun Jan 05 02:13:53 GMT 2025","UI E2E Tests - forced to fail","","",""
"","8085","text does not match","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:35 GMT 2025","UI E2E Tests - forced to fail","","",""
"","5547","Github Variables","webkit","Sun Jan 05 02:13:57 GMT 2025","passed","Sun Jan 05 02:14:03 GMT 2025","Github Environment Tests","","",""
"","18762","element image does not match","firefox","Sun Jan 05 02:13:38 GMT 2025","failed","Sun Jan 05 02:13:57 GMT 2025","UI E2E Tests - forced to fail","","",""
"","6301","element screenshot","chromium","Sun Jan 05 02:13:29 GMT 2025","passed","Sun Jan 05 02:13:35 GMT 2025","Visual Test","","",""
"","485","fetch valid movie ","firefox","Sun Jan 05 02:13:36 GMT 2025","passed","Sun Jan 05 02:13:36 GMT 2025","API Tests","","",""
"","10860","element image does not match","webkit","Sun Jan 05 02:13:54 GMT 2025","failed","Sun Jan 05 02:14:05 GMT 2025","UI E2E Tests - forced to fail","","",""
"","382","non matching key value pair - array & toContainEqual","webkit","Sun Jan 05 02:13:54 GMT 2025","failed","Sun Jan 05 02:13:55 GMT 2025","API Tests - forced to fail","","",""
"","4955","common key press","webkit","Sun Jan 05 02:14:00 GMT 2025","passed","Sun Jan 05 02:14:05 GMT 2025","Key Presses","","",""
"","1","has title","firefox","Sun Jan 05 02:13:49 GMT 2025","skipped","Sun Jan 05 02:13:49 GMT 2025","Basic validations","","",""
"","407","key does not exist - json & toEqual","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:27 GMT 2025","API Tests - forced to fail","","",""
"","229","key does not exist - json & toEqual","webkit","Sun Jan 05 02:13:53 GMT 2025","failed","Sun Jan 05 02:13:53 GMT 2025","API Tests - forced to fail","","",""
"","13074","text does not match","firefox","Sun Jan 05 02:13:37 GMT 2025","failed","Sun Jan 05 02:13:51 GMT 2025","UI E2E Tests - forced to fail","","",""
"","11444","page screenshot","chromium","Sun Jan 05 02:13:29 GMT 2025","passed","Sun Jan 05 02:13:41 GMT 2025","Visual Test","","",""
"","15432","page screenshot","firefox","Sun Jan 05 02:13:40 GMT 2025","passed","Sun Jan 05 02:13:55 GMT 2025","Visual Test","","",""
"","328","non matching key value pair - array & toContainEqual","firefox","Sun Jan 05 02:13:36 GMT 2025","failed","Sun Jan 05 02:13:37 GMT 2025","API Tests - forced to fail","","",""
"","1","has title","chromium","Sun Jan 05 02:13:34 GMT 2025","skipped","Sun Jan 05 02:13:34 GMT 2025","Basic validations","","",""
"","9453","text does not match","webkit","Sun Jan 05 02:13:55 GMT 2025","failed","Sun Jan 05 02:14:04 GMT 2025","UI E2E Tests - forced to fail","","",""
"","7088","special key press","webkit","Sun Jan 05 02:13:58 GMT 2025","passed","Sun Jan 05 02:14:05 GMT 2025","Key Presses","","",""
"","621","non matching key value pair - array & toContainEqual","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:28 GMT 2025","API Tests - forced to fail","","",""
"","443","invalid movie id - json & toEqual","firefox","Sun Jan 05 02:13:37 GMT 2025","passed","Sun Jan 05 02:13:37 GMT 2025","API Tests","","",""
"","585","invalid movie id - array & toContainEqual","firefox","Sun Jan 05 02:13:36 GMT 2025","passed","Sun Jan 05 02:13:37 GMT 2025","API Tests","","",""
"","338","status does not match","webkit","Sun Jan 05 02:13:56 GMT 2025","failed","Sun Jan 05 02:13:56 GMT 2025","API Tests - forced to fail","","",""
"","563","status does not match","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:28 GMT 2025","API Tests - forced to fail","","",""
"","4562","Github Variables","chromium","Sun Jan 05 02:13:29 GMT 2025","passed","Sun Jan 05 02:13:34 GMT 2025","Github Environment Tests","","",""
"","387","invalid movie id - json & toEqual","chromium","Sun Jan 05 02:13:27 GMT 2025","passed","Sun Jan 05 02:13:27 GMT 2025","API Tests","","",""
"","0","has title","webkit","Sun Jan 05 02:14:04 GMT 2025","skipped","Sun Jan 05 02:14:04 GMT 2025","Basic validations","","",""
"","11001","page screenshot","webkit","Sun Jan 05 02:13:57 GMT 2025","passed","Sun Jan 05 02:14:08 GMT 2025","Visual Test","","",""
"","474","invalid movie id - array & toContainEqual","webkit","Sun Jan 05 02:13:54 GMT 2025","passed","Sun Jan 05 02:13:54 GMT 2025","API Tests","","",""
"","0","navigate to login page","chromium","Sun Jan 05 02:13:34 GMT 2025","skipped","Sun Jan 05 02:13:34 GMT 2025","Basic validations","","",""
"","833","fetch valid movie ","webkit","Sun Jan 05 02:13:53 GMT 2025","passed","Sun Jan 05 02:13:54 GMT 2025","API Tests","","",""
"","4533","Github Secrets","webkit","Sun Jan 05 02:13:56 GMT 2025","passed","Sun Jan 05 02:14:00 GMT 2025","Github Environment Tests","","",""
"","5549","special key press","chromium","Sun Jan 05 02:13:28 GMT 2025","passed","Sun Jan 05 02:13:33 GMT 2025","Key Presses","","",""
"","0","navigate to login page","firefox","Sun Jan 05 02:13:49 GMT 2025","skipped","Sun Jan 05 02:13:49 GMT 2025","Basic validations","","",""
"","3230","login - valid credentials","chromium","Sun Jan 05 02:13:33 GMT 2025","passed","Sun Jan 05 02:13:36 GMT 2025","Login","","",""
"","6274","login - valid credentials","firefox","Sun Jan 05 02:13:46 GMT 2025","passed","Sun Jan 05 02:13:52 GMT 2025","Login","","",""
"","6151","element screenshot","webkit","Sun Jan 05 02:13:58 GMT 2025","passed","Sun Jan 05 02:14:04 GMT 2025","Visual Test","","",""
"","3263","common key press","chromium","Sun Jan 05 02:13:31 GMT 2025","passed","Sun Jan 05 02:13:34 GMT 2025","Key Presses","","",""
"","7700","Github Secrets","firefox","Sun Jan 05 02:13:38 GMT 2025","passed","Sun Jan 05 02:13:45 GMT 2025","Github Environment Tests","","",""
"","9419","element image does not match","chromium","Sun Jan 05 02:13:27 GMT 2025","failed","Sun Jan 05 02:13:36 GMT 2025","UI E2E Tests - forced to fail","","",""
"","535","invalid movie id - json & toEqual","webkit","Sun Jan 05 02:13:52 GMT 2025","passed","Sun Jan 05 02:13:53 GMT 2025","API Tests","","",""
"","3251","login - valid credentials","webkit","Sun Jan 05 02:14:03 GMT 2025","passed","Sun Jan 05 02:14:06 GMT 2025","Login","","",""
