"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8288","text does not match","webkit","Sun Feb 08 03:47:04 UTC 2026","failed","Sun Feb 08 03:47:12 UTC 2026","UI E2E Tests - forced to fail","","",""
"","13350","special key press","firefox","Sun Feb 08 03:46:49 UTC 2026","passed","Sun Feb 08 03:47:02 UTC 2026","Key Presses","","",""
"","208","non matching key value pair - array & toContainEqual","firefox","Sun Feb 08 03:46:43 UTC 2026","failed","Sun Feb 08 03:46:43 UTC 2026","API Tests - forced to fail","","",""
"","9129","Github Secrets","firefox","Sun Feb 08 03:46:45 UTC 2026","passed","Sun Feb 08 03:46:54 UTC 2026","Github Environment Tests","","",""
"","3056","common key press","chromium","Sun Feb 08 03:46:40 UTC 2026","passed","Sun Feb 08 03:46:43 UTC 2026","Key Presses","","",""
"","17722","page image does not match","firefox","Sun Feb 08 03:46:45 UTC 2026","failed","Sun Feb 08 03:47:03 UTC 2026","UI E2E Tests - forced to fail","","",""
"","10370","page screenshot","webkit","Sun Feb 08 03:47:06 UTC 2026","passed","Sun Feb 08 03:47:16 UTC 2026","Visual Test","","",""
"","588","invalid movie id - json & toEqual","firefox","Sun Feb 08 03:46:44 UTC 2026","passed","Sun Feb 08 03:46:44 UTC 2026","API Tests","","",""
"","10299","element image does not match","webkit","Sun Feb 08 03:47:03 UTC 2026","failed","Sun Feb 08 03:47:13 UTC 2026","UI E2E Tests - forced to fail","","",""
"","430","invalid movie id - array & toContainEqual","webkit","Sun Feb 08 03:46:59 UTC 2026","passed","Sun Feb 08 03:47:00 UTC 2026","API Tests","","",""
"","4378","login - valid credentials","webkit","Sun Feb 08 03:47:10 UTC 2026","passed","Sun Feb 08 03:47:14 UTC 2026","Login","","",""
"","424","status does not match","webkit","Sun Feb 08 03:47:00 UTC 2026","failed","Sun Feb 08 03:47:00 UTC 2026","API Tests - forced to fail","","",""
"","215","invalid movie id - json & toEqual","chromium","Sun Feb 08 03:46:34 UTC 2026","passed","Sun Feb 08 03:46:34 UTC 2026","API Tests","","",""
"","6336","common key press","firefox","Sun Feb 08 03:46:54 UTC 2026","passed","Sun Feb 08 03:47:00 UTC 2026","Key Presses","","",""
"","289","fetch valid movie ","firefox","Sun Feb 08 03:46:42 UTC 2026","passed","Sun Feb 08 03:46:43 UTC 2026","API Tests","","",""
"","414","invalid movie id - json & toEqual","webkit","Sun Feb 08 03:47:02 UTC 2026","passed","Sun Feb 08 03:47:02 UTC 2026","API Tests","","",""
"","385","key does not exist - json & toEqual","webkit","Sun Feb 08 03:47:02 UTC 2026","failed","Sun Feb 08 03:47:02 UTC 2026","API Tests - forced to fail","","",""
"","1","has title","chromium","Sun Feb 08 03:46:41 UTC 2026","skipped","Sun Feb 08 03:46:41 UTC 2026","Basic validations","","",""
"","15829","text does not match","firefox","Sun Feb 08 03:46:44 UTC 2026","failed","Sun Feb 08 03:47:00 UTC 2026","UI E2E Tests - forced to fail","","",""
"","421","key does not exist - json & toEqual","chromium","Sun Feb 08 03:46:34 UTC 2026","failed","Sun Feb 08 03:46:34 UTC 2026","API Tests - forced to fail","","",""
"","7265","element screenshot","webkit","Sun Feb 08 03:47:04 UTC 2026","passed","Sun Feb 08 03:47:11 UTC 2026","Visual Test","","",""
"","342","non matching key value pair - array & toContainEqual","webkit","Sun Feb 08 03:47:03 UTC 2026","failed","Sun Feb 08 03:47:04 UTC 2026","API Tests - forced to fail","","",""
"","589","fetch valid movie ","webkit","Sun Feb 08 03:46:59 UTC 2026","passed","Sun Feb 08 03:46:59 UTC 2026","API Tests","","",""
"","12347","page screenshot","chromium","Sun Feb 08 03:46:35 UTC 2026","passed","Sun Feb 08 03:46:47 UTC 2026","Visual Test","","",""
"","3996","login - valid credentials","chromium","Sun Feb 08 03:46:40 UTC 2026","passed","Sun Feb 08 03:46:44 UTC 2026","Login","","",""
"","5422","special key press","chromium","Sun Feb 08 03:46:35 UTC 2026","passed","Sun Feb 08 03:46:41 UTC 2026","Key Presses","","",""
"","5014","Github Variables","webkit","Sun Feb 08 03:47:05 UTC 2026","passed","Sun Feb 08 03:47:10 UTC 2026","Github Environment Tests","","",""
"","17008","page screenshot","firefox","Sun Feb 08 03:46:46 UTC 2026","passed","Sun Feb 08 03:47:03 UTC 2026","Visual Test","","",""
"","10309","element screenshot","firefox","Sun Feb 08 03:46:44 UTC 2026","passed","Sun Feb 08 03:46:55 UTC 2026","Visual Test","","",""
"","0","has title","firefox","Sun Feb 08 03:46:55 UTC 2026","skipped","Sun Feb 08 03:46:55 UTC 2026","Basic validations","","",""
"","198","status does not match","firefox","Sun Feb 08 03:46:43 UTC 2026","failed","Sun Feb 08 03:46:43 UTC 2026","API Tests - forced to fail","","",""
"","0","navigate to login page","chromium","Sun Feb 08 03:46:41 UTC 2026","skipped","Sun Feb 08 03:46:41 UTC 2026","Basic validations","","",""
"","1","navigate to login page","firefox","Sun Feb 08 03:46:55 UTC 2026","skipped","Sun Feb 08 03:46:55 UTC 2026","Basic validations","","",""
"","349","fetch valid movie ","chromium","Sun Feb 08 03:46:34 UTC 2026","passed","Sun Feb 08 03:46:34 UTC 2026","API Tests","","",""
"","9245","Github Variables","firefox","Sun Feb 08 03:46:45 UTC 2026","passed","Sun Feb 08 03:46:54 UTC 2026","Github Environment Tests","","",""
"","9075","text does not match","chromium","Sun Feb 08 03:46:34 UTC 2026","failed","Sun Feb 08 03:46:43 UTC 2026","UI E2E Tests - forced to fail","","",""
"","329","non matching key value pair - array & toContainEqual","chromium","Sun Feb 08 03:46:34 UTC 2026","failed","Sun Feb 08 03:46:34 UTC 2026","API Tests - forced to fail","","",""
"","4323","common key press","webkit","Sun Feb 08 03:47:09 UTC 2026","passed","Sun Feb 08 03:47:14 UTC 2026","Key Presses","","",""
"","7192","login - valid credentials","firefox","Sun Feb 08 03:46:54 UTC 2026","passed","Sun Feb 08 03:47:01 UTC 2026","Login","","",""
"","9741","element image does not match","chromium","Sun Feb 08 03:46:34 UTC 2026","failed","Sun Feb 08 03:46:44 UTC 2026","UI E2E Tests - forced to fail","","",""
"","0","has title","webkit","Sun Feb 08 03:47:11 UTC 2026","skipped","Sun Feb 08 03:47:11 UTC 2026","Basic validations","","",""
"","341","invalid movie id - array & toContainEqual","firefox","Sun Feb 08 03:46:42 UTC 2026","passed","Sun Feb 08 03:46:43 UTC 2026","API Tests","","",""
"","5355","Github Variables","chromium","Sun Feb 08 03:46:34 UTC 2026","passed","Sun Feb 08 03:46:40 UTC 2026","Github Environment Tests","","",""
"","6615","special key press","webkit","Sun Feb 08 03:47:05 UTC 2026","passed","Sun Feb 08 03:47:11 UTC 2026","Key Presses","","",""
"","466","invalid movie id - array & toContainEqual","chromium","Sun Feb 08 03:46:34 UTC 2026","passed","Sun Feb 08 03:46:34 UTC 2026","API Tests","","",""
"","9637","page image does not match","chromium","Sun Feb 08 03:46:34 UTC 2026","failed","Sun Feb 08 03:46:44 UTC 2026","UI E2E Tests - forced to fail","","",""
"","10387","page image does not match","webkit","Sun Feb 08 03:47:02 UTC 2026","failed","Sun Feb 08 03:47:12 UTC 2026","UI E2E Tests - forced to fail","","",""
"","5823","Github Secrets","webkit","Sun Feb 08 03:47:03 UTC 2026","passed","Sun Feb 08 03:47:09 UTC 2026","Github Environment Tests","","",""
"","506","key does not exist - json & toEqual","firefox","Sun Feb 08 03:46:44 UTC 2026","failed","Sun Feb 08 03:46:45 UTC 2026","API Tests - forced to fail","","",""
"","5871","element screenshot","chromium","Sun Feb 08 03:46:35 UTC 2026","passed","Sun Feb 08 03:46:41 UTC 2026","Visual Test","","",""
"","17513","element image does not match","firefox","Sun Feb 08 03:46:44 UTC 2026","failed","Sun Feb 08 03:47:02 UTC 2026","UI E2E Tests - forced to fail","","",""
