"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 15 01:43:05 GMT 2023","Wed Nov 15 01:43:05 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"failed","Wed Nov 15 01:43:25 GMT 2023","Wed Nov 15 01:43:33 GMT 2023","7605","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Nov 15 01:43:07 GMT 2023","Wed Nov 15 01:43:07 GMT 2023","300","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Wed Nov 15 01:43:21 GMT 2023","Wed Nov 15 01:43:21 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"failed","Wed Nov 15 01:43:25 GMT 2023","Wed Nov 15 01:43:33 GMT 2023","8600","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Nov 15 01:43:04 GMT 2023","Wed Nov 15 01:43:06 GMT 2023","2343","chromium","","Key Presses","","","common key press",""
"passed","Wed Nov 15 01:43:10 GMT 2023","Wed Nov 15 01:43:26 GMT 2023","15785","firefox","","Visual Test","","","page screenshot",""
"passed","Wed Nov 15 01:43:27 GMT 2023","Wed Nov 15 01:43:31 GMT 2023","4498","webkit","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Nov 15 01:43:00 GMT 2023","Wed Nov 15 01:43:00 GMT 2023","491","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Nov 15 01:43:28 GMT 2023","Wed Nov 15 01:43:37 GMT 2023","8988","webkit","","Visual Test","","","page screenshot",""
"passed","Wed Nov 15 01:43:08 GMT 2023","Wed Nov 15 01:43:16 GMT 2023","7859","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Wed Nov 15 01:43:07 GMT 2023","Wed Nov 15 01:43:07 GMT 2023","157","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Wed Nov 15 01:43:00 GMT 2023","Wed Nov 15 01:43:07 GMT 2023","6954","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Nov 15 01:43:28 GMT 2023","Wed Nov 15 01:43:33 GMT 2023","5423","webkit","","Key Presses","","","special key press",""
"passed","Wed Nov 15 01:43:14 GMT 2023","Wed Nov 15 01:43:26 GMT 2023","11330","firefox","","Key Presses","","","special key press",""
"failed","Wed Nov 15 01:43:09 GMT 2023","Wed Nov 15 01:43:09 GMT 2023","349","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Nov 15 01:43:00 GMT 2023","Wed Nov 15 01:43:00 GMT 2023","374","chromium","","API Tests - forced to fail","","","status does not match",""
