"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3963","login - valid credentials","chromium","Sun Nov 24 02:18:54 GMT 2024","passed","Sun Nov 24 02:18:57 GMT 2024","Login","","",""
"","11724","element image does not match","webkit","Sun Nov 24 02:19:16 GMT 2024","failed","Sun Nov 24 02:19:28 GMT 2024","UI E2E Tests - forced to fail","","",""
"","596","invalid movie id - array & toContainEqual","firefox","Sun Nov 24 02:18:57 GMT 2024","passed","Sun Nov 24 02:18:58 GMT 2024","API Tests","","",""
"","0","navigate to login page","webkit","Sun Nov 24 02:19:25 GMT 2024","skipped","Sun Nov 24 02:19:25 GMT 2024","Basic validations","","",""
"","1","has title","chromium","Sun Nov 24 02:18:55 GMT 2024","skipped","Sun Nov 24 02:18:55 GMT 2024","Basic validations","","",""
"","4796","login - valid credentials","webkit","Sun Nov 24 02:19:24 GMT 2024","passed","Sun Nov 24 02:19:29 GMT 2024","Login","","",""
"","1","has title","firefox","Sun Nov 24 02:19:10 GMT 2024","skipped","Sun Nov 24 02:19:10 GMT 2024","Basic validations","","",""
"","18196","page image does not match","firefox","Sun Nov 24 02:18:58 GMT 2024","failed","Sun Nov 24 02:19:16 GMT 2024","UI E2E Tests - forced to fail","","",""
"","10266","Github Variables","firefox","Sun Nov 24 02:18:59 GMT 2024","passed","Sun Nov 24 02:19:10 GMT 2024","Github Environment Tests","","",""
"","5805","Github Variables","webkit","Sun Nov 24 02:19:18 GMT 2024","passed","Sun Nov 24 02:19:24 GMT 2024","Github Environment Tests","","",""
"","0","navigate to login page","chromium","Sun Nov 24 02:18:55 GMT 2024","skipped","Sun Nov 24 02:18:55 GMT 2024","Basic validations","","",""
"","12536","page screenshot","webkit","Sun Nov 24 02:19:18 GMT 2024","passed","Sun Nov 24 02:19:30 GMT 2024","Visual Test","","",""
"","6768","Github Secrets","webkit","Sun Nov 24 02:19:17 GMT 2024","passed","Sun Nov 24 02:19:24 GMT 2024","Github Environment Tests","","",""
"","10027","Github Secrets","firefox","Sun Nov 24 02:18:59 GMT 2024","passed","Sun Nov 24 02:19:09 GMT 2024","Github Environment Tests","","",""
"","392","status does not match","firefox","Sun Nov 24 02:18:58 GMT 2024","failed","Sun Nov 24 02:18:58 GMT 2024","API Tests - forced to fail","","",""
"","9989","element screenshot","firefox","Sun Nov 24 02:18:59 GMT 2024","passed","Sun Nov 24 02:19:09 GMT 2024","Visual Test","","",""
"","6596","special key press","webkit","Sun Nov 24 02:19:19 GMT 2024","passed","Sun Nov 24 02:19:25 GMT 2024","Key Presses","","",""
"","453","fetch valid movie ","webkit","Sun Nov 24 02:19:15 GMT 2024","passed","Sun Nov 24 02:19:15 GMT 2024","API Tests","","",""
"","4058","Github Variables","chromium","Sun Nov 24 02:18:49 GMT 2024","passed","Sun Nov 24 02:18:53 GMT 2024","Github Environment Tests","","",""
"","375","invalid movie id - array & toContainEqual","chromium","Sun Nov 24 02:18:48 GMT 2024","passed","Sun Nov 24 02:18:48 GMT 2024","API Tests","","",""
"","6009","common key press","firefox","Sun Nov 24 02:19:09 GMT 2024","passed","Sun Nov 24 02:19:15 GMT 2024","Key Presses","","",""
"","4153","Github Secrets","chromium","Sun Nov 24 02:18:48 GMT 2024","passed","Sun Nov 24 02:18:52 GMT 2024","Github Environment Tests","","",""
"","14443","text does not match","firefox","Sun Nov 24 02:18:59 GMT 2024","failed","Sun Nov 24 02:19:14 GMT 2024","UI E2E Tests - forced to fail","","",""
"","6843","element screenshot","webkit","Sun Nov 24 02:19:18 GMT 2024","passed","Sun Nov 24 02:19:25 GMT 2024","Visual Test","","",""
"","19151","element image does not match","firefox","Sun Nov 24 02:18:58 GMT 2024","failed","Sun Nov 24 02:19:17 GMT 2024","UI E2E Tests - forced to fail","","",""
"","8342","element image does not match","chromium","Sun Nov 24 02:18:48 GMT 2024","failed","Sun Nov 24 02:18:56 GMT 2024","UI E2E Tests - forced to fail","","",""
"","612","invalid movie id - json & toEqual","firefox","Sun Nov 24 02:18:57 GMT 2024","passed","Sun Nov 24 02:18:58 GMT 2024","API Tests","","",""
"","8875","text does not match","webkit","Sun Nov 24 02:19:18 GMT 2024","failed","Sun Nov 24 02:19:27 GMT 2024","UI E2E Tests - forced to fail","","",""
"","476","key does not exist - json & toEqual","chromium","Sun Nov 24 02:18:48 GMT 2024","failed","Sun Nov 24 02:18:48 GMT 2024","API Tests - forced to fail","","",""
"","370","status does not match","webkit","Sun Nov 24 02:19:18 GMT 2024","failed","Sun Nov 24 02:19:18 GMT 2024","API Tests - forced to fail","","",""
"","1","has title","webkit","Sun Nov 24 02:19:25 GMT 2024","skipped","Sun Nov 24 02:19:25 GMT 2024","Basic validations","","",""
"","4470","common key press","webkit","Sun Nov 24 02:19:24 GMT 2024","passed","Sun Nov 24 02:19:28 GMT 2024","Key Presses","","",""
"","6609","login - valid credentials","firefox","Sun Nov 24 02:19:09 GMT 2024","passed","Sun Nov 24 02:19:16 GMT 2024","Login","","",""
"","395","key does not exist - json & toEqual","webkit","Sun Nov 24 02:19:17 GMT 2024","failed","Sun Nov 24 02:19:17 GMT 2024","API Tests - forced to fail","","",""
"","8722","page image does not match","webkit","Sun Nov 24 02:19:19 GMT 2024","failed","Sun Nov 24 02:19:27 GMT 2024","UI E2E Tests - forced to fail","","",""
"","10009","page image does not match","chromium","Sun Nov 24 02:18:48 GMT 2024","failed","Sun Nov 24 02:18:58 GMT 2024","UI E2E Tests - forced to fail","","",""
"","453","invalid movie id - array & toContainEqual","webkit","Sun Nov 24 02:19:15 GMT 2024","passed","Sun Nov 24 02:19:16 GMT 2024","API Tests","","",""
