"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5868","common key press","firefox","Sun Feb 01 03:41:24 UTC 2026","passed","Sun Feb 01 03:41:30 UTC 2026","Key Presses","","",""
"","527","invalid movie id - json & toEqual","webkit","Sun Feb 01 03:41:33 UTC 2026","passed","Sun Feb 01 03:41:33 UTC 2026","API Tests","","",""
"","1","navigate to login page","firefox","Sun Feb 01 03:41:29 UTC 2026","skipped","Sun Feb 01 03:41:29 UTC 2026","Basic validations","","",""
"","1","navigate to login page","chromium","Sun Feb 01 03:41:11 UTC 2026","skipped","Sun Feb 01 03:41:11 UTC 2026","Basic validations","","",""
"","6239","special key press","chromium","Sun Feb 01 03:41:05 UTC 2026","passed","Sun Feb 01 03:41:11 UTC 2026","Key Presses","","",""
"","8200","Github Variables","firefox","Sun Feb 01 03:41:16 UTC 2026","passed","Sun Feb 01 03:41:24 UTC 2026","Github Environment Tests","","",""
"","296","status does not match","firefox","Sun Feb 01 03:41:15 UTC 2026","failed","Sun Feb 01 03:41:15 UTC 2026","API Tests - forced to fail","","",""
"","13189","special key press","firefox","Sun Feb 01 03:41:19 UTC 2026","passed","Sun Feb 01 03:41:32 UTC 2026","Key Presses","","",""
"","717","invalid movie id - array & toContainEqual","firefox","Sun Feb 01 03:41:13 UTC 2026","passed","Sun Feb 01 03:41:14 UTC 2026","API Tests","","",""
"","11007","page screenshot","webkit","Sun Feb 01 03:41:36 UTC 2026","passed","Sun Feb 01 03:41:47 UTC 2026","Visual Test","","",""
"","4126","login - valid credentials","chromium","Sun Feb 01 03:41:11 UTC 2026","passed","Sun Feb 01 03:41:15 UTC 2026","Login","","",""
"","312","key does not exist - json & toEqual","webkit","Sun Feb 01 03:41:34 UTC 2026","failed","Sun Feb 01 03:41:34 UTC 2026","API Tests - forced to fail","","",""
"","10868","element image does not match","webkit","Sun Feb 01 03:41:33 UTC 2026","failed","Sun Feb 01 03:41:44 UTC 2026","UI E2E Tests - forced to fail","","",""
"","5938","Github Secrets","chromium","Sun Feb 01 03:41:04 UTC 2026","passed","Sun Feb 01 03:41:10 UTC 2026","Github Environment Tests","","",""
"","15857","text does not match","firefox","Sun Feb 01 03:41:16 UTC 2026","failed","Sun Feb 01 03:41:31 UTC 2026","UI E2E Tests - forced to fail","","",""
"","13006","page screenshot","chromium","Sun Feb 01 03:41:04 UTC 2026","passed","Sun Feb 01 03:41:17 UTC 2026","Visual Test","","",""
"","4083","common key press","webkit","Sun Feb 01 03:41:41 UTC 2026","passed","Sun Feb 01 03:41:45 UTC 2026","Key Presses","","",""
"","6346","Github Secrets","webkit","Sun Feb 01 03:41:34 UTC 2026","passed","Sun Feb 01 03:41:41 UTC 2026","Github Environment Tests","","",""
"","461","status does not match","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:04 UTC 2026","API Tests - forced to fail","","",""
"","3634","common key press","chromium","Sun Feb 01 03:41:10 UTC 2026","passed","Sun Feb 01 03:41:14 UTC 2026","Key Presses","","",""
"","12412","element screenshot","firefox","Sun Feb 01 03:41:17 UTC 2026","passed","Sun Feb 01 03:41:29 UTC 2026","Visual Test","","",""
"","6293","login - valid credentials","firefox","Sun Feb 01 03:41:26 UTC 2026","passed","Sun Feb 01 03:41:32 UTC 2026","Login","","",""
"","5656","Github Variables","chromium","Sun Feb 01 03:41:05 UTC 2026","passed","Sun Feb 01 03:41:11 UTC 2026","Github Environment Tests","","",""
"","9622","page image does not match","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:14 UTC 2026","UI E2E Tests - forced to fail","","",""
"","19337","element image does not match","firefox","Sun Feb 01 03:41:14 UTC 2026","failed","Sun Feb 01 03:41:33 UTC 2026","UI E2E Tests - forced to fail","","",""
"","532","fetch valid movie ","chromium","Sun Feb 01 03:41:04 UTC 2026","passed","Sun Feb 01 03:41:04 UTC 2026","API Tests","","",""
"","16808","page image does not match","firefox","Sun Feb 01 03:41:15 UTC 2026","failed","Sun Feb 01 03:41:32 UTC 2026","UI E2E Tests - forced to fail","","",""
"","422","invalid movie id - array & toContainEqual","chromium","Sun Feb 01 03:41:04 UTC 2026","passed","Sun Feb 01 03:41:04 UTC 2026","API Tests","","",""
"","0","has title","webkit","Sun Feb 01 03:41:42 UTC 2026","skipped","Sun Feb 01 03:41:42 UTC 2026","Basic validations","","",""
"","335","key does not exist - json & toEqual","firefox","Sun Feb 01 03:41:15 UTC 2026","failed","Sun Feb 01 03:41:15 UTC 2026","API Tests - forced to fail","","",""
"","9988","text does not match","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:14 UTC 2026","UI E2E Tests - forced to fail","","",""
"","394","invalid movie id - json & toEqual","chromium","Sun Feb 01 03:41:04 UTC 2026","passed","Sun Feb 01 03:41:04 UTC 2026","API Tests","","",""
"","224","non matching key value pair - array & toContainEqual","webkit","Sun Feb 01 03:41:35 UTC 2026","failed","Sun Feb 01 03:41:35 UTC 2026","API Tests - forced to fail","","",""
"","0","has title","firefox","Sun Feb 01 03:41:29 UTC 2026","skipped","Sun Feb 01 03:41:29 UTC 2026","Basic validations","","",""
"","613","non matching key value pair - array & toContainEqual","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:04 UTC 2026","API Tests - forced to fail","","",""
"","0","has title","chromium","Sun Feb 01 03:41:11 UTC 2026","skipped","Sun Feb 01 03:41:11 UTC 2026","Basic validations","","",""
"","629","key does not exist - json & toEqual","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:04 UTC 2026","API Tests - forced to fail","","",""
"","4477","login - valid credentials","webkit","Sun Feb 01 03:41:41 UTC 2026","passed","Sun Feb 01 03:41:45 UTC 2026","Login","","",""
"","15759","page screenshot","firefox","Sun Feb 01 03:41:17 UTC 2026","passed","Sun Feb 01 03:41:33 UTC 2026","Visual Test","","",""
"","279","status does not match","webkit","Sun Feb 01 03:41:35 UTC 2026","failed","Sun Feb 01 03:41:35 UTC 2026","API Tests - forced to fail","","",""
"","298","fetch valid movie ","webkit","Sun Feb 01 03:41:33 UTC 2026","passed","Sun Feb 01 03:41:33 UTC 2026","API Tests","","",""
"","8601","text does not match","webkit","Sun Feb 01 03:41:35 UTC 2026","failed","Sun Feb 01 03:41:44 UTC 2026","UI E2E Tests - forced to fail","","",""
"","7135","Github Variables","webkit","Sun Feb 01 03:41:34 UTC 2026","passed","Sun Feb 01 03:41:41 UTC 2026","Github Environment Tests","","",""
"","9736","Github Secrets","firefox","Sun Feb 01 03:41:16 UTC 2026","passed","Sun Feb 01 03:41:26 UTC 2026","Github Environment Tests","","",""
"","0","navigate to login page","webkit","Sun Feb 01 03:41:42 UTC 2026","skipped","Sun Feb 01 03:41:42 UTC 2026","Basic validations","","",""
"","253","fetch valid movie ","firefox","Sun Feb 01 03:41:14 UTC 2026","passed","Sun Feb 01 03:41:14 UTC 2026","API Tests","","",""
"","158","invalid movie id - json & toEqual","firefox","Sun Feb 01 03:41:14 UTC 2026","passed","Sun Feb 01 03:41:14 UTC 2026","API Tests","","",""
"","351","non matching key value pair - array & toContainEqual","firefox","Sun Feb 01 03:41:14 UTC 2026","failed","Sun Feb 01 03:41:14 UTC 2026","API Tests - forced to fail","","",""
"","244","invalid movie id - array & toContainEqual","webkit","Sun Feb 01 03:41:33 UTC 2026","passed","Sun Feb 01 03:41:34 UTC 2026","API Tests","","",""
"","10288","page image does not match","webkit","Sun Feb 01 03:41:33 UTC 2026","failed","Sun Feb 01 03:41:44 UTC 2026","UI E2E Tests - forced to fail","","",""
"","7380","element screenshot","webkit","Sun Feb 01 03:41:35 UTC 2026","passed","Sun Feb 01 03:41:42 UTC 2026","Visual Test","","",""
"","5982","special key press","webkit","Sun Feb 01 03:41:36 UTC 2026","passed","Sun Feb 01 03:41:42 UTC 2026","Key Presses","","",""
"","10744","element image does not match","chromium","Sun Feb 01 03:41:04 UTC 2026","failed","Sun Feb 01 03:41:15 UTC 2026","UI E2E Tests - forced to fail","","",""
"","6437","element screenshot","chromium","Sun Feb 01 03:41:05 UTC 2026","passed","Sun Feb 01 03:41:12 UTC 2026","Visual Test","","",""
