"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8738","Github Variables","firefox","Sun Oct 19 02:27:56 UTC 2025","passed","Sun Oct 19 02:28:05 UTC 2025","Github Environment Tests","","",""
"","9309","text does not match","webkit","Sun Oct 19 02:28:14 UTC 2025","failed","Sun Oct 19 02:28:23 UTC 2025","UI E2E Tests - forced to fail","","",""
"","0","has title","firefox","Sun Oct 19 02:28:08 UTC 2025","skipped","Sun Oct 19 02:28:08 UTC 2025","Basic validations","","",""
"","0","navigate to login page","webkit","Sun Oct 19 02:28:21 UTC 2025","skipped","Sun Oct 19 02:28:21 UTC 2025","Basic validations","","",""
"","511","key does not exist - json & toEqual","firefox","Sun Oct 19 02:27:55 UTC 2025","failed","Sun Oct 19 02:27:56 UTC 2025","API Tests - forced to fail","","",""
"","505","fetch valid movie ","webkit","Sun Oct 19 02:28:12 UTC 2025","passed","Sun Oct 19 02:28:12 UTC 2025","API Tests","","",""
"","6090","login - valid credentials","firefox","Sun Oct 19 02:28:07 UTC 2025","passed","Sun Oct 19 02:28:13 UTC 2025","Login","","",""
"","518","invalid movie id - array & toContainEqual","chromium","Sun Oct 19 02:27:44 UTC 2025","passed","Sun Oct 19 02:27:45 UTC 2025","API Tests","","",""
"","399","invalid movie id - array & toContainEqual","webkit","Sun Oct 19 02:28:13 UTC 2025","passed","Sun Oct 19 02:28:13 UTC 2025","API Tests","","",""
"","18297","element image does not match","firefox","Sun Oct 19 02:27:56 UTC 2025","failed","Sun Oct 19 02:28:14 UTC 2025","UI E2E Tests - forced to fail","","",""
"","0","navigate to login page","chromium","Sun Oct 19 02:27:52 UTC 2025","skipped","Sun Oct 19 02:27:52 UTC 2025","Basic validations","","",""
"","0","has title","webkit","Sun Oct 19 02:28:21 UTC 2025","skipped","Sun Oct 19 02:28:21 UTC 2025","Basic validations","","",""
"","5829","Github Variables","chromium","Sun Oct 19 02:27:45 UTC 2025","passed","Sun Oct 19 02:27:51 UTC 2025","Github Environment Tests","","",""
"","12241","page screenshot","chromium","Sun Oct 19 02:27:46 UTC 2025","passed","Sun Oct 19 02:27:58 UTC 2025","Visual Test","","",""
"","518","fetch valid movie ","firefox","Sun Oct 19 02:27:53 UTC 2025","passed","Sun Oct 19 02:27:54 UTC 2025","API Tests","","",""
"","16129","page screenshot","firefox","Sun Oct 19 02:27:57 UTC 2025","passed","Sun Oct 19 02:28:13 UTC 2025","Visual Test","","",""
"","10687","element image does not match","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:55 UTC 2025","UI E2E Tests - forced to fail","","",""
"","269","invalid movie id - json & toEqual","chromium","Sun Oct 19 02:27:45 UTC 2025","passed","Sun Oct 19 02:27:45 UTC 2025","API Tests","","",""
"","10268","Github Secrets","firefox","Sun Oct 19 02:27:56 UTC 2025","passed","Sun Oct 19 02:28:07 UTC 2025","Github Environment Tests","","",""
"","5955","special key press","chromium","Sun Oct 19 02:27:46 UTC 2025","passed","Sun Oct 19 02:27:52 UTC 2025","Key Presses","","",""
"","312","key does not exist - json & toEqual","webkit","Sun Oct 19 02:28:12 UTC 2025","failed","Sun Oct 19 02:28:13 UTC 2025","API Tests - forced to fail","","",""
"","408","status does not match","webkit","Sun Oct 19 02:28:15 UTC 2025","failed","Sun Oct 19 02:28:16 UTC 2025","API Tests - forced to fail","","",""
"","10993","element screenshot","firefox","Sun Oct 19 02:27:57 UTC 2025","passed","Sun Oct 19 02:28:08 UTC 2025","Visual Test","","",""
"","10207","page image does not match","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:55 UTC 2025","UI E2E Tests - forced to fail","","",""
"","12571","special key press","firefox","Sun Oct 19 02:28:00 UTC 2025","passed","Sun Oct 19 02:28:12 UTC 2025","Key Presses","","",""
"","6596","element screenshot","chromium","Sun Oct 19 02:27:45 UTC 2025","passed","Sun Oct 19 02:27:52 UTC 2025","Visual Test","","",""
"","198","non matching key value pair - array & toContainEqual","firefox","Sun Oct 19 02:27:54 UTC 2025","failed","Sun Oct 19 02:27:54 UTC 2025","API Tests - forced to fail","","",""
"","6406","element screenshot","webkit","Sun Oct 19 02:28:15 UTC 2025","passed","Sun Oct 19 02:28:21 UTC 2025","Visual Test","","",""
"","463","non matching key value pair - array & toContainEqual","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:45 UTC 2025","API Tests - forced to fail","","",""
"","10762","page image does not match","webkit","Sun Oct 19 02:28:13 UTC 2025","failed","Sun Oct 19 02:28:24 UTC 2025","UI E2E Tests - forced to fail","","",""
"","279","invalid movie id - json & toEqual","webkit","Sun Oct 19 02:28:14 UTC 2025","passed","Sun Oct 19 02:28:14 UTC 2025","API Tests","","",""
"","5291","Github Secrets","chromium","Sun Oct 19 02:27:46 UTC 2025","passed","Sun Oct 19 02:27:51 UTC 2025","Github Environment Tests","","",""
"","1","has title","chromium","Sun Oct 19 02:27:52 UTC 2025","skipped","Sun Oct 19 02:27:52 UTC 2025","Basic validations","","",""
"","458","invalid movie id - array & toContainEqual","firefox","Sun Oct 19 02:27:53 UTC 2025","passed","Sun Oct 19 02:27:54 UTC 2025","API Tests","","",""
"","6619","special key press","webkit","Sun Oct 19 02:28:16 UTC 2025","passed","Sun Oct 19 02:28:23 UTC 2025","Key Presses","","",""
"","340","non matching key value pair - array & toContainEqual","webkit","Sun Oct 19 02:28:14 UTC 2025","failed","Sun Oct 19 02:28:14 UTC 2025","API Tests - forced to fail","","",""
"","316","status does not match","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:45 UTC 2025","API Tests - forced to fail","","",""
"","1","navigate to login page","firefox","Sun Oct 19 02:28:08 UTC 2025","skipped","Sun Oct 19 02:28:08 UTC 2025","Basic validations","","",""
"","306","invalid movie id - json & toEqual","firefox","Sun Oct 19 02:27:54 UTC 2025","passed","Sun Oct 19 02:27:54 UTC 2025","API Tests","","",""
"","3264","common key press","chromium","Sun Oct 19 02:27:51 UTC 2025","passed","Sun Oct 19 02:27:54 UTC 2025","Key Presses","","",""
"","4570","login - valid credentials","webkit","Sun Oct 19 02:28:20 UTC 2025","passed","Sun Oct 19 02:28:25 UTC 2025","Login","","",""
"","16516","page image does not match","firefox","Sun Oct 19 02:27:56 UTC 2025","failed","Sun Oct 19 02:28:12 UTC 2025","UI E2E Tests - forced to fail","","",""
"","432","key does not exist - json & toEqual","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:45 UTC 2025","API Tests - forced to fail","","",""
"","329","status does not match","firefox","Sun Oct 19 02:27:54 UTC 2025","failed","Sun Oct 19 02:27:54 UTC 2025","API Tests - forced to fail","","",""
"","5308","Github Secrets","webkit","Sun Oct 19 02:28:15 UTC 2025","passed","Sun Oct 19 02:28:20 UTC 2025","Github Environment Tests","","",""
"","6116","common key press","firefox","Sun Oct 19 02:28:05 UTC 2025","passed","Sun Oct 19 02:28:11 UTC 2025","Key Presses","","",""
"","9905","text does not match","chromium","Sun Oct 19 02:27:45 UTC 2025","failed","Sun Oct 19 02:27:55 UTC 2025","UI E2E Tests - forced to fail","","",""
"","8654","element image does not match","webkit","Sun Oct 19 02:28:15 UTC 2025","failed","Sun Oct 19 02:28:24 UTC 2025","UI E2E Tests - forced to fail","","",""
"","4318","common key press","webkit","Sun Oct 19 02:28:20 UTC 2025","passed","Sun Oct 19 02:28:24 UTC 2025","Key Presses","","",""
"","11963","page screenshot","webkit","Sun Oct 19 02:28:14 UTC 2025","passed","Sun Oct 19 02:28:26 UTC 2025","Visual Test","","",""
"","15816","text does not match","firefox","Sun Oct 19 02:27:55 UTC 2025","failed","Sun Oct 19 02:28:11 UTC 2025","UI E2E Tests - forced to fail","","",""
"","5103","Github Variables","webkit","Sun Oct 19 02:28:15 UTC 2025","passed","Sun Oct 19 02:28:20 UTC 2025","Github Environment Tests","","",""
"","427","fetch valid movie ","chromium","Sun Oct 19 02:27:44 UTC 2025","passed","Sun Oct 19 02:27:45 UTC 2025","API Tests","","",""
"","3845","login - valid credentials","chromium","Sun Oct 19 02:27:51 UTC 2025","passed","Sun Oct 19 02:27:55 UTC 2025","Login","","",""
