"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 19:48:53 GMT 2023","Fri Apr 28 19:49:02 GMT 2023","9365","webkit","","Visual Test","","","page screenshot",""
"skipped","Fri Apr 28 19:48:12 GMT 2023","Fri Apr 28 19:48:12 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"passed","Fri Apr 28 19:48:30 GMT 2023","Fri Apr 28 19:48:39 GMT 2023","9679","firefox","","Visual Test","","","element screenshot",""
"failed","Fri Apr 28 19:48:44 GMT 2023","Fri Apr 28 19:48:51 GMT 2023","7186","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Fri Apr 28 19:48:52 GMT 2023","Fri Apr 28 19:48:57 GMT 2023","4866","webkit","","Visual Test","","","element screenshot",""
"skipped","Fri Apr 28 19:48:12 GMT 2023","Fri Apr 28 19:48:12 GMT 2023","0","chromium","","Basic validations","","","has title",""
"passed","Fri Apr 28 19:48:30 GMT 2023","Fri Apr 28 19:48:40 GMT 2023","10086","firefox","","Key Presses","","","special key press",""
"failed","Fri Apr 28 19:48:17 GMT 2023","Fri Apr 28 19:48:28 GMT 2023","10972","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 19:48:54 GMT 2023","Fri Apr 28 19:48:58 GMT 2023","4361","webkit","","Key Presses","","","special key press",""
"passed","Fri Apr 28 19:48:50 GMT 2023","Fri Apr 28 19:48:52 GMT 2023","2383","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 19:48:44 GMT 2023","Fri Apr 28 19:48:45 GMT 2023","283","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Fri Apr 28 19:48:14 GMT 2023","Fri Apr 28 19:48:14 GMT 2023","268","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 19:48:10 GMT 2023","Fri Apr 28 19:48:13 GMT 2023","2453","chromium","","Login","","","login - valid credentials",""
"failed","Fri Apr 28 19:48:16 GMT 2023","Fri Apr 28 19:48:28 GMT 2023","12228","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Fri Apr 28 19:48:09 GMT 2023","Fri Apr 28 19:48:12 GMT 2023","3722","chromium","","Visual Test","","","element screenshot",""
"skipped","Fri Apr 28 19:48:57 GMT 2023","Fri Apr 28 19:48:57 GMT 2023","0","webkit","","Basic validations","","","has title",""
"failed","Fri Apr 28 19:48:14 GMT 2023","Fri Apr 28 19:48:14 GMT 2023","90","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Fri Apr 28 19:48:09 GMT 2023","Fri Apr 28 19:48:18 GMT 2023","9412","chromium","","Visual Test","","","page screenshot",""
"failed","Fri Apr 28 19:48:46 GMT 2023","Fri Apr 28 19:48:52 GMT 2023","5982","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 19:48:35 GMT 2023","Fri Apr 28 19:48:40 GMT 2023","5326","firefox","","Key Presses","","","common key press",""
"passed","Fri Apr 28 19:48:02 GMT 2023","Fri Apr 28 19:48:02 GMT 2023","251","chromium","","API Tests","","","fetch valid movie ",""
"passed","Fri Apr 28 19:48:43 GMT 2023","Fri Apr 28 19:48:43 GMT 2023","234","webkit","","API Tests","","","fetch valid movie ",""
"passed","Fri Apr 28 19:48:05 GMT 2023","Fri Apr 28 19:48:07 GMT 2023","2221","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Fri Apr 28 19:48:02 GMT 2023","Fri Apr 28 19:48:02 GMT 2023","150","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Fri Apr 28 19:48:56 GMT 2023","Fri Apr 28 19:48:59 GMT 2023","3103","webkit","","Login","","","login - valid credentials",""
"failed","Fri Apr 28 19:48:03 GMT 2023","Fri Apr 28 19:48:08 GMT 2023","5329","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Fri Apr 28 19:48:02 GMT 2023","Fri Apr 28 19:48:03 GMT 2023","336","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 19:48:14 GMT 2023","Fri Apr 28 19:48:14 GMT 2023","127","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Fri Apr 28 19:48:45 GMT 2023","Fri Apr 28 19:48:45 GMT 2023","227","webkit","","API Tests - forced to fail","","","status does not match",""
"failed","Fri Apr 28 19:48:04 GMT 2023","Fri Apr 28 19:48:10 GMT 2023","5699","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
