"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 30 17:05:16 GMT 2023","Sun Apr 30 17:05:17 GMT 2023","313","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Apr 30 17:04:46 GMT 2023","Sun Apr 30 17:04:48 GMT 2023","2235","chromium","","Login","","","login - valid credentials",""
"failed","Sun Apr 30 17:05:20 GMT 2023","Sun Apr 30 17:05:26 GMT 2023","6500","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Apr 30 17:04:53 GMT 2023","Sun Apr 30 17:05:00 GMT 2023","7312","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Apr 30 17:04:50 GMT 2023","Sun Apr 30 17:04:50 GMT 2023","215","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Sun Apr 30 17:04:47 GMT 2023","Sun Apr 30 17:04:47 GMT 2023","0","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 30 17:04:43 GMT 2023","Sun Apr 30 17:04:46 GMT 2023","2689","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Apr 30 17:04:42 GMT 2023","Sun Apr 30 17:04:51 GMT 2023","9367","chromium","","Visual Test","","","page screenshot",""
"passed","Sun Apr 30 17:05:27 GMT 2023","Sun Apr 30 17:05:37 GMT 2023","9410","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Apr 30 17:05:12 GMT 2023","Sun Apr 30 17:05:12 GMT 2023","560","webkit","","API Tests","","","fetch valid movie ",""
"skipped","Sun Apr 30 17:05:08 GMT 2023","Sun Apr 30 17:05:08 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 30 17:05:27 GMT 2023","Sun Apr 30 17:05:32 GMT 2023","4753","webkit","","Visual Test","","","element screenshot",""
"skipped","Sun Apr 30 17:05:08 GMT 2023","Sun Apr 30 17:05:08 GMT 2023","1","firefox","","Basic validations","","","has title",""
"skipped","Sun Apr 30 17:05:32 GMT 2023","Sun Apr 30 17:05:32 GMT 2023","1","webkit","","Basic validations","","","navigate to login page",""
"failed","Sun Apr 30 17:04:49 GMT 2023","Sun Apr 30 17:04:49 GMT 2023","83","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Apr 30 17:04:43 GMT 2023","Sun Apr 30 17:04:46 GMT 2023","3154","chromium","","Visual Test","","","element screenshot",""
