"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","474","invalid movie id - array & toContainEqual","webkit","Sun Jan 04 03:00:17 UTC 2026","passed","Sun Jan 04 03:00:17 UTC 2026","API Tests","","",""
"","16068","page image does not match","firefox","Sun Jan 04 02:59:59 UTC 2026","failed","Sun Jan 04 03:00:16 UTC 2026","UI E2E Tests - forced to fail","","",""
"","10012","element image does not match","chromium","Sun Jan 04 02:59:49 UTC 2026","failed","Sun Jan 04 02:59:59 UTC 2026","UI E2E Tests - forced to fail","","",""
"","5471","common key press","firefox","Sun Jan 04 03:00:07 UTC 2026","passed","Sun Jan 04 03:00:12 UTC 2026","Key Presses","","",""
"","620","key does not exist - json & toEqual","chromium","Sun Jan 04 02:59:50 UTC 2026","failed","Sun Jan 04 02:59:50 UTC 2026","API Tests - forced to fail","","",""
"","561","invalid movie id - json & toEqual","chromium","Sun Jan 04 02:59:50 UTC 2026","passed","Sun Jan 04 02:59:50 UTC 2026","API Tests","","",""
"","0","navigate to login page","firefox","Sun Jan 04 03:00:12 UTC 2026","skipped","Sun Jan 04 03:00:12 UTC 2026","Basic validations","","",""
"","15074","text does not match","firefox","Sun Jan 04 02:59:59 UTC 2026","failed","Sun Jan 04 03:00:14 UTC 2026","UI E2E Tests - forced to fail","","",""
"","6368","special key press","webkit","Sun Jan 04 03:00:20 UTC 2026","passed","Sun Jan 04 03:00:26 UTC 2026","Key Presses","","",""
"","3035","login - valid credentials","chromium","Sun Jan 04 02:59:55 UTC 2026","passed","Sun Jan 04 02:59:58 UTC 2026","Login","","",""
"","17467","element image does not match","firefox","Sun Jan 04 02:59:59 UTC 2026","failed","Sun Jan 04 03:00:16 UTC 2026","UI E2E Tests - forced to fail","","",""
"","261","key does not exist - json & toEqual","webkit","Sun Jan 04 03:00:16 UTC 2026","failed","Sun Jan 04 03:00:16 UTC 2026","API Tests - forced to fail","","",""
"","439","key does not exist - json & toEqual","firefox","Sun Jan 04 02:59:59 UTC 2026","failed","Sun Jan 04 02:59:59 UTC 2026","API Tests - forced to fail","","",""
"","3761","Github Secrets","chromium","Sun Jan 04 02:59:50 UTC 2026","passed","Sun Jan 04 02:59:54 UTC 2026","Github Environment Tests","","",""
"","11815","element screenshot","firefox","Sun Jan 04 03:00:00 UTC 2026","passed","Sun Jan 04 03:00:12 UTC 2026","Visual Test","","",""
"","0","has title","webkit","Sun Jan 04 03:00:24 UTC 2026","skipped","Sun Jan 04 03:00:24 UTC 2026","Basic validations","","",""
"","8145","Github Secrets","firefox","Sun Jan 04 02:59:59 UTC 2026","passed","Sun Jan 04 03:00:07 UTC 2026","Github Environment Tests","","",""
"","569","invalid movie id - array & toContainEqual","chromium","Sun Jan 04 02:59:50 UTC 2026","passed","Sun Jan 04 02:59:50 UTC 2026","API Tests","","",""
"","0","navigate to login page","chromium","Sun Jan 04 02:59:55 UTC 2026","skipped","Sun Jan 04 02:59:55 UTC 2026","Basic validations","","",""
"","4310","Github Variables","webkit","Sun Jan 04 03:00:19 UTC 2026","passed","Sun Jan 04 03:00:23 UTC 2026","Github Environment Tests","","",""
"","532","status does not match","webkit","Sun Jan 04 03:00:18 UTC 2026","failed","Sun Jan 04 03:00:19 UTC 2026","API Tests - forced to fail","","",""
"","4063","special key press","chromium","Sun Jan 04 02:59:51 UTC 2026","passed","Sun Jan 04 02:59:55 UTC 2026","Key Presses","","",""
"","581","non matching key value pair - array & toContainEqual","chromium","Sun Jan 04 02:59:50 UTC 2026","failed","Sun Jan 04 02:59:50 UTC 2026","API Tests - forced to fail","","",""
"","3","navigate to login page","webkit","Sun Jan 04 03:00:24 UTC 2026","skipped","Sun Jan 04 03:00:24 UTC 2026","Basic validations","","",""
"","290","status does not match","firefox","Sun Jan 04 02:59:57 UTC 2026","failed","Sun Jan 04 02:59:58 UTC 2026","API Tests - forced to fail","","",""
"","8536","text does not match","chromium","Sun Jan 04 02:59:50 UTC 2026","failed","Sun Jan 04 02:59:58 UTC 2026","UI E2E Tests - forced to fail","","",""
"","0","has title","chromium","Sun Jan 04 02:59:55 UTC 2026","skipped","Sun Jan 04 02:59:55 UTC 2026","Basic validations","","",""
"","9489","page image does not match","webkit","Sun Jan 04 03:00:18 UTC 2026","failed","Sun Jan 04 03:00:27 UTC 2026","UI E2E Tests - forced to fail","","",""
"","11318","special key press","firefox","Sun Jan 04 03:00:07 UTC 2026","passed","Sun Jan 04 03:00:18 UTC 2026","Key Presses","","",""
"","7491","text does not match","webkit","Sun Jan 04 03:00:20 UTC 2026","failed","Sun Jan 04 03:00:27 UTC 2026","UI E2E Tests - forced to fail","","",""
"","9063","page screenshot","webkit","Sun Jan 04 03:00:21 UTC 2026","passed","Sun Jan 04 03:00:30 UTC 2026","Visual Test","","",""
"","489","status does not match","chromium","Sun Jan 04 02:59:50 UTC 2026","failed","Sun Jan 04 02:59:50 UTC 2026","API Tests - forced to fail","","",""
