"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 03 01:41:18 GMT 2024","Wed Jan 03 01:41:24 GMT 2024","6616","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Jan 03 01:41:17 GMT 2024","Wed Jan 03 01:41:18 GMT 2024","207","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Jan 03 01:41:42 GMT 2024","Wed Jan 03 01:41:48 GMT 2024","6386","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Jan 03 01:41:46 GMT 2024","Wed Jan 03 01:41:51 GMT 2024","4799","webkit","","Key Presses","","","special key press",""
"passed","Wed Jan 03 01:41:22 GMT 2024","Wed Jan 03 01:41:24 GMT 2024","2084","chromium","","Login","","","login - valid credentials",""
"passed","Wed Jan 03 01:41:46 GMT 2024","Wed Jan 03 01:41:55 GMT 2024","9469","webkit","","Visual Test","","","page screenshot",""
"passed","Wed Jan 03 01:41:17 GMT 2024","Wed Jan 03 01:41:18 GMT 2024","293","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Wed Jan 03 01:41:41 GMT 2024","Wed Jan 03 01:41:41 GMT 2024","308","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Jan 03 01:41:19 GMT 2024","Wed Jan 03 01:41:31 GMT 2024","12347","chromium","","Visual Test","","","page screenshot",""
"skipped","Wed Jan 03 01:41:39 GMT 2024","Wed Jan 03 01:41:39 GMT 2024","3","firefox","","Basic validations","","","has title",""
"failed","Wed Jan 03 01:41:25 GMT 2024","Wed Jan 03 01:41:26 GMT 2024","357","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jan 03 01:41:18 GMT 2024","Wed Jan 03 01:41:22 GMT 2024","3511","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jan 03 01:41:26 GMT 2024","Wed Jan 03 01:41:39 GMT 2024","13818","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
