"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 05 02:19:42 GMT 2023","Wed Jul 05 02:19:52 GMT 2023","9324","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 05 02:19:55 GMT 2023","Wed Jul 05 02:20:00 GMT 2023","5025","webkit","","Key Presses","","","special key press",""
"failed","Wed Jul 05 02:18:54 GMT 2023","Wed Jul 05 02:18:54 GMT 2023","128","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"skipped","Wed Jul 05 02:19:34 GMT 2023","Wed Jul 05 02:19:34 GMT 2023","1","firefox","","Basic validations","","","has title",""
"passed","Wed Jul 05 02:19:30 GMT 2023","Wed Jul 05 02:19:34 GMT 2023","4370","firefox","","Key Presses","","","common key press",""
"passed","Wed Jul 05 02:18:55 GMT 2023","Wed Jul 05 02:18:59 GMT 2023","3215","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jul 05 02:19:44 GMT 2023","Wed Jul 05 02:19:53 GMT 2023","8673","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Jul 05 02:18:54 GMT 2023","Wed Jul 05 02:18:54 GMT 2023","92","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Jul 05 02:19:47 GMT 2023","Wed Jul 05 02:19:51 GMT 2023","4102","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Jul 05 02:19:03 GMT 2023","Wed Jul 05 02:19:07 GMT 2023","4136","chromium","","Key Presses","","","special key press",""
"passed","Wed Jul 05 02:19:02 GMT 2023","Wed Jul 05 02:19:05 GMT 2023","3413","chromium","","Key Presses","","","common key press",""
"passed","Wed Jul 05 02:19:42 GMT 2023","Wed Jul 05 02:19:42 GMT 2023","238","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Wed Jul 05 02:19:05 GMT 2023","Wed Jul 05 02:19:05 GMT 2023","7","chromium","","Basic validations","","","navigate to login page",""
"failed","Wed Jul 05 02:19:10 GMT 2023","Wed Jul 05 02:19:10 GMT 2023","327","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Jul 05 02:19:51 GMT 2023","Wed Jul 05 02:19:54 GMT 2023","2887","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 05 02:19:03 GMT 2023","Wed Jul 05 02:19:08 GMT 2023","4705","chromium","","Login","","","login - valid credentials",""
"failed","Wed Jul 05 02:18:54 GMT 2023","Wed Jul 05 02:19:00 GMT 2023","6344","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Wed Jul 05 02:19:34 GMT 2023","Wed Jul 05 02:19:34 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Wed Jul 05 02:19:54 GMT 2023","Wed Jul 05 02:19:58 GMT 2023","4074","webkit","","Key Presses","","","common key press",""
"passed","Wed Jul 05 02:19:07 GMT 2023","Wed Jul 05 02:19:08 GMT 2023","287","firefox","","API Tests","","","fetch valid movie ",""
"failed","Wed Jul 05 02:19:08 GMT 2023","Wed Jul 05 02:19:08 GMT 2023","130","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Wed Jul 05 02:19:10 GMT 2023","Wed Jul 05 02:19:10 GMT 2023","248","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Jul 05 02:19:32 GMT 2023","Wed Jul 05 02:19:39 GMT 2023","7336","firefox","","Login","","","login - valid credentials",""
"passed","Wed Jul 05 02:19:54 GMT 2023","Wed Jul 05 02:20:04 GMT 2023","10412","webkit","","Visual Test","","","page screenshot",""
"failed","Wed Jul 05 02:19:09 GMT 2023","Wed Jul 05 02:19:21 GMT 2023","12268","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 05 02:19:41 GMT 2023","Wed Jul 05 02:19:42 GMT 2023","376","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Jul 05 02:19:42 GMT 2023","Wed Jul 05 02:19:42 GMT 2023","138","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"skipped","Wed Jul 05 02:19:58 GMT 2023","Wed Jul 05 02:19:58 GMT 2023","0","webkit","","Basic validations","","","has title",""
"passed","Wed Jul 05 02:19:26 GMT 2023","Wed Jul 05 02:19:30 GMT 2023","3699","firefox","","Key Presses","","","special key press",""
"passed","Wed Jul 05 02:19:17 GMT 2023","Wed Jul 05 02:19:26 GMT 2023","9075","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Jul 05 02:19:53 GMT 2023","Wed Jul 05 02:19:58 GMT 2023","5517","webkit","","Visual Test","","","element screenshot",""
"passed","Wed Jul 05 02:18:54 GMT 2023","Wed Jul 05 02:18:54 GMT 2023","233","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Wed Jul 05 02:19:05 GMT 2023","Wed Jul 05 02:19:05 GMT 2023","1","chromium","","Basic validations","","","has title",""
"passed","Wed Jul 05 02:19:27 GMT 2023","Wed Jul 05 02:19:44 GMT 2023","17256","firefox","","Visual Test","","","page screenshot",""
"failed","Wed Jul 05 02:18:55 GMT 2023","Wed Jul 05 02:19:01 GMT 2023","5961","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 05 02:19:02 GMT 2023","Wed Jul 05 02:19:15 GMT 2023","13050","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Jul 05 02:19:26 GMT 2023","Wed Jul 05 02:19:38 GMT 2023","12073","firefox","","Visual Test","","","element screenshot",""
"failed","Wed Jul 05 02:19:40 GMT 2023","Wed Jul 05 02:19:40 GMT 2023","141","webkit","","API Tests - forced to fail","","","status does not match",""
"failed","Wed Jul 05 02:19:11 GMT 2023","Wed Jul 05 02:19:24 GMT 2023","13076","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Wed Jul 05 02:19:11 GMT 2023","Wed Jul 05 02:19:25 GMT 2023","13719","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
