"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 01:34:06 GMT 2024","Wed Feb 07 01:34:18 GMT 2024","12443","chromium","","Visual Test","","","page screenshot",""
"failed","Wed Feb 07 01:34:04 GMT 2024","Wed Feb 07 01:34:11 GMT 2024","7031","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Feb 07 01:34:04 GMT 2024","Wed Feb 07 01:34:04 GMT 2024","201","chromium","","API Tests","","","fetch valid movie ",""
"passed","Wed Feb 07 01:34:05 GMT 2024","Wed Feb 07 01:34:09 GMT 2024","4228","chromium","","Visual Test","","","element screenshot",""
"failed","Wed Feb 07 01:34:12 GMT 2024","Wed Feb 07 01:34:12 GMT 2024","133","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Wed Feb 07 01:34:04 GMT 2024","Wed Feb 07 01:34:04 GMT 2024","183","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Feb 07 01:34:27 GMT 2024","Wed Feb 07 01:34:27 GMT 2024","274","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Feb 07 01:34:18 GMT 2024","Wed Feb 07 01:34:23 GMT 2024","4736","firefox","","Key Presses","","","common key press",""
"passed","Wed Feb 07 01:34:11 GMT 2024","Wed Feb 07 01:34:11 GMT 2024","224","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Wed Feb 07 01:34:04 GMT 2024","Wed Feb 07 01:34:07 GMT 2024","2693","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Feb 07 01:34:28 GMT 2024","Wed Feb 07 01:34:29 GMT 2024","449","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Feb 07 01:34:12 GMT 2024","Wed Feb 07 01:34:25 GMT 2024","12800","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"skipped","Wed Feb 07 01:34:36 GMT 2024","Wed Feb 07 01:34:36 GMT 2024","0","webkit","","Basic validations","","","has title",""
"passed","Wed Feb 07 01:34:05 GMT 2024","Wed Feb 07 01:34:09 GMT 2024","3535","chromium","","Key Presses","","","special key press",""
"passed","Wed Feb 07 01:34:27 GMT 2024","Wed Feb 07 01:34:27 GMT 2024","283","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
