"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 17:15:06 GMT 2023","Fri Apr 28 17:15:11 GMT 2023","4768","firefox","","Key Presses","","","common key press",""
"passed","Fri Apr 28 17:15:27 GMT 2023","Fri Apr 28 17:15:32 GMT 2023","4942","webkit","","Key Presses","","","special key press",""
"passed","Fri Apr 28 17:14:55 GMT 2023","Fri Apr 28 17:15:03 GMT 2023","7793","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Fri Apr 28 17:15:20 GMT 2023","Fri Apr 28 17:15:25 GMT 2023","5858","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Fri Apr 28 17:15:32 GMT 2023","Fri Apr 28 17:15:32 GMT 2023","0","webkit","","Basic validations","","","navigate to login page",""
"passed","Fri Apr 28 17:14:35 GMT 2023","Fri Apr 28 17:14:35 GMT 2023","411","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Fri Apr 28 17:15:11 GMT 2023","Fri Apr 28 17:15:11 GMT 2023","3","firefox","","Basic validations","","","has title",""
"passed","Fri Apr 28 17:15:03 GMT 2023","Fri Apr 28 17:15:06 GMT 2023","3430","firefox","","Key Presses","","","special key press",""
"failed","Fri Apr 28 17:14:37 GMT 2023","Fri Apr 28 17:14:41 GMT 2023","4611","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 17:14:48 GMT 2023","Fri Apr 28 17:15:01 GMT 2023","12842","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Fri Apr 28 17:14:44 GMT 2023","Fri Apr 28 17:14:46 GMT 2023","2654","chromium","","Login","","","login - valid credentials",""
"passed","Fri Apr 28 17:14:35 GMT 2023","Fri Apr 28 17:14:35 GMT 2023","410","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Fri Apr 28 17:15:25 GMT 2023","Fri Apr 28 17:15:29 GMT 2023","3642","webkit","","Visual Test","","","element screenshot",""
"passed","Fri Apr 28 17:14:43 GMT 2023","Fri Apr 28 17:14:53 GMT 2023","9907","chromium","","Visual Test","","","page screenshot",""
"passed","Fri Apr 28 17:15:02 GMT 2023","Fri Apr 28 17:15:09 GMT 2023","7430","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 17:15:18 GMT 2023","Fri Apr 28 17:15:26 GMT 2023","8288","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Fri Apr 28 17:14:47 GMT 2023","Fri Apr 28 17:14:47 GMT 2023","183","firefox","","API Tests","","","fetch valid movie ",""
"failed","Fri Apr 28 17:15:15 GMT 2023","Fri Apr 28 17:15:15 GMT 2023","101","webkit","","API Tests - forced to fail","","","status does not match",""
"failed","Fri Apr 28 17:14:48 GMT 2023","Fri Apr 28 17:14:49 GMT 2023","199","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 17:15:15 GMT 2023","Fri Apr 28 17:15:15 GMT 2023","289","webkit","","API Tests","","","fetch valid movie ",""
"failed","Fri Apr 28 17:14:35 GMT 2023","Fri Apr 28 17:14:42 GMT 2023","6262","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"skipped","Fri Apr 28 17:15:11 GMT 2023","Fri Apr 28 17:15:11 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Fri Apr 28 17:14:41 GMT 2023","Fri Apr 28 17:14:45 GMT 2023","3769","chromium","","Visual Test","","","element screenshot",""
"passed","Fri Apr 28 17:15:16 GMT 2023","Fri Apr 28 17:15:16 GMT 2023","225","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Fri Apr 28 17:14:50 GMT 2023","Fri Apr 28 17:15:01 GMT 2023","11202","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Fri Apr 28 17:15:16 GMT 2023","Fri Apr 28 17:15:16 GMT 2023","114","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Fri Apr 28 17:14:40 GMT 2023","Fri Apr 28 17:14:41 GMT 2023","1501","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Fri Apr 28 17:14:35 GMT 2023","Fri Apr 28 17:14:35 GMT 2023","108","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Fri Apr 28 17:14:43 GMT 2023","Fri Apr 28 17:14:46 GMT 2023","3684","chromium","","Key Presses","","","common key press",""
"passed","Fri Apr 28 17:14:48 GMT 2023","Fri Apr 28 17:14:48 GMT 2023","239","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
