"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Sep 17 01:40:22 GMT 2023","Sun Sep 17 01:40:22 GMT 2023","10","chromium","","Basic validations","","","navigate to login page",""
"failed","Sun Sep 17 01:40:24 GMT 2023","Sun Sep 17 01:40:24 GMT 2023","94","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Sep 17 01:41:01 GMT 2023","Sun Sep 17 01:41:12 GMT 2023","10962","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Sep 17 01:40:15 GMT 2023","Sun Sep 17 01:40:15 GMT 2023","945","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Sep 17 01:40:39 GMT 2023","Sun Sep 17 01:40:53 GMT 2023","13631","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Sep 17 01:40:48 GMT 2023","Sun Sep 17 01:40:48 GMT 2023","214","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Sep 17 01:40:39 GMT 2023","Sun Sep 17 01:40:43 GMT 2023","3819","firefox","","Login","","","login - valid credentials",""
"passed","Sun Sep 17 01:41:04 GMT 2023","Sun Sep 17 01:41:09 GMT 2023","5089","webkit","","Key Presses","","","common key press",""
"passed","Sun Sep 17 01:40:34 GMT 2023","Sun Sep 17 01:40:36 GMT 2023","1947","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Sun Sep 17 01:40:41 GMT 2023","Sun Sep 17 01:40:50 GMT 2023","9003","firefox","","Key Presses","","","special key press",""
"passed","Sun Sep 17 01:41:03 GMT 2023","Sun Sep 17 01:41:09 GMT 2023","5553","webkit","","Key Presses","","","special key press",""
"passed","Sun Sep 17 01:40:24 GMT 2023","Sun Sep 17 01:40:24 GMT 2023","196","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Sep 17 01:41:01 GMT 2023","Sun Sep 17 01:41:06 GMT 2023","5197","webkit","","Visual Test","","","element screenshot",""
"failed","Sun Sep 17 01:40:11 GMT 2023","Sun Sep 17 01:40:17 GMT 2023","5852","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Sep 17 01:40:27 GMT 2023","Sun Sep 17 01:40:34 GMT 2023","7284","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Sep 17 01:40:17 GMT 2023","Sun Sep 17 01:40:25 GMT 2023","7630","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Sep 17 01:40:26 GMT 2023","Sun Sep 17 01:40:39 GMT 2023","12709","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Sep 17 01:40:53 GMT 2023","Sun Sep 17 01:40:53 GMT 2023","195","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Sep 17 01:40:11 GMT 2023","Sun Sep 17 01:40:17 GMT 2023","6672","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Sep 17 01:40:10 GMT 2023","Sun Sep 17 01:40:11 GMT 2023","446","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Sep 17 01:40:10 GMT 2023","Sun Sep 17 01:40:11 GMT 2023","390","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Sep 17 01:40:54 GMT 2023","Sun Sep 17 01:40:59 GMT 2023","4157","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Sep 17 01:40:59 GMT 2023","Sun Sep 17 01:41:01 GMT 2023","1987","webkit","","Github Environment Tests","","","Github Variables",""
"skipped","Sun Sep 17 01:40:43 GMT 2023","Sun Sep 17 01:40:43 GMT 2023","1","firefox","","Basic validations","","","has title",""
"failed","Sun Sep 17 01:40:24 GMT 2023","Sun Sep 17 01:40:24 GMT 2023","85","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Sep 17 01:40:25 GMT 2023","Sun Sep 17 01:40:39 GMT 2023","14305","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Sep 17 01:40:25 GMT 2023","Sun Sep 17 01:40:26 GMT 2023","301","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Sep 17 01:40:47 GMT 2023","Sun Sep 17 01:40:47 GMT 2023","646","webkit","","API Tests","","","fetch valid movie ",""
"failed","Sun Sep 17 01:40:52 GMT 2023","Sun Sep 17 01:41:00 GMT 2023","8152","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Sep 17 01:40:19 GMT 2023","Sun Sep 17 01:40:23 GMT 2023","3769","chromium","","Key Presses","","","common key press",""
"passed","Sun Sep 17 01:40:10 GMT 2023","Sun Sep 17 01:40:11 GMT 2023","433","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Sep 17 01:40:11 GMT 2023","Sun Sep 17 01:40:12 GMT 2023","129","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Sep 17 01:40:19 GMT 2023","Sun Sep 17 01:40:23 GMT 2023","4105","chromium","","Login","","","login - valid credentials",""
"failed","Sun Sep 17 01:40:11 GMT 2023","Sun Sep 17 01:40:18 GMT 2023","7034","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Sep 17 01:40:12 GMT 2023","Sun Sep 17 01:40:15 GMT 2023","2406","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Sep 17 01:40:24 GMT 2023","Sun Sep 17 01:40:25 GMT 2023","203","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Sep 17 01:40:19 GMT 2023","Sun Sep 17 01:40:22 GMT 2023","3473","chromium","","Key Presses","","","special key press",""
"passed","Sun Sep 17 01:41:06 GMT 2023","Sun Sep 17 01:41:10 GMT 2023","3222","webkit","","Login","","","login - valid credentials",""
"passed","Sun Sep 17 01:40:47 GMT 2023","Sun Sep 17 01:40:48 GMT 2023","185","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Sep 17 01:40:36 GMT 2023","Sun Sep 17 01:40:39 GMT 2023","3049","firefox","","Visual Test","","","element screenshot",""
"skipped","Sun Sep 17 01:40:22 GMT 2023","Sun Sep 17 01:40:22 GMT 2023","1","chromium","","Basic validations","","","has title",""
"skipped","Sun Sep 17 01:40:43 GMT 2023","Sun Sep 17 01:40:43 GMT 2023","9","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Sep 17 01:40:41 GMT 2023","Sun Sep 17 01:40:51 GMT 2023","9827","firefox","","Key Presses","","","common key press",""
"failed","Sun Sep 17 01:40:25 GMT 2023","Sun Sep 17 01:40:38 GMT 2023","12711","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
