"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","550","fetch valid movie ","chromium","Wed Jan 07 02:35:29 UTC 2026","passed","Wed Jan 07 02:35:29 UTC 2026","API Tests","","",""
"","217","status does not match","firefox","Wed Jan 07 02:35:37 UTC 2026","failed","Wed Jan 07 02:35:37 UTC 2026","API Tests - forced to fail","","",""
"","6197","login - valid credentials","firefox","Wed Jan 07 02:35:50 UTC 2026","passed","Wed Jan 07 02:35:56 UTC 2026","Login","","",""
"","455","non matching key value pair - array & toContainEqual","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:29 UTC 2026","API Tests - forced to fail","","",""
"","10489","Github Variables","firefox","Wed Jan 07 02:35:40 UTC 2026","passed","Wed Jan 07 02:35:50 UTC 2026","Github Environment Tests","","",""
"","6012","special key press","webkit","Wed Jan 07 02:36:00 UTC 2026","passed","Wed Jan 07 02:36:06 UTC 2026","Key Presses","","",""
"","6753","common key press","firefox","Wed Jan 07 02:35:47 UTC 2026","passed","Wed Jan 07 02:35:54 UTC 2026","Key Presses","","",""
"","4557","common key press","webkit","Wed Jan 07 02:36:04 UTC 2026","passed","Wed Jan 07 02:36:08 UTC 2026","Key Presses","","",""
"","15570","text does not match","firefox","Wed Jan 07 02:35:38 UTC 2026","failed","Wed Jan 07 02:35:54 UTC 2026","UI E2E Tests - forced to fail","","",""
"","371","non matching key value pair - array & toContainEqual","webkit","Wed Jan 07 02:35:59 UTC 2026","failed","Wed Jan 07 02:35:59 UTC 2026","API Tests - forced to fail","","",""
"","15946","page screenshot","firefox","Wed Jan 07 02:35:40 UTC 2026","passed","Wed Jan 07 02:35:56 UTC 2026","Visual Test","","",""
"","262","invalid movie id - array & toContainEqual","webkit","Wed Jan 07 02:35:57 UTC 2026","passed","Wed Jan 07 02:35:57 UTC 2026","API Tests","","",""
"","0","has title","firefox","Wed Jan 07 02:35:51 UTC 2026","skipped","Wed Jan 07 02:35:51 UTC 2026","Basic validations","","",""
"","10420","element image does not match","webkit","Wed Jan 07 02:35:57 UTC 2026","failed","Wed Jan 07 02:36:08 UTC 2026","UI E2E Tests - forced to fail","","",""
"","1","has title","chromium","Wed Jan 07 02:35:35 UTC 2026","skipped","Wed Jan 07 02:35:35 UTC 2026","Basic validations","","",""
"","8484","page image does not match","webkit","Wed Jan 07 02:35:59 UTC 2026","failed","Wed Jan 07 02:36:08 UTC 2026","UI E2E Tests - forced to fail","","",""
"","328","status does not match","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:29 UTC 2026","API Tests - forced to fail","","",""
"","4905","special key press","chromium","Wed Jan 07 02:35:30 UTC 2026","passed","Wed Jan 07 02:35:35 UTC 2026","Key Presses","","",""
"","539","invalid movie id - json & toEqual","webkit","Wed Jan 07 02:35:55 UTC 2026","passed","Wed Jan 07 02:35:56 UTC 2026","API Tests","","",""
"","400","invalid movie id - array & toContainEqual","firefox","Wed Jan 07 02:35:36 UTC 2026","passed","Wed Jan 07 02:35:37 UTC 2026","API Tests","","",""
"","421","fetch valid movie ","firefox","Wed Jan 07 02:35:37 UTC 2026","passed","Wed Jan 07 02:35:37 UTC 2026","API Tests","","",""
"","4899","Github Secrets","chromium","Wed Jan 07 02:35:29 UTC 2026","passed","Wed Jan 07 02:35:34 UTC 2026","Github Environment Tests","","",""
"","368","status does not match","webkit","Wed Jan 07 02:35:56 UTC 2026","failed","Wed Jan 07 02:35:56 UTC 2026","API Tests - forced to fail","","",""
"","288","key does not exist - json & toEqual","firefox","Wed Jan 07 02:35:37 UTC 2026","failed","Wed Jan 07 02:35:37 UTC 2026","API Tests - forced to fail","","",""
"","453","non matching key value pair - array & toContainEqual","firefox","Wed Jan 07 02:35:39 UTC 2026","failed","Wed Jan 07 02:35:39 UTC 2026","API Tests - forced to fail","","",""
"","11437","special key press","firefox","Wed Jan 07 02:35:45 UTC 2026","passed","Wed Jan 07 02:35:56 UTC 2026","Key Presses","","",""
"","334","invalid movie id - array & toContainEqual","chromium","Wed Jan 07 02:35:29 UTC 2026","passed","Wed Jan 07 02:35:29 UTC 2026","API Tests","","",""
"","12176","page screenshot","chromium","Wed Jan 07 02:35:30 UTC 2026","passed","Wed Jan 07 02:35:42 UTC 2026","Visual Test","","",""
"","3151","common key press","chromium","Wed Jan 07 02:35:34 UTC 2026","passed","Wed Jan 07 02:35:37 UTC 2026","Key Presses","","",""
"","11524","element screenshot","firefox","Wed Jan 07 02:35:40 UTC 2026","passed","Wed Jan 07 02:35:51 UTC 2026","Visual Test","","",""
"","0","navigate to login page","webkit","Wed Jan 07 02:36:05 UTC 2026","skipped","Wed Jan 07 02:36:05 UTC 2026","Basic validations","","",""
"","345","invalid movie id - json & toEqual","chromium","Wed Jan 07 02:35:29 UTC 2026","passed","Wed Jan 07 02:35:29 UTC 2026","API Tests","","",""
"","4785","login - valid credentials","webkit","Wed Jan 07 02:36:04 UTC 2026","passed","Wed Jan 07 02:36:09 UTC 2026","Login","","",""
"","9378","element image does not match","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:38 UTC 2026","UI E2E Tests - forced to fail","","",""
"","6358","Github Secrets","webkit","Wed Jan 07 02:35:57 UTC 2026","passed","Wed Jan 07 02:36:04 UTC 2026","Github Environment Tests","","",""
"","9376","page image does not match","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:39 UTC 2026","UI E2E Tests - forced to fail","","",""
"","17224","page image does not match","firefox","Wed Jan 07 02:35:39 UTC 2026","failed","Wed Jan 07 02:35:57 UTC 2026","UI E2E Tests - forced to fail","","",""
"","182","key does not exist - json & toEqual","webkit","Wed Jan 07 02:35:56 UTC 2026","failed","Wed Jan 07 02:35:56 UTC 2026","API Tests - forced to fail","","",""
"","572","key does not exist - json & toEqual","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:29 UTC 2026","API Tests - forced to fail","","",""
"","8181","text does not match","webkit","Wed Jan 07 02:35:59 UTC 2026","failed","Wed Jan 07 02:36:07 UTC 2026","UI E2E Tests - forced to fail","","",""
"","3681","login - valid credentials","chromium","Wed Jan 07 02:35:34 UTC 2026","passed","Wed Jan 07 02:35:38 UTC 2026","Login","","",""
"","18270","element image does not match","firefox","Wed Jan 07 02:35:39 UTC 2026","failed","Wed Jan 07 02:35:57 UTC 2026","UI E2E Tests - forced to fail","","",""
"","0","has title","webkit","Wed Jan 07 02:36:05 UTC 2026","skipped","Wed Jan 07 02:36:05 UTC 2026","Basic validations","","",""
"","487","fetch valid movie ","webkit","Wed Jan 07 02:35:55 UTC 2026","passed","Wed Jan 07 02:35:56 UTC 2026","API Tests","","",""
"","7565","Github Secrets","firefox","Wed Jan 07 02:35:39 UTC 2026","passed","Wed Jan 07 02:35:47 UTC 2026","Github Environment Tests","","",""
"","12614","page screenshot","webkit","Wed Jan 07 02:35:58 UTC 2026","passed","Wed Jan 07 02:36:10 UTC 2026","Visual Test","","",""
"","1","navigate to login page","firefox","Wed Jan 07 02:35:51 UTC 2026","skipped","Wed Jan 07 02:35:51 UTC 2026","Basic validations","","",""
"","5636","element screenshot","chromium","Wed Jan 07 02:35:29 UTC 2026","passed","Wed Jan 07 02:35:35 UTC 2026","Visual Test","","",""
"","200","invalid movie id - json & toEqual","firefox","Wed Jan 07 02:35:37 UTC 2026","passed","Wed Jan 07 02:35:37 UTC 2026","API Tests","","",""
"","4414","Github Variables","chromium","Wed Jan 07 02:35:30 UTC 2026","passed","Wed Jan 07 02:35:34 UTC 2026","Github Environment Tests","","",""
"","6458","element screenshot","webkit","Wed Jan 07 02:35:58 UTC 2026","passed","Wed Jan 07 02:36:05 UTC 2026","Visual Test","","",""
"","3","navigate to login page","chromium","Wed Jan 07 02:35:35 UTC 2026","skipped","Wed Jan 07 02:35:35 UTC 2026","Basic validations","","",""
"","9046","text does not match","chromium","Wed Jan 07 02:35:29 UTC 2026","failed","Wed Jan 07 02:35:38 UTC 2026","UI E2E Tests - forced to fail","","",""
"","6035","Github Variables","webkit","Wed Jan 07 02:35:58 UTC 2026","passed","Wed Jan 07 02:36:04 UTC 2026","Github Environment Tests","","",""
