"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 30 03:55:44 GMT 2023","Sun Apr 30 03:55:47 GMT 2023","2703","webkit","","Key Presses","","","special key press",""
"failed","Sun Apr 30 03:54:47 GMT 2023","Sun Apr 30 03:54:47 GMT 2023","92","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Apr 30 03:55:00 GMT 2023","Sun Apr 30 03:55:15 GMT 2023","14176","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Apr 30 03:55:29 GMT 2023","Sun Apr 30 03:55:29 GMT 2023","416","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun Apr 30 03:54:46 GMT 2023","Sun Apr 30 03:54:47 GMT 2023","542","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Apr 30 03:55:00 GMT 2023","Sun Apr 30 03:55:00 GMT 2023","100","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Apr 30 03:55:36 GMT 2023","Sun Apr 30 03:55:44 GMT 2023","8224","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Apr 30 03:54:49 GMT 2023","Sun Apr 30 03:54:51 GMT 2023","2103","chromium","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Apr 30 03:55:47 GMT 2023","Sun Apr 30 03:55:47 GMT 2023","9","webkit","","Basic validations","","","has title",""
"passed","Sun Apr 30 03:55:17 GMT 2023","Sun Apr 30 03:55:33 GMT 2023","15880","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Apr 30 03:54:53 GMT 2023","Sun Apr 30 03:54:54 GMT 2023","1897","chromium","","Visual Test","","","element screenshot",""
"passed","Sun Apr 30 03:55:40 GMT 2023","Sun Apr 30 03:55:44 GMT 2023","3840","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Sun Apr 30 03:55:01 GMT 2023","Sun Apr 30 03:55:01 GMT 2023","203","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Apr 30 03:55:33 GMT 2023","Sun Apr 30 03:55:33 GMT 2023","158","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Apr 30 03:55:31 GMT 2023","Sun Apr 30 03:55:32 GMT 2023","274","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Apr 30 03:55:16 GMT 2023","Sun Apr 30 03:55:19 GMT 2023","3181","firefox","","Key Presses","","","special key press",""
"passed","Sun Apr 30 03:55:00 GMT 2023","Sun Apr 30 03:55:00 GMT 2023","308","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Apr 30 03:55:44 GMT 2023","Sun Apr 30 03:55:47 GMT 2023","2582","webkit","","Key Presses","","","common key press",""
"passed","Sun Apr 30 03:55:31 GMT 2023","Sun Apr 30 03:55:31 GMT 2023","245","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Apr 30 03:55:42 GMT 2023","Sun Apr 30 03:55:51 GMT 2023","9529","webkit","","Visual Test","","","page screenshot",""
"failed","Sun Apr 30 03:55:31 GMT 2023","Sun Apr 30 03:55:31 GMT 2023","255","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Apr 30 03:54:55 GMT 2023","Sun Apr 30 03:54:59 GMT 2023","4100","chromium","","Key Presses","","","special key press",""
"passed","Sun Apr 30 03:54:54 GMT 2023","Sun Apr 30 03:55:05 GMT 2023","10538","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Apr 30 03:55:32 GMT 2023","Sun Apr 30 03:55:40 GMT 2023","7908","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Apr 30 03:54:48 GMT 2023","Sun Apr 30 03:54:48 GMT 2023","115","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Apr 30 03:54:47 GMT 2023","Sun Apr 30 03:54:53 GMT 2023","6089","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Sun Apr 30 03:54:57 GMT 2023","Sun Apr 30 03:54:57 GMT 2023","8","chromium","","Basic validations","","","navigate to login page",""
"failed","Sun Apr 30 03:54:48 GMT 2023","Sun Apr 30 03:54:53 GMT 2023","5384","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Apr 30 03:54:55 GMT 2023","Sun Apr 30 03:54:59 GMT 2023","3740","chromium","","Key Presses","","","common key press",""
"failed","Sun Apr 30 03:55:29 GMT 2023","Sun Apr 30 03:55:29 GMT 2023","140","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Apr 30 03:54:46 GMT 2023","Sun Apr 30 03:54:47 GMT 2023","554","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun Apr 30 03:54:46 GMT 2023","Sun Apr 30 03:54:47 GMT 2023","546","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Apr 30 03:54:59 GMT 2023","Sun Apr 30 03:54:59 GMT 2023","84","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Apr 30 03:55:16 GMT 2023","Sun Apr 30 03:55:28 GMT 2023","11815","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Apr 30 03:55:41 GMT 2023","Sun Apr 30 03:55:50 GMT 2023","8401","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Apr 30 03:55:23 GMT 2023","Sun Apr 30 03:55:29 GMT 2023","6011","firefox","","Login","","","login - valid credentials",""
"skipped","Sun Apr 30 03:55:23 GMT 2023","Sun Apr 30 03:55:23 GMT 2023","1","firefox","","Basic validations","","","has title",""
"skipped","Sun Apr 30 03:54:57 GMT 2023","Sun Apr 30 03:54:57 GMT 2023","7","chromium","","Basic validations","","","has title",""
"passed","Sun Apr 30 03:55:00 GMT 2023","Sun Apr 30 03:55:00 GMT 2023","204","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Apr 30 03:55:34 GMT 2023","Sun Apr 30 03:55:40 GMT 2023","5537","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Apr 30 03:54:51 GMT 2023","Sun Apr 30 03:54:53 GMT 2023","1105","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Sun Apr 30 03:54:46 GMT 2023","Sun Apr 30 03:54:47 GMT 2023","537","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Apr 30 03:55:15 GMT 2023","Sun Apr 30 03:55:23 GMT 2023","8046","firefox","","Github Environment Tests","","","Github Variables",""
"skipped","Sun Apr 30 03:55:23 GMT 2023","Sun Apr 30 03:55:23 GMT 2023","9","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 30 03:54:54 GMT 2023","Sun Apr 30 03:54:57 GMT 2023","2827","chromium","","Login","","","login - valid credentials",""
"failed","Sun Apr 30 03:55:02 GMT 2023","Sun Apr 30 03:55:15 GMT 2023","13115","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Apr 30 03:55:19 GMT 2023","Sun Apr 30 03:55:23 GMT 2023","3714","firefox","","Key Presses","","","common key press",""
"failed","Sun Apr 30 03:54:47 GMT 2023","Sun Apr 30 03:54:53 GMT 2023","6655","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Apr 30 03:55:07 GMT 2023","Sun Apr 30 03:55:16 GMT 2023","8461","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Apr 30 03:54:59 GMT 2023","Sun Apr 30 03:54:59 GMT 2023","207","firefox","","API Tests","","","fetch valid movie ",""
"skipped","Sun Apr 30 03:55:47 GMT 2023","Sun Apr 30 03:55:47 GMT 2023","2","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 30 03:55:47 GMT 2023","Sun Apr 30 03:55:49 GMT 2023","2589","webkit","","Login","","","login - valid credentials",""
"failed","Sun Apr 30 03:55:31 GMT 2023","Sun Apr 30 03:55:40 GMT 2023","9026","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Apr 30 03:55:02 GMT 2023","Sun Apr 30 03:55:13 GMT 2023","11652","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
