"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Feb 18 01:39:18 GMT 2024","Sun Feb 18 01:39:18 GMT 2024","9","firefox","","Basic validations","","","has title",""
"passed","Sun Feb 18 01:39:26 GMT 2024","Sun Feb 18 01:39:31 GMT 2024","4595","webkit","","Visual Test","","","element screenshot",""
"skipped","Sun Feb 18 01:39:16 GMT 2024","Sun Feb 18 01:39:16 GMT 2024","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Feb 18 01:39:23 GMT 2024","Sun Feb 18 01:39:28 GMT 2024","5089","webkit","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Feb 18 01:39:02 GMT 2024","Sun Feb 18 01:39:02 GMT 2024","0","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun Feb 18 01:38:57 GMT 2024","Sun Feb 18 01:39:00 GMT 2024","3412","chromium","","Visual Test","","","element screenshot",""
"failed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","261","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Feb 18 01:39:06 GMT 2024","Sun Feb 18 01:39:21 GMT 2024","15486","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Feb 18 01:39:04 GMT 2024","Sun Feb 18 01:39:18 GMT 2024","13224","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Sun Feb 18 01:39:31 GMT 2024","Sun Feb 18 01:39:31 GMT 2024","4","webkit","","Basic validations","","","has title",""
"passed","Sun Feb 18 01:38:58 GMT 2024","Sun Feb 18 01:39:01 GMT 2024","3157","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","186","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","352","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Feb 18 01:39:07 GMT 2024","Sun Feb 18 01:39:23 GMT 2024","16231","firefox","","Visual Test","","","page screenshot",""
"failed","Sun Feb 18 01:39:05 GMT 2024","Sun Feb 18 01:39:05 GMT 2024","150","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Feb 18 01:39:27 GMT 2024","Sun Feb 18 01:39:30 GMT 2024","2909","webkit","","Key Presses","","","common key press",""
"passed","Sun Feb 18 01:39:15 GMT 2024","Sun Feb 18 01:39:20 GMT 2024","5363","firefox","","Login","","","login - valid credentials",""
"failed","Sun Feb 18 01:38:57 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","299","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Feb 18 01:39:20 GMT 2024","Sun Feb 18 01:39:20 GMT 2024","394","webkit","","API Tests - forced to fail","","","status does not match",""
"skipped","Sun Feb 18 01:39:02 GMT 2024","Sun Feb 18 01:39:02 GMT 2024","0","chromium","","Basic validations","","","has title",""
"passed","Sun Feb 18 01:39:25 GMT 2024","Sun Feb 18 01:39:34 GMT 2024","8500","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Feb 18 01:39:05 GMT 2024","Sun Feb 18 01:39:12 GMT 2024","7080","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Feb 18 01:39:21 GMT 2024","Sun Feb 18 01:39:30 GMT 2024","9360","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Sun Feb 18 01:39:31 GMT 2024","Sun Feb 18 01:39:31 GMT 2024","3","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Feb 18 01:39:01 GMT 2024","Sun Feb 18 01:39:04 GMT 2024","2312","chromium","","Login","","","login - valid credentials",""
"failed","Sun Feb 18 01:39:05 GMT 2024","Sun Feb 18 01:39:05 GMT 2024","162","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Feb 18 01:39:04 GMT 2024","Sun Feb 18 01:39:04 GMT 2024","258","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Feb 18 01:39:12 GMT 2024","Sun Feb 18 01:39:16 GMT 2024","4137","firefox","","Key Presses","","","common key press",""
"failed","Sun Feb 18 01:38:57 GMT 2024","Sun Feb 18 01:39:03 GMT 2024","6445","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","192","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Feb 18 01:39:00 GMT 2024","Sun Feb 18 01:39:02 GMT 2024","1840","chromium","","Key Presses","","","common key press",""
"passed","Sun Feb 18 01:39:04 GMT 2024","Sun Feb 18 01:39:05 GMT 2024","330","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Feb 18 01:38:57 GMT 2024","Sun Feb 18 01:39:04 GMT 2024","7280","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Feb 18 01:39:25 GMT 2024","Sun Feb 18 01:39:30 GMT 2024","5256","webkit","","Key Presses","","","special key press",""
"passed","Sun Feb 18 01:38:57 GMT 2024","Sun Feb 18 01:39:07 GMT 2024","10561","chromium","","Visual Test","","","page screenshot",""
"passed","Sun Feb 18 01:39:03 GMT 2024","Sun Feb 18 01:39:04 GMT 2024","162","firefox","","API Tests","","","fetch valid movie ",""
"passed","Sun Feb 18 01:39:06 GMT 2024","Sun Feb 18 01:39:15 GMT 2024","8676","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Sun Feb 18 01:39:24 GMT 2024","Sun Feb 18 01:39:24 GMT 2024","234","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Feb 18 01:39:22 GMT 2024","Sun Feb 18 01:39:27 GMT 2024","5316","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Sun Feb 18 01:39:28 GMT 2024","Sun Feb 18 01:39:32 GMT 2024","3504","webkit","","Login","","","login - valid credentials",""
"passed","Sun Feb 18 01:39:22 GMT 2024","Sun Feb 18 01:39:22 GMT 2024","227","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Feb 18 01:39:09 GMT 2024","Sun Feb 18 01:39:20 GMT 2024","11541","firefox","","Key Presses","","","special key press",""
"passed","Sun Feb 18 01:39:20 GMT 2024","Sun Feb 18 01:39:20 GMT 2024","450","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Feb 18 01:39:20 GMT 2024","Sun Feb 18 01:39:30 GMT 2024","9505","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Feb 18 01:38:58 GMT 2024","Sun Feb 18 01:39:02 GMT 2024","3312","chromium","","Key Presses","","","special key press",""
"failed","Sun Feb 18 01:39:23 GMT 2024","Sun Feb 18 01:39:24 GMT 2024","371","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Feb 18 01:39:22 GMT 2024","Sun Feb 18 01:39:29 GMT 2024","7445","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Feb 18 01:39:07 GMT 2024","Sun Feb 18 01:39:18 GMT 2024","11021","firefox","","Visual Test","","","element screenshot",""
"failed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:39:03 GMT 2024","6810","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Feb 18 01:39:05 GMT 2024","Sun Feb 18 01:39:05 GMT 2024","293","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Feb 18 01:39:04 GMT 2024","Sun Feb 18 01:39:16 GMT 2024","11928","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Feb 18 01:39:20 GMT 2024","Sun Feb 18 01:39:21 GMT 2024","327","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun Feb 18 01:38:59 GMT 2024","Sun Feb 18 01:39:02 GMT 2024","2979","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Feb 18 01:38:56 GMT 2024","Sun Feb 18 01:38:57 GMT 2024","189","chromium","","API Tests","","","fetch valid movie ",""
