"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 17 01:46:36 GMT 2023","Sun Dec 17 01:46:36 GMT 2023","417","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","297","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Dec 17 01:46:35 GMT 2023","Sun Dec 17 01:46:51 GMT 2023","15939","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Dec 17 01:46:53 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","10038","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Dec 17 01:46:52 GMT 2023","Sun Dec 17 01:46:52 GMT 2023","330","webkit","","API Tests","","","fetch valid movie ",""
"skipped","Sun Dec 17 01:46:48 GMT 2023","Sun Dec 17 01:46:48 GMT 2023","5","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Dec 17 01:46:59 GMT 2023","Sun Dec 17 01:47:07 GMT 2023","7853","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Dec 17 01:46:30 GMT 2023","Sun Dec 17 01:46:41 GMT 2023","11323","chromium","","Visual Test","","","page screenshot",""
"passed","Sun Dec 17 01:46:58 GMT 2023","Sun Dec 17 01:47:03 GMT 2023","5621","webkit","","Key Presses","","","special key press",""
"failed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:35 GMT 2023","6657","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Sun Dec 17 01:46:48 GMT 2023","Sun Dec 17 01:46:48 GMT 2023","0","firefox","","Basic validations","","","has title",""
"skipped","Sun Dec 17 01:46:32 GMT 2023","Sun Dec 17 01:46:32 GMT 2023","0","chromium","","Basic validations","","","has title",""
"failed","Sun Dec 17 01:46:56 GMT 2023","Sun Dec 17 01:46:57 GMT 2023","331","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","257","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Dec 17 01:46:36 GMT 2023","Sun Dec 17 01:46:47 GMT 2023","10664","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Dec 17 01:46:32 GMT 2023","Sun Dec 17 01:46:34 GMT 2023","2282","chromium","","Key Presses","","","common key press",""
"failed","Sun Dec 17 01:46:34 GMT 2023","Sun Dec 17 01:46:35 GMT 2023","199","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Dec 17 01:46:54 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","10025","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:32 GMT 2023","3205","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:32 GMT 2023","3852","chromium","","Visual Test","","","element screenshot",""
"passed","Sun Dec 17 01:46:32 GMT 2023","Sun Dec 17 01:46:34 GMT 2023","2412","chromium","","Login","","","login - valid credentials",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","443","chromium","","API Tests","","","fetch valid movie ",""
"skipped","Sun Dec 17 01:47:04 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","2","webkit","","Basic validations","","","has title",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","322","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Dec 17 01:46:35 GMT 2023","Sun Dec 17 01:46:35 GMT 2023","265","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Dec 17 01:46:53 GMT 2023","Sun Dec 17 01:46:54 GMT 2023","628","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Dec 17 01:46:37 GMT 2023","Sun Dec 17 01:46:45 GMT 2023","7542","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Dec 17 01:46:53 GMT 2023","Sun Dec 17 01:46:53 GMT 2023","757","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Dec 17 01:46:58 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","6057","webkit","","Visual Test","","","element screenshot",""
"failed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:35 GMT 2023","6827","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Dec 17 01:46:55 GMT 2023","Sun Dec 17 01:46:56 GMT 2023","396","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","349","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Dec 17 01:46:38 GMT 2023","Sun Dec 17 01:46:48 GMT 2023","10248","firefox","","Github Environment Tests","","","Github Variables",""
"skipped","Sun Dec 17 01:46:32 GMT 2023","Sun Dec 17 01:46:32 GMT 2023","0","chromium","","Basic validations","","","navigate to login page",""
"failed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:28 GMT 2023","457","chromium","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Dec 17 01:46:35 GMT 2023","Sun Dec 17 01:46:36 GMT 2023","301","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Dec 17 01:46:30 GMT 2023","Sun Dec 17 01:46:33 GMT 2023","3871","chromium","","Key Presses","","","special key press",""
"passed","Sun Dec 17 01:46:45 GMT 2023","Sun Dec 17 01:46:50 GMT 2023","5105","firefox","","Key Presses","","","common key press",""
"failed","Sun Dec 17 01:46:36 GMT 2023","Sun Dec 17 01:46:54 GMT 2023","17750","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Dec 17 01:46:38 GMT 2023","Sun Dec 17 01:46:52 GMT 2023","14382","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Dec 17 01:46:47 GMT 2023","Sun Dec 17 01:46:52 GMT 2023","4786","firefox","","Login","","","login - valid credentials",""
"skipped","Sun Dec 17 01:47:03 GMT 2023","Sun Dec 17 01:47:03 GMT 2023","1","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Dec 17 01:46:34 GMT 2023","Sun Dec 17 01:46:34 GMT 2023","301","firefox","","API Tests","","","fetch valid movie ",""
"passed","Sun Dec 17 01:47:01 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","3248","webkit","","Key Presses","","","common key press",""
"failed","Sun Dec 17 01:46:30 GMT 2023","Sun Dec 17 01:46:36 GMT 2023","6492","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Dec 17 01:46:36 GMT 2023","Sun Dec 17 01:46:37 GMT 2023","321","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Dec 17 01:46:56 GMT 2023","Sun Dec 17 01:47:01 GMT 2023","5130","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Dec 17 01:46:44 GMT 2023","Sun Dec 17 01:46:56 GMT 2023","12279","firefox","","Key Presses","","","special key press",""
"failed","Sun Dec 17 01:46:36 GMT 2023","Sun Dec 17 01:46:51 GMT 2023","14972","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Dec 17 01:47:01 GMT 2023","Sun Dec 17 01:47:04 GMT 2023","3506","webkit","","Login","","","login - valid credentials",""
"passed","Sun Dec 17 01:46:53 GMT 2023","Sun Dec 17 01:46:53 GMT 2023","432","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Dec 17 01:46:52 GMT 2023","Sun Dec 17 01:47:02 GMT 2023","9864","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Dec 17 01:46:56 GMT 2023","Sun Dec 17 01:47:01 GMT 2023","4937","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Sun Dec 17 01:46:28 GMT 2023","Sun Dec 17 01:46:32 GMT 2023","3265","chromium","","Github Environment Tests","","","Github Secrets",""
