"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 23 13:11:11 GMT 2024","Tue Jul 23 13:11:24 GMT 2024","13353","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Tue Jul 23 13:11:09 GMT 2024","Tue Jul 23 13:11:10 GMT 2024","247","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Tue Jul 23 13:11:01 GMT 2024","Tue Jul 23 13:11:08 GMT 2024","6604","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Tue Jul 23 13:11:01 GMT 2024","Tue Jul 23 13:11:02 GMT 2024","416","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Tue Jul 23 13:11:09 GMT 2024","Tue Jul 23 13:11:10 GMT 2024","248","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Tue Jul 23 13:11:29 GMT 2024","Tue Jul 23 13:11:35 GMT 2024","6014","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Tue Jul 23 13:11:27 GMT 2024","Tue Jul 23 13:11:27 GMT 2024","444","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Tue Jul 23 13:11:28 GMT 2024","Tue Jul 23 13:11:28 GMT 2024","595","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Tue Jul 23 13:11:30 GMT 2024","Tue Jul 23 13:11:39 GMT 2024","9197","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Tue Jul 23 13:11:11 GMT 2024","Tue Jul 23 13:11:28 GMT 2024","16888","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Tue Jul 23 13:11:09 GMT 2024","Tue Jul 23 13:11:10 GMT 2024","436","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Tue Jul 23 13:11:01 GMT 2024","Tue Jul 23 13:11:10 GMT 2024","8584","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Tue Jul 23 13:11:03 GMT 2024","Tue Jul 23 13:11:08 GMT 2024","4473","chromium","","Key Presses","","","special key press",""
"passed","Tue Jul 23 13:11:10 GMT 2024","Tue Jul 23 13:11:18 GMT 2024","7716","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Tue Jul 23 13:11:01 GMT 2024","Tue Jul 23 13:11:02 GMT 2024","548","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Tue Jul 23 13:11:21 GMT 2024","Tue Jul 23 13:11:26 GMT 2024","4811","firefox","","Login","","","login - valid credentials",""
