"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","266","fetch valid movie ","webkit","Wed May 06 04:25:45 UTC 2026","passed","Wed May 06 04:25:45 UTC 2026","API Tests","","",""
"","12855","special key press","firefox","Wed May 06 04:25:32 UTC 2026","passed","Wed May 06 04:25:44 UTC 2026","Key Presses","","",""
"","8528","text does not match","webkit","Wed May 06 04:25:47 UTC 2026","failed","Wed May 06 04:25:55 UTC 2026","UI E2E Tests - forced to fail","","",""
"","3015","login - valid credentials","chromium","Wed May 06 04:25:22 UTC 2026","passed","Wed May 06 04:25:25 UTC 2026","Login","","",""
"","16330","page screenshot","firefox","Wed May 06 04:25:28 UTC 2026","passed","Wed May 06 04:25:44 UTC 2026","Visual Test","","",""
"","6969","special key press","webkit","Wed May 06 04:25:48 UTC 2026","passed","Wed May 06 04:25:55 UTC 2026","Key Presses","","",""
"","11406","page screenshot","webkit","Wed May 06 04:25:47 UTC 2026","passed","Wed May 06 04:25:58 UTC 2026","Visual Test","","",""
"","10793","page image does not match","webkit","Wed May 06 04:25:45 UTC 2026","failed","Wed May 06 04:25:56 UTC 2026","UI E2E Tests - forced to fail","","",""
"","7217","login - valid credentials","firefox","Wed May 06 04:25:35 UTC 2026","passed","Wed May 06 04:25:43 UTC 2026","Login","","",""
"","6244","common key press","firefox","Wed May 06 04:25:35 UTC 2026","passed","Wed May 06 04:25:41 UTC 2026","Key Presses","","",""
"","398","invalid movie id - json & toEqual","chromium","Wed May 06 04:25:16 UTC 2026","passed","Wed May 06 04:25:16 UTC 2026","API Tests","","",""
"","344","key does not exist - json & toEqual","webkit","Wed May 06 04:25:47 UTC 2026","failed","Wed May 06 04:25:47 UTC 2026","API Tests - forced to fail","","",""
"","386","fetch valid movie ","chromium","Wed May 06 04:25:16 UTC 2026","passed","Wed May 06 04:25:16 UTC 2026","API Tests","","",""
"","1","has title","firefox","Wed May 06 04:25:41 UTC 2026","skipped","Wed May 06 04:25:41 UTC 2026","Basic validations","","",""
"","16080","text does not match","firefox","Wed May 06 04:25:26 UTC 2026","failed","Wed May 06 04:25:43 UTC 2026","UI E2E Tests - forced to fail","","",""
"","328","invalid movie id - array & toContainEqual","firefox","Wed May 06 04:25:25 UTC 2026","passed","Wed May 06 04:25:25 UTC 2026","API Tests","","",""
"","427","invalid movie id - array & toContainEqual","webkit","Wed May 06 04:25:45 UTC 2026","passed","Wed May 06 04:25:45 UTC 2026","API Tests","","",""
"","3","navigate to login page","firefox","Wed May 06 04:25:41 UTC 2026","skipped","Wed May 06 04:25:41 UTC 2026","Basic validations","","",""
"","6558","element screenshot","chromium","Wed May 06 04:25:16 UTC 2026","passed","Wed May 06 04:25:23 UTC 2026","Visual Test","","",""
"","8234","Github Secrets","firefox","Wed May 06 04:25:27 UTC 2026","passed","Wed May 06 04:25:35 UTC 2026","Github Environment Tests","","",""
"","597","non matching key value pair - array & toContainEqual","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:16 UTC 2026","API Tests - forced to fail","","",""
"","13365","element screenshot","firefox","Wed May 06 04:25:28 UTC 2026","passed","Wed May 06 04:25:41 UTC 2026","Visual Test","","",""
"","12795","page screenshot","chromium","Wed May 06 04:25:17 UTC 2026","passed","Wed May 06 04:25:30 UTC 2026","Visual Test","","",""
"","20203","element image does not match","firefox","Wed May 06 04:25:25 UTC 2026","failed","Wed May 06 04:25:45 UTC 2026","UI E2E Tests - forced to fail","","",""
"","320","fetch valid movie ","firefox","Wed May 06 04:25:24 UTC 2026","passed","Wed May 06 04:25:25 UTC 2026","API Tests","","",""
"","9013","text does not match","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:25 UTC 2026","UI E2E Tests - forced to fail","","",""
"","9568","element image does not match","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:26 UTC 2026","UI E2E Tests - forced to fail","","",""
"","366","status does not match","webkit","Wed May 06 04:25:46 UTC 2026","failed","Wed May 06 04:25:46 UTC 2026","API Tests - forced to fail","","",""
"","11348","element image does not match","webkit","Wed May 06 04:25:45 UTC 2026","failed","Wed May 06 04:25:56 UTC 2026","UI E2E Tests - forced to fail","","",""
"","415","invalid movie id - json & toEqual","webkit","Wed May 06 04:25:44 UTC 2026","passed","Wed May 06 04:25:45 UTC 2026","API Tests","","",""
"","439","key does not exist - json & toEqual","firefox","Wed May 06 04:25:26 UTC 2026","failed","Wed May 06 04:25:26 UTC 2026","API Tests - forced to fail","","",""
"","2653","common key press","chromium","Wed May 06 04:25:22 UTC 2026","passed","Wed May 06 04:25:24 UTC 2026","Key Presses","","",""
"","4382","login - valid credentials","webkit","Wed May 06 04:25:52 UTC 2026","passed","Wed May 06 04:25:56 UTC 2026","Login","","",""
"","1","has title","webkit","Wed May 06 04:25:53 UTC 2026","skipped","Wed May 06 04:25:53 UTC 2026","Basic validations","","",""
"","5538","special key press","chromium","Wed May 06 04:25:17 UTC 2026","passed","Wed May 06 04:25:23 UTC 2026","Key Presses","","",""
"","316","status does not match","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:16 UTC 2026","API Tests - forced to fail","","",""
"","261","non matching key value pair - array & toContainEqual","firefox","Wed May 06 04:25:25 UTC 2026","failed","Wed May 06 04:25:25 UTC 2026","API Tests - forced to fail","","",""
"","0","has title","chromium","Wed May 06 04:25:23 UTC 2026","skipped","Wed May 06 04:25:23 UTC 2026","Basic validations","","",""
"","8281","Github Variables","firefox","Wed May 06 04:25:26 UTC 2026","passed","Wed May 06 04:25:35 UTC 2026","Github Environment Tests","","",""
"","10236","page image does not match","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:26 UTC 2026","UI E2E Tests - forced to fail","","",""
"","5557","Github Secrets","webkit","Wed May 06 04:25:46 UTC 2026","passed","Wed May 06 04:25:52 UTC 2026","Github Environment Tests","","",""
"","5240","Github Secrets","chromium","Wed May 06 04:25:16 UTC 2026","passed","Wed May 06 04:25:22 UTC 2026","Github Environment Tests","","",""
"","2","navigate to login page","webkit","Wed May 06 04:25:53 UTC 2026","skipped","Wed May 06 04:25:53 UTC 2026","Basic validations","","",""
"","4316","common key press","webkit","Wed May 06 04:25:52 UTC 2026","passed","Wed May 06 04:25:56 UTC 2026","Key Presses","","",""
"","4733","Github Variables","chromium","Wed May 06 04:25:17 UTC 2026","passed","Wed May 06 04:25:22 UTC 2026","Github Environment Tests","","",""
"","16420","page image does not match","firefox","Wed May 06 04:25:27 UTC 2026","failed","Wed May 06 04:25:43 UTC 2026","UI E2E Tests - forced to fail","","",""
"","1","navigate to login page","chromium","Wed May 06 04:25:23 UTC 2026","skipped","Wed May 06 04:25:23 UTC 2026","Basic validations","","",""
"","423","invalid movie id - json & toEqual","firefox","Wed May 06 04:25:26 UTC 2026","passed","Wed May 06 04:25:26 UTC 2026","API Tests","","",""
"","499","key does not exist - json & toEqual","chromium","Wed May 06 04:25:16 UTC 2026","failed","Wed May 06 04:25:16 UTC 2026","API Tests - forced to fail","","",""
"","469","non matching key value pair - array & toContainEqual","webkit","Wed May 06 04:25:45 UTC 2026","failed","Wed May 06 04:25:45 UTC 2026","API Tests - forced to fail","","",""
"","5484","Github Variables","webkit","Wed May 06 04:25:46 UTC 2026","passed","Wed May 06 04:25:52 UTC 2026","Github Environment Tests","","",""
"","239","invalid movie id - array & toContainEqual","chromium","Wed May 06 04:25:16 UTC 2026","passed","Wed May 06 04:25:16 UTC 2026","API Tests","","",""
"","7150","element screenshot","webkit","Wed May 06 04:25:45 UTC 2026","passed","Wed May 06 04:25:53 UTC 2026","Visual Test","","",""
"","428","status does not match","firefox","Wed May 06 04:25:26 UTC 2026","failed","Wed May 06 04:25:27 UTC 2026","API Tests - forced to fail","","",""
