"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 05 01:43:38 GMT 2023","Sun Nov 05 01:43:41 GMT 2023","3653","chromium","","Key Presses","","","special key press",""
"failed","Sun Nov 05 01:43:45 GMT 2023","Sun Nov 05 01:43:59 GMT 2023","14059","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Nov 05 01:43:43 GMT 2023","Sun Nov 05 01:43:43 GMT 2023","271","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Sun Nov 05 01:44:31 GMT 2023","Sun Nov 05 01:44:31 GMT 2023","14","webkit","","Basic validations","","","has title",""
"failed","Sun Nov 05 01:43:42 GMT 2023","Sun Nov 05 01:43:42 GMT 2023","81","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Nov 05 01:44:15 GMT 2023","Sun Nov 05 01:44:15 GMT 2023","257","webkit","","API Tests","","","fetch valid movie ",""
"failed","Sun Nov 05 01:43:28 GMT 2023","Sun Nov 05 01:43:29 GMT 2023","1006","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Nov 05 01:43:43 GMT 2023","Sun Nov 05 01:43:43 GMT 2023","247","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Nov 05 01:44:17 GMT 2023","Sun Nov 05 01:44:18 GMT 2023","135","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Nov 05 01:44:15 GMT 2023","Sun Nov 05 01:44:16 GMT 2023","226","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Nov 05 01:44:06 GMT 2023","Sun Nov 05 01:44:11 GMT 2023","4974","firefox","","Key Presses","","","common key press",""
"failed","Sun Nov 05 01:43:30 GMT 2023","Sun Nov 05 01:43:36 GMT 2023","5850","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Nov 05 01:43:45 GMT 2023","Sun Nov 05 01:43:58 GMT 2023","13877","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Nov 05 01:44:19 GMT 2023","Sun Nov 05 01:44:23 GMT 2023","4392","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Nov 05 01:44:27 GMT 2023","Sun Nov 05 01:44:37 GMT 2023","9925","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Nov 05 01:43:31 GMT 2023","Sun Nov 05 01:43:34 GMT 2023","2326","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Nov 05 01:43:29 GMT 2023","Sun Nov 05 01:43:29 GMT 2023","171","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Nov 05 01:44:16 GMT 2023","Sun Nov 05 01:44:25 GMT 2023","9692","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Nov 05 01:44:17 GMT 2023","Sun Nov 05 01:44:17 GMT 2023","179","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Nov 05 01:43:59 GMT 2023","Sun Nov 05 01:44:08 GMT 2023","9627","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Nov 05 01:43:28 GMT 2023","Sun Nov 05 01:43:29 GMT 2023","1036","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Sun Nov 05 01:43:39 GMT 2023","Sun Nov 05 01:43:39 GMT 2023","0","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun Nov 05 01:43:36 GMT 2023","Sun Nov 05 01:43:47 GMT 2023","10632","chromium","","Visual Test","","","page screenshot",""
"skipped","Sun Nov 05 01:43:39 GMT 2023","Sun Nov 05 01:43:39 GMT 2023","0","chromium","","Basic validations","","","has title",""
"passed","Sun Nov 05 01:43:58 GMT 2023","Sun Nov 05 01:44:06 GMT 2023","7624","firefox","","Github Environment Tests","","","Github Variables",""
"skipped","Sun Nov 05 01:44:31 GMT 2023","Sun Nov 05 01:44:31 GMT 2023","1","webkit","","Basic validations","","","navigate to login page",""
"failed","Sun Nov 05 01:43:43 GMT 2023","Sun Nov 05 01:43:56 GMT 2023","12448","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Nov 05 01:43:29 GMT 2023","Sun Nov 05 01:43:36 GMT 2023","7224","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Nov 05 01:43:30 GMT 2023","Sun Nov 05 01:43:30 GMT 2023","122","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Nov 05 01:44:29 GMT 2023","Sun Nov 05 01:44:33 GMT 2023","3423","webkit","","Login","","","login - valid credentials",""
"skipped","Sun Nov 05 01:44:11 GMT 2023","Sun Nov 05 01:44:11 GMT 2023","1","firefox","","Basic validations","","","has title",""
"passed","Sun Nov 05 01:43:34 GMT 2023","Sun Nov 05 01:43:35 GMT 2023","1002","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Nov 05 01:44:25 GMT 2023","Sun Nov 05 01:44:31 GMT 2023","5913","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Nov 05 01:44:27 GMT 2023","Sun Nov 05 01:44:32 GMT 2023","5242","webkit","","Key Presses","","","special key press",""
"failed","Sun Nov 05 01:44:15 GMT 2023","Sun Nov 05 01:44:15 GMT 2023","87","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Nov 05 01:43:38 GMT 2023","Sun Nov 05 01:43:41 GMT 2023","3492","chromium","","Key Presses","","","common key press",""
"passed","Sun Nov 05 01:44:16 GMT 2023","Sun Nov 05 01:44:16 GMT 2023","290","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Nov 05 01:44:16 GMT 2023","Sun Nov 05 01:44:24 GMT 2023","8383","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Nov 05 01:43:50 GMT 2023","Sun Nov 05 01:43:59 GMT 2023","8874","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Nov 05 01:43:28 GMT 2023","Sun Nov 05 01:43:29 GMT 2023","1094","chromium","","API Tests","","","fetch valid movie ",""
"failed","Sun Nov 05 01:44:18 GMT 2023","Sun Nov 05 01:44:25 GMT 2023","6852","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Nov 05 01:44:23 GMT 2023","Sun Nov 05 01:44:25 GMT 2023","2416","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Sun Nov 05 01:43:37 GMT 2023","Sun Nov 05 01:43:39 GMT 2023","2611","chromium","","Login","","","login - valid credentials",""
"failed","Sun Nov 05 01:43:43 GMT 2023","Sun Nov 05 01:43:43 GMT 2023","240","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
