"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 16 01:52:02 GMT 2024","Sun Jun 16 01:52:17 GMT 2024","15119","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Sun Jun 16 01:51:58 GMT 2024","Sun Jun 16 01:51:58 GMT 2024","8","chromium","","Basic validations","","","navigate to login page",""
"failed","Sun Jun 16 01:52:19 GMT 2024","Sun Jun 16 01:52:20 GMT 2024","510","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Jun 16 01:52:09 GMT 2024","Sun Jun 16 01:52:19 GMT 2024","10015","firefox","","Key Presses","","","special key press",""
"failed","Sun Jun 16 01:52:18 GMT 2024","Sun Jun 16 01:52:27 GMT 2024","8952","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Jun 16 01:52:18 GMT 2024","Sun Jun 16 01:52:18 GMT 2024","353","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"skipped","Sun Jun 16 01:52:13 GMT 2024","Sun Jun 16 01:52:13 GMT 2024","11","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Jun 16 01:52:18 GMT 2024","Sun Jun 16 01:52:18 GMT 2024","341","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun Jun 16 01:52:25 GMT 2024","Sun Jun 16 01:52:28 GMT 2024","2566","webkit","","Key Presses","","","common key press",""
"passed","Sun Jun 16 01:52:00 GMT 2024","Sun Jun 16 01:52:01 GMT 2024","318","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Jun 16 01:52:17 GMT 2024","Sun Jun 16 01:52:18 GMT 2024","496","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jun 16 01:52:22 GMT 2024","Sun Jun 16 01:52:26 GMT 2024","4530","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Jun 16 01:52:18 GMT 2024","Sun Jun 16 01:52:19 GMT 2024","462","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Jun 16 01:52:09 GMT 2024","Sun Jun 16 01:52:14 GMT 2024","4789","firefox","","Key Presses","","","common key press",""
"passed","Sun Jun 16 01:52:02 GMT 2024","Sun Jun 16 01:52:11 GMT 2024","8540","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:52:01 GMT 2024","7199","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Jun 16 01:51:54 GMT 2024","Sun Jun 16 01:51:57 GMT 2024","2490","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Jun 16 01:52:11 GMT 2024","Sun Jun 16 01:52:16 GMT 2024","5318","firefox","","Login","","","login - valid credentials",""
"failed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","438","chromium","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Jun 16 01:52:01 GMT 2024","Sun Jun 16 01:52:01 GMT 2024","238","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Jun 16 01:52:20 GMT 2024","Sun Jun 16 01:52:28 GMT 2024","7454","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Jun 16 01:51:57 GMT 2024","Sun Jun 16 01:52:00 GMT 2024","2677","chromium","","Login","","","login - valid credentials",""
"passed","Sun Jun 16 01:52:01 GMT 2024","Sun Jun 16 01:52:09 GMT 2024","8619","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Jun 16 01:52:21 GMT 2024","Sun Jun 16 01:52:31 GMT 2024","9450","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Jun 16 01:52:26 GMT 2024","Sun Jun 16 01:52:29 GMT 2024","2298","webkit","","Login","","","login - valid credentials",""
"skipped","Sun Jun 16 01:52:26 GMT 2024","Sun Jun 16 01:52:26 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"skipped","Sun Jun 16 01:51:58 GMT 2024","Sun Jun 16 01:51:58 GMT 2024","3","chromium","","Basic validations","","","has title",""
"passed","Sun Jun 16 01:52:03 GMT 2024","Sun Jun 16 01:52:19 GMT 2024","15293","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Jun 16 01:52:00 GMT 2024","Sun Jun 16 01:52:00 GMT 2024","307","firefox","","API Tests","","","fetch valid movie ",""
"passed","Sun Jun 16 01:52:21 GMT 2024","Sun Jun 16 01:52:27 GMT 2024","5460","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Sun Jun 16 01:51:54 GMT 2024","Sun Jun 16 01:51:58 GMT 2024","4369","chromium","","Visual Test","","","element screenshot",""
"failed","Sun Jun 16 01:52:01 GMT 2024","Sun Jun 16 01:52:16 GMT 2024","15624","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Jun 16 01:51:57 GMT 2024","Sun Jun 16 01:51:59 GMT 2024","2182","chromium","","Key Presses","","","common key press",""
"passed","Sun Jun 16 01:52:21 GMT 2024","Sun Jun 16 01:52:26 GMT 2024","5473","webkit","","Key Presses","","","special key press",""
"failed","Sun Jun 16 01:52:02 GMT 2024","Sun Jun 16 01:52:02 GMT 2024","329","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","382","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","409","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","379","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","355","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jun 16 01:52:00 GMT 2024","Sun Jun 16 01:52:01 GMT 2024","290","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:52:00 GMT 2024","6875","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"skipped","Sun Jun 16 01:52:13 GMT 2024","Sun Jun 16 01:52:13 GMT 2024","0","firefox","","Basic validations","","","has title",""
"passed","Sun Jun 16 01:51:55 GMT 2024","Sun Jun 16 01:51:58 GMT 2024","3946","chromium","","Key Presses","","","special key press",""
"failed","Sun Jun 16 01:52:02 GMT 2024","Sun Jun 16 01:52:16 GMT 2024","13848","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Jun 16 01:52:00 GMT 2024","Sun Jun 16 01:52:00 GMT 2024","160","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Jun 16 01:51:53 GMT 2024","Sun Jun 16 01:51:54 GMT 2024","324","chromium","","API Tests","","","fetch valid movie ",""
"skipped","Sun Jun 16 01:52:26 GMT 2024","Sun Jun 16 01:52:26 GMT 2024","1","webkit","","Basic validations","","","has title",""
"passed","Sun Jun 16 01:52:19 GMT 2024","Sun Jun 16 01:52:25 GMT 2024","6335","webkit","","Visual Test","","","element screenshot",""
"failed","Sun Jun 16 01:51:54 GMT 2024","Sun Jun 16 01:52:01 GMT 2024","7079","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Jun 16 01:52:03 GMT 2024","Sun Jun 16 01:52:13 GMT 2024","10482","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Jun 16 01:51:54 GMT 2024","Sun Jun 16 01:52:06 GMT 2024","11353","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Jun 16 01:52:18 GMT 2024","Sun Jun 16 01:52:28 GMT 2024","9951","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Jun 16 01:51:54 GMT 2024","Sun Jun 16 01:51:57 GMT 2024","3414","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Jun 16 01:52:19 GMT 2024","Sun Jun 16 01:52:20 GMT 2024","301","webkit","","API Tests - forced to fail","","","status does not match",""
