"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 27 01:38:02 GMT 2023","Wed Sep 27 01:38:02 GMT 2023","425","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Wed Sep 27 01:38:14 GMT 2023","Wed Sep 27 01:38:14 GMT 2023","0","chromium","","Basic validations","","","has title",""
"failed","Wed Sep 27 01:38:47 GMT 2023","Wed Sep 27 01:38:54 GMT 2023","6327","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Sep 27 01:38:55 GMT 2023","Wed Sep 27 01:39:05 GMT 2023","9563","webkit","","Visual Test","","","page screenshot",""
"skipped","Wed Sep 27 01:38:14 GMT 2023","Wed Sep 27 01:38:14 GMT 2023","0","chromium","","Basic validations","","","navigate to login page",""
"passed","Wed Sep 27 01:38:29 GMT 2023","Wed Sep 27 01:38:32 GMT 2023","2850","firefox","","Visual Test","","","element screenshot",""
"passed","Wed Sep 27 01:38:09 GMT 2023","Wed Sep 27 01:38:14 GMT 2023","4276","chromium","","Visual Test","","","element screenshot",""
"failed","Wed Sep 27 01:38:46 GMT 2023","Wed Sep 27 01:38:46 GMT 2023","279","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Sep 27 01:38:16 GMT 2023","Wed Sep 27 01:38:16 GMT 2023","265","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Sep 27 01:38:41 GMT 2023","Wed Sep 27 01:38:42 GMT 2023","532","webkit","","API Tests","","","fetch valid movie ",""
"passed","Wed Sep 27 01:38:11 GMT 2023","Wed Sep 27 01:38:14 GMT 2023","2860","chromium","","Login","","","login - valid credentials",""
"failed","Wed Sep 27 01:38:42 GMT 2023","Wed Sep 27 01:38:42 GMT 2023","115","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Sep 27 01:38:49 GMT 2023","Wed Sep 27 01:38:53 GMT 2023","3856","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Sep 27 01:38:29 GMT 2023","Wed Sep 27 01:38:36 GMT 2023","7045","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Wed Sep 27 01:38:09 GMT 2023","Wed Sep 27 01:38:19 GMT 2023","9739","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Sep 27 01:38:10 GMT 2023","Wed Sep 27 01:38:14 GMT 2023","3841","chromium","","Key Presses","","","special key press",""
"failed","Wed Sep 27 01:38:04 GMT 2023","Wed Sep 27 01:38:08 GMT 2023","4316","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Sep 27 01:38:55 GMT 2023","Wed Sep 27 01:39:01 GMT 2023","5131","webkit","","Key Presses","","","special key press",""
"skipped","Wed Sep 27 01:38:36 GMT 2023","Wed Sep 27 01:38:36 GMT 2023","1","firefox","","Basic validations","","","has title",""
"failed","Wed Sep 27 01:38:15 GMT 2023","Wed Sep 27 01:38:15 GMT 2023","128","firefox","","API Tests - forced to fail","","","status does not match",""
"failed","Wed Sep 27 01:38:02 GMT 2023","Wed Sep 27 01:38:02 GMT 2023","93","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Sep 27 01:38:36 GMT 2023","Wed Sep 27 01:38:41 GMT 2023","5154","firefox","","Login","","","login - valid credentials",""
"failed","Wed Sep 27 01:38:16 GMT 2023","Wed Sep 27 01:38:30 GMT 2023","14586","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Sep 27 01:38:07 GMT 2023","Wed Sep 27 01:38:09 GMT 2023","1615","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Wed Sep 27 01:38:42 GMT 2023","Wed Sep 27 01:38:42 GMT 2023","136","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Sep 27 01:38:32 GMT 2023","Wed Sep 27 01:38:46 GMT 2023","14226","firefox","","Visual Test","","","page screenshot",""
"failed","Wed Sep 27 01:38:04 GMT 2023","Wed Sep 27 01:38:04 GMT 2023","229","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Sep 27 01:38:32 GMT 2023","Wed Sep 27 01:38:36 GMT 2023","3551","firefox","","Key Presses","","","common key press",""
