"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3774","login - valid credentials","chromium","Wed Mar 18 03:33:13 UTC 2026","passed","Wed Mar 18 03:33:17 UTC 2026","Login","","",""
"","10534","page image does not match","chromium","Wed Mar 18 03:33:07 UTC 2026","failed","Wed Mar 18 03:33:17 UTC 2026","UI E2E Tests - forced to fail","","",""
"","520","invalid movie id - array & toContainEqual","firefox","Wed Mar 18 03:33:16 UTC 2026","passed","Wed Mar 18 03:33:16 UTC 2026","API Tests","","",""
"","233","non matching key value pair - array & toContainEqual","firefox","Wed Mar 18 03:33:16 UTC 2026","failed","Wed Mar 18 03:33:16 UTC 2026","API Tests - forced to fail","","",""
"","9593","Github Secrets","firefox","Wed Mar 18 03:33:18 UTC 2026","passed","Wed Mar 18 03:33:28 UTC 2026","Github Environment Tests","","",""
"","5224","Github Secrets","webkit","Wed Mar 18 03:33:38 UTC 2026","passed","Wed Mar 18 03:33:43 UTC 2026","Github Environment Tests","","",""
"","16754","text does not match","firefox","Wed Mar 18 03:33:18 UTC 2026","failed","Wed Mar 18 03:33:35 UTC 2026","UI E2E Tests - forced to fail","","",""
"","10797","text does not match","webkit","Wed Mar 18 03:33:36 UTC 2026","failed","Wed Mar 18 03:33:46 UTC 2026","UI E2E Tests - forced to fail","","",""
"","304","invalid movie id - json & toEqual","firefox","Wed Mar 18 03:33:16 UTC 2026","passed","Wed Mar 18 03:33:16 UTC 2026","API Tests","","",""
"","491","fetch valid movie ","chromium","Wed Mar 18 03:33:06 UTC 2026","passed","Wed Mar 18 03:33:07 UTC 2026","API Tests","","",""
"","516","non matching key value pair - array & toContainEqual","chromium","Wed Mar 18 03:33:06 UTC 2026","failed","Wed Mar 18 03:33:07 UTC 2026","API Tests - forced to fail","","",""
"","5589","common key press","firefox","Wed Mar 18 03:33:28 UTC 2026","passed","Wed Mar 18 03:33:33 UTC 2026","Key Presses","","",""
"","12407","element screenshot","firefox","Wed Mar 18 03:33:18 UTC 2026","passed","Wed Mar 18 03:33:31 UTC 2026","Visual Test","","",""
"","6433","Github Secrets","chromium","Wed Mar 18 03:33:07 UTC 2026","passed","Wed Mar 18 03:33:13 UTC 2026","Github Environment Tests","","",""
"","4299","common key press","webkit","Wed Mar 18 03:33:43 UTC 2026","passed","Wed Mar 18 03:33:48 UTC 2026","Key Presses","","",""
"","423","fetch valid movie ","webkit","Wed Mar 18 03:33:35 UTC 2026","passed","Wed Mar 18 03:33:36 UTC 2026","API Tests","","",""
"","0","navigate to login page","firefox","Wed Mar 18 03:33:31 UTC 2026","skipped","Wed Mar 18 03:33:31 UTC 2026","Basic validations","","",""
"","356","non matching key value pair - array & toContainEqual","webkit","Wed Mar 18 03:33:37 UTC 2026","failed","Wed Mar 18 03:33:38 UTC 2026","API Tests - forced to fail","","",""
"","19074","element image does not match","firefox","Wed Mar 18 03:33:18 UTC 2026","failed","Wed Mar 18 03:33:37 UTC 2026","UI E2E Tests - forced to fail","","",""
"","606","status does not match","firefox","Wed Mar 18 03:33:18 UTC 2026","failed","Wed Mar 18 03:33:18 UTC 2026","API Tests - forced to fail","","",""
"","6582","special key press","chromium","Wed Mar 18 03:33:07 UTC 2026","passed","Wed Mar 18 03:33:14 UTC 2026","Key Presses","","",""
"","236","key does not exist - json & toEqual","firefox","Wed Mar 18 03:33:16 UTC 2026","failed","Wed Mar 18 03:33:16 UTC 2026","API Tests - forced to fail","","",""
"","444","invalid movie id - array & toContainEqual","webkit","Wed Mar 18 03:33:37 UTC 2026","passed","Wed Mar 18 03:33:37 UTC 2026","API Tests","","",""
"","5629","Github Variables","chromium","Wed Mar 18 03:33:07 UTC 2026","passed","Wed Mar 18 03:33:13 UTC 2026","Github Environment Tests","","",""
"","13103","page screenshot","chromium","Wed Mar 18 03:33:07 UTC 2026","passed","Wed Mar 18 03:33:20 UTC 2026","Visual Test","","",""
"","10927","element image does not match","chromium","Wed Mar 18 03:33:06 UTC 2026","failed","Wed Mar 18 03:33:17 UTC 2026","UI E2E Tests - forced to fail","","",""
"","9386","page image does not match","webkit","Wed Mar 18 03:33:37 UTC 2026","failed","Wed Mar 18 03:33:47 UTC 2026","UI E2E Tests - forced to fail","","",""
"","18007","page image does not match","firefox","Wed Mar 18 03:33:18 UTC 2026","failed","Wed Mar 18 03:33:36 UTC 2026","UI E2E Tests - forced to fail","","",""
"","254","invalid movie id - array & toContainEqual","chromium","Wed Mar 18 03:33:06 UTC 2026","passed","Wed Mar 18 03:33:07 UTC 2026","API Tests","","",""
"","10283","element image does not match","webkit","Wed Mar 18 03:33:37 UTC 2026","failed","Wed Mar 18 03:33:47 UTC 2026","UI E2E Tests - forced to fail","","",""
"","10234","text does not match","chromium","Wed Mar 18 03:33:06 UTC 2026","failed","Wed Mar 18 03:33:16 UTC 2026","UI E2E Tests - forced to fail","","",""
"","16246","page screenshot","firefox","Wed Mar 18 03:33:19 UTC 2026","passed","Wed Mar 18 03:33:36 UTC 2026","Visual Test","","",""
"","6745","login - valid credentials","firefox","Wed Mar 18 03:33:28 UTC 2026","passed","Wed Mar 18 03:33:35 UTC 2026","Login","","",""
"","10488","Github Variables","firefox","Wed Mar 18 03:33:18 UTC 2026","passed","Wed Mar 18 03:33:28 UTC 2026","Github Environment Tests","","",""
"","356","invalid movie id - json & toEqual","webkit","Wed Mar 18 03:33:37 UTC 2026","passed","Wed Mar 18 03:33:38 UTC 2026","API Tests","","",""
"","404","status does not match","chromium","Wed Mar 18 03:33:06 UTC 2026","failed","Wed Mar 18 03:33:07 UTC 2026","API Tests - forced to fail","","",""
"","389","key does not exist - json & toEqual","chromium","Wed Mar 18 03:33:06 UTC 2026","failed","Wed Mar 18 03:33:07 UTC 2026","API Tests - forced to fail","","",""
"","7121","element screenshot","webkit","Wed Mar 18 03:33:38 UTC 2026","passed","Wed Mar 18 03:33:45 UTC 2026","Visual Test","","",""
"","10952","page screenshot","webkit","Wed Mar 18 03:33:39 UTC 2026","passed","Wed Mar 18 03:33:50 UTC 2026","Visual Test","","",""
"","6173","Github Variables","webkit","Wed Mar 18 03:33:37 UTC 2026","passed","Wed Mar 18 03:33:43 UTC 2026","Github Environment Tests","","",""
"","1","has title","webkit","Wed Mar 18 03:33:45 UTC 2026","skipped","Wed Mar 18 03:33:45 UTC 2026","Basic validations","","",""
"","1","has title","chromium","Wed Mar 18 03:33:14 UTC 2026","skipped","Wed Mar 18 03:33:14 UTC 2026","Basic validations","","",""
"","6813","special key press","webkit","Wed Mar 18 03:33:39 UTC 2026","passed","Wed Mar 18 03:33:46 UTC 2026","Key Presses","","",""
"","13064","special key press","firefox","Wed Mar 18 03:33:21 UTC 2026","passed","Wed Mar 18 03:33:34 UTC 2026","Key Presses","","",""
"","2990","common key press","chromium","Wed Mar 18 03:33:13 UTC 2026","passed","Wed Mar 18 03:33:16 UTC 2026","Key Presses","","",""
"","1","navigate to login page","chromium","Wed Mar 18 03:33:14 UTC 2026","skipped","Wed Mar 18 03:33:14 UTC 2026","Basic validations","","",""
"","354","fetch valid movie ","firefox","Wed Mar 18 03:33:15 UTC 2026","passed","Wed Mar 18 03:33:16 UTC 2026","API Tests","","",""
"","0","navigate to login page","webkit","Wed Mar 18 03:33:45 UTC 2026","skipped","Wed Mar 18 03:33:45 UTC 2026","Basic validations","","",""
"","372","status does not match","webkit","Wed Mar 18 03:33:36 UTC 2026","failed","Wed Mar 18 03:33:36 UTC 2026","API Tests - forced to fail","","",""
"","4699","login - valid credentials","webkit","Wed Mar 18 03:33:43 UTC 2026","passed","Wed Mar 18 03:33:48 UTC 2026","Login","","",""
"","6654","element screenshot","chromium","Wed Mar 18 03:33:07 UTC 2026","passed","Wed Mar 18 03:33:14 UTC 2026","Visual Test","","",""
"","246","invalid movie id - json & toEqual","chromium","Wed Mar 18 03:33:06 UTC 2026","passed","Wed Mar 18 03:33:06 UTC 2026","API Tests","","",""
"","380","key does not exist - json & toEqual","webkit","Wed Mar 18 03:33:39 UTC 2026","failed","Wed Mar 18 03:33:39 UTC 2026","API Tests - forced to fail","","",""
"","12","has title","firefox","Wed Mar 18 03:33:31 UTC 2026","skipped","Wed Mar 18 03:33:31 UTC 2026","Basic validations","","",""
