"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 24 13:59:01 GMT 2024","Wed Jul 24 13:59:09 GMT 2024","7888","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:40 GMT 2024","6145","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jul 24 13:59:01 GMT 2024","Wed Jul 24 13:59:01 GMT 2024","333","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Jul 24 13:59:04 GMT 2024","Wed Jul 24 13:59:09 GMT 2024","5065","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 24 13:59:02 GMT 2024","Wed Jul 24 13:59:10 GMT 2024","7252","webkit","","Visual Test","","","element screenshot",""
"passed","Wed Jul 24 13:59:00 GMT 2024","Wed Jul 24 13:59:00 GMT 2024","406","webkit","","API Tests","","","fetch valid movie ",""
"failed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","9370","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 24 13:58:45 GMT 2024","Wed Jul 24 13:58:56 GMT 2024","11565","firefox","","Visual Test","","","element screenshot",""
"passed","Wed Jul 24 13:58:40 GMT 2024","Wed Jul 24 13:58:42 GMT 2024","2725","chromium","","Login","","","login - valid credentials",""
"passed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","293","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:41 GMT 2024","6815","chromium","","Key Presses","","","special key press",""
"passed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","329","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Jul 24 13:59:04 GMT 2024","Wed Jul 24 13:59:12 GMT 2024","8027","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jul 24 13:59:04 GMT 2024","Wed Jul 24 13:59:10 GMT 2024","6400","webkit","","Key Presses","","","special key press",""
"failed","Wed Jul 24 13:59:00 GMT 2024","Wed Jul 24 13:59:00 GMT 2024","239","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","477","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Jul 24 13:58:43 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","370","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"skipped","Wed Jul 24 13:59:10 GMT 2024","Wed Jul 24 13:59:10 GMT 2024","1","webkit","","Basic validations","","","has title",""
"skipped","Wed Jul 24 13:58:54 GMT 2024","Wed Jul 24 13:58:54 GMT 2024","0","firefox","","Basic validations","","","has title",""
"passed","Wed Jul 24 13:59:09 GMT 2024","Wed Jul 24 13:59:13 GMT 2024","3803","webkit","","Key Presses","","","common key press",""
"passed","Wed Jul 24 13:58:54 GMT 2024","Wed Jul 24 13:59:00 GMT 2024","6144","firefox","","Login","","","login - valid credentials",""
"skipped","Wed Jul 24 13:58:41 GMT 2024","Wed Jul 24 13:58:41 GMT 2024","0","chromium","","Basic validations","","","has title",""
"passed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:39 GMT 2024","4598","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:47 GMT 2024","13697","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Jul 24 13:58:43 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","450","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Wed Jul 24 13:59:02 GMT 2024","Wed Jul 24 13:59:13 GMT 2024","10790","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","414","chromium","","API Tests","","","fetch valid movie ",""
"passed","Wed Jul 24 13:58:45 GMT 2024","Wed Jul 24 13:58:54 GMT 2024","9112","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Wed Jul 24 13:59:03 GMT 2024","Wed Jul 24 13:59:12 GMT 2024","8666","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 24 13:59:02 GMT 2024","Wed Jul 24 13:59:15 GMT 2024","12581","webkit","","Visual Test","","","page screenshot",""
"passed","Wed Jul 24 13:59:09 GMT 2024","Wed Jul 24 13:59:13 GMT 2024","3757","webkit","","Login","","","login - valid credentials",""
"passed","Wed Jul 24 13:58:44 GMT 2024","Wed Jul 24 13:58:50 GMT 2024","6189","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Jul 24 13:58:44 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","368","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jul 24 13:58:43 GMT 2024","Wed Jul 24 13:58:43 GMT 2024","439","firefox","","API Tests","","","fetch valid movie ",""
"skipped","Wed Jul 24 13:59:10 GMT 2024","Wed Jul 24 13:59:10 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"skipped","Wed Jul 24 13:58:54 GMT 2024","Wed Jul 24 13:58:54 GMT 2024","0","firefox","","Basic validations","","","navigate to login page",""
"failed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","489","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jul 24 13:58:50 GMT 2024","Wed Jul 24 13:58:54 GMT 2024","4502","firefox","","Key Presses","","","common key press",""
"passed","Wed Jul 24 13:59:01 GMT 2024","Wed Jul 24 13:59:01 GMT 2024","370","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Wed Jul 24 13:58:34 GMT 2024","Wed Jul 24 13:58:41 GMT 2024","6588","chromium","","Visual Test","","","element screenshot",""
"passed","Wed Jul 24 13:58:59 GMT 2024","Wed Jul 24 13:59:00 GMT 2024","271","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:43 GMT 2024","9339","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 24 13:58:39 GMT 2024","Wed Jul 24 13:58:42 GMT 2024","2921","chromium","","Key Presses","","","common key press",""
"skipped","Wed Jul 24 13:58:41 GMT 2024","Wed Jul 24 13:58:41 GMT 2024","1","chromium","","Basic validations","","","navigate to login page",""
"failed","Wed Jul 24 13:58:45 GMT 2024","Wed Jul 24 13:59:03 GMT 2024","18242","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Jul 24 13:58:43 GMT 2024","Wed Jul 24 13:58:58 GMT 2024","14267","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Jul 24 13:58:45 GMT 2024","Wed Jul 24 13:59:01 GMT 2024","15947","firefox","","Visual Test","","","page screenshot",""
"failed","Wed Jul 24 13:58:44 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","373","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:44 GMT 2024","10461","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Jul 24 13:58:33 GMT 2024","Wed Jul 24 13:58:34 GMT 2024","334","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Jul 24 13:58:43 GMT 2024","Wed Jul 24 13:58:43 GMT 2024","419","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Jul 24 13:58:45 GMT 2024","Wed Jul 24 13:59:01 GMT 2024","16561","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
