"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 14 07:34:56 GMT 2023","Tue Feb 14 07:35:00 GMT 2023","3667","webkit","login.test.ts","Login","","","login - valid credentials",""
"failed","Tue Feb 14 07:34:48 GMT 2023","Tue Feb 14 07:34:53 GMT 2023","5593","webkit","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"passed","Tue Feb 14 07:34:31 GMT 2023","Tue Feb 14 07:34:42 GMT 2023","10300","firefox","key-presses.test.ts","Key Presses","","","special key press",""
"failed","Tue Feb 14 07:34:03 GMT 2023","Tue Feb 14 07:34:10 GMT 2023","7119","chromium","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"skipped","Tue Feb 14 07:34:14 GMT 2023","Tue Feb 14 07:34:14 GMT 2023","0","chromium","sample-tests/example.test.ts","Basic validations","","","has title",""
"passed","Tue Feb 14 07:34:08 GMT 2023","Tue Feb 14 07:34:12 GMT 2023","3059","chromium","image.test.ts","Visual Test","","","element screenshot",""
"failed","Tue Feb 14 07:34:02 GMT 2023","Tue Feb 14 07:34:07 GMT 2023","5041","chromium","api.test.ts","API Tests","","","api test1",""
"passed","Tue Feb 14 07:34:11 GMT 2023","Tue Feb 14 07:34:19 GMT 2023","7860","chromium","image.test.ts","Visual Test","","","page screenshot",""
"failed","Tue Feb 14 07:34:47 GMT 2023","Tue Feb 14 07:34:54 GMT 2023","6082","webkit","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"failed","Tue Feb 14 07:34:17 GMT 2023","Tue Feb 14 07:34:30 GMT 2023","12491","firefox","forced-fails.test.ts","Tests that are expected to fail","","","element image does not match",""
"failed","Tue Feb 14 07:34:03 GMT 2023","Tue Feb 14 07:34:11 GMT 2023","7795","chromium","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"failed","Tue Feb 14 07:34:16 GMT 2023","Tue Feb 14 07:34:25 GMT 2023","9382","firefox","api.test.ts","API Tests","","","api test1",""
"passed","Tue Feb 14 07:34:54 GMT 2023","Tue Feb 14 07:35:01 GMT 2023","6532","webkit","image.test.ts","Visual Test","","","page screenshot",""
"failed","Tue Feb 14 07:34:45 GMT 2023","Tue Feb 14 07:34:53 GMT 2023","8287","webkit","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"skipped","Tue Feb 14 07:34:41 GMT 2023","Tue Feb 14 07:34:41 GMT 2023","1","firefox","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"failed","Tue Feb 14 07:34:16 GMT 2023","Tue Feb 14 07:34:28 GMT 2023","12082","firefox","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"skipped","Tue Feb 14 07:35:00 GMT 2023","Tue Feb 14 07:35:00 GMT 2023","0","webkit","sample-tests/example.test.ts","Basic validations","","","has title",""
"passed","Tue Feb 14 07:34:51 GMT 2023","Tue Feb 14 07:34:56 GMT 2023","4723","webkit","image.test.ts","Visual Test","","","element screenshot",""
"skipped","Tue Feb 14 07:34:41 GMT 2023","Tue Feb 14 07:34:41 GMT 2023","7","firefox","sample-tests/example.test.ts","Basic validations","","","has title",""
"passed","Tue Feb 14 07:34:35 GMT 2023","Tue Feb 14 07:34:41 GMT 2023","5893","firefox","login.test.ts","Login","","","login - valid credentials",""
"passed","Tue Feb 14 07:34:35 GMT 2023","Tue Feb 14 07:34:45 GMT 2023","10099","firefox","key-presses.test.ts","Key Presses","","","common key press",""
"failed","Tue Feb 14 07:34:45 GMT 2023","Tue Feb 14 07:34:50 GMT 2023","5306","webkit","api.test.ts","API Tests","","","api test1",""
"skipped","Tue Feb 14 07:35:00 GMT 2023","Tue Feb 14 07:35:00 GMT 2023","0","webkit","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"passed","Tue Feb 14 07:34:12 GMT 2023","Tue Feb 14 07:34:16 GMT 2023","3372","chromium","key-presses.test.ts","Key Presses","","","common key press",""
"passed","Tue Feb 14 07:34:54 GMT 2023","Tue Feb 14 07:35:00 GMT 2023","5106","webkit","key-presses.test.ts","Key Presses","","","special key press",""
"failed","Tue Feb 14 07:34:03 GMT 2023","Tue Feb 14 07:34:10 GMT 2023","6924","chromium","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"passed","Tue Feb 14 07:34:27 GMT 2023","Tue Feb 14 07:34:35 GMT 2023","7995","firefox","image.test.ts","Visual Test","","","element screenshot",""
"skipped","Tue Feb 14 07:34:14 GMT 2023","Tue Feb 14 07:34:14 GMT 2023","1","chromium","sample-tests/example.test.ts","Basic validations","","","navigate to login page",""
"passed","Tue Feb 14 07:34:11 GMT 2023","Tue Feb 14 07:34:15 GMT 2023","3703","chromium","key-presses.test.ts","Key Presses","","","special key press",""
"failed","Tue Feb 14 07:34:20 GMT 2023","Tue Feb 14 07:34:33 GMT 2023","12809","firefox","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"passed","Tue Feb 14 07:34:30 GMT 2023","Tue Feb 14 07:34:45 GMT 2023","14987","firefox","image.test.ts","Visual Test","","","page screenshot",""
"passed","Tue Feb 14 07:34:12 GMT 2023","Tue Feb 14 07:34:14 GMT 2023","2930","chromium","login.test.ts","Login","","","login - valid credentials",""
"passed","Tue Feb 14 07:34:55 GMT 2023","Tue Feb 14 07:34:59 GMT 2023","4416","webkit","key-presses.test.ts","Key Presses","","","common key press",""
