"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5252","Github Secrets","chromium","Wed Nov 26 02:24:45 UTC 2025","passed","Wed Nov 26 02:24:50 UTC 2025","Github Environment Tests","","",""
"","4","navigate to login page","webkit","Wed Nov 26 02:25:22 UTC 2025","skipped","Wed Nov 26 02:25:22 UTC 2025","Basic validations","","",""
"","8791","element image does not match","webkit","Wed Nov 26 02:25:16 UTC 2025","failed","Wed Nov 26 02:25:25 UTC 2025","UI E2E Tests - forced to fail","","",""
"","19043","element image does not match","firefox","Wed Nov 26 02:24:54 UTC 2025","failed","Wed Nov 26 02:25:13 UTC 2025","UI E2E Tests - forced to fail","","",""
"","290","fetch valid movie ","firefox","Wed Nov 26 02:24:53 UTC 2025","passed","Wed Nov 26 02:24:54 UTC 2025","API Tests","","",""
"","9871","page image does not match","webkit","Wed Nov 26 02:25:15 UTC 2025","failed","Wed Nov 26 02:25:25 UTC 2025","UI E2E Tests - forced to fail","","",""
"","5046","Github Variables","chromium","Wed Nov 26 02:24:46 UTC 2025","passed","Wed Nov 26 02:24:51 UTC 2025","Github Environment Tests","","",""
"","441","status does not match","webkit","Wed Nov 26 02:25:15 UTC 2025","failed","Wed Nov 26 02:25:15 UTC 2025","API Tests - forced to fail","","",""
"","323","invalid movie id - json & toEqual","chromium","Wed Nov 26 02:24:45 UTC 2025","passed","Wed Nov 26 02:24:45 UTC 2025","API Tests","","",""
"","449","key does not exist - json & toEqual","chromium","Wed Nov 26 02:24:45 UTC 2025","failed","Wed Nov 26 02:24:45 UTC 2025","API Tests - forced to fail","","",""
"","6760","special key press","webkit","Wed Nov 26 02:25:16 UTC 2025","passed","Wed Nov 26 02:25:23 UTC 2025","Key Presses","","",""
"","475","invalid movie id - array & toContainEqual","firefox","Wed Nov 26 02:24:54 UTC 2025","passed","Wed Nov 26 02:24:54 UTC 2025","API Tests","","",""
"","416","non matching key value pair - array & toContainEqual","chromium","Wed Nov 26 02:24:45 UTC 2025","failed","Wed Nov 26 02:24:45 UTC 2025","API Tests - forced to fail","","",""
"","15043","page screenshot","firefox","Wed Nov 26 02:24:57 UTC 2025","passed","Wed Nov 26 02:25:12 UTC 2025","Visual Test","","",""
"","3200","login - valid credentials","chromium","Wed Nov 26 02:24:51 UTC 2025","passed","Wed Nov 26 02:24:54 UTC 2025","Login","","",""
"","5822","common key press","firefox","Wed Nov 26 02:25:05 UTC 2025","passed","Wed Nov 26 02:25:11 UTC 2025","Key Presses","","",""
"","5910","Github Variables","webkit","Wed Nov 26 02:25:15 UTC 2025","passed","Wed Nov 26 02:25:21 UTC 2025","Github Environment Tests","","",""
"","305","non matching key value pair - array & toContainEqual","firefox","Wed Nov 26 02:24:54 UTC 2025","failed","Wed Nov 26 02:24:54 UTC 2025","API Tests - forced to fail","","",""
"","12315","page screenshot","chromium","Wed Nov 26 02:24:46 UTC 2025","passed","Wed Nov 26 02:24:58 UTC 2025","Visual Test","","",""
"","12821","element screenshot","firefox","Wed Nov 26 02:24:57 UTC 2025","passed","Wed Nov 26 02:25:09 UTC 2025","Visual Test","","",""
"","9600","Github Variables","firefox","Wed Nov 26 02:24:55 UTC 2025","passed","Wed Nov 26 02:25:05 UTC 2025","Github Environment Tests","","",""
"","1","navigate to login page","chromium","Wed Nov 26 02:24:51 UTC 2025","skipped","Wed Nov 26 02:24:51 UTC 2025","Basic validations","","",""
"","13062","special key press","firefox","Wed Nov 26 02:25:00 UTC 2025","passed","Wed Nov 26 02:25:13 UTC 2025","Key Presses","","",""
"","10114","element image does not match","chromium","Wed Nov 26 02:24:45 UTC 2025","failed","Wed Nov 26 02:24:55 UTC 2025","UI E2E Tests - forced to fail","","",""
"","11896","page screenshot","webkit","Wed Nov 26 02:25:16 UTC 2025","passed","Wed Nov 26 02:25:28 UTC 2025","Visual Test","","",""
"","1","has title","webkit","Wed Nov 26 02:25:22 UTC 2025","skipped","Wed Nov 26 02:25:22 UTC 2025","Basic validations","","",""
"","8947","text does not match","chromium","Wed Nov 26 02:24:45 UTC 2025","failed","Wed Nov 26 02:24:54 UTC 2025","UI E2E Tests - forced to fail","","",""
"","281","fetch valid movie ","chromium","Wed Nov 26 02:24:45 UTC 2025","passed","Wed Nov 26 02:24:45 UTC 2025","API Tests","","",""
"","10080","text does not match","webkit","Wed Nov 26 02:25:15 UTC 2025","failed","Wed Nov 26 02:25:25 UTC 2025","UI E2E Tests - forced to fail","","",""
"","2791","common key press","chromium","Wed Nov 26 02:24:50 UTC 2025","passed","Wed Nov 26 02:24:53 UTC 2025","Key Presses","","",""
"","1","navigate to login page","firefox","Wed Nov 26 02:25:09 UTC 2025","skipped","Wed Nov 26 02:25:09 UTC 2025","Basic validations","","",""
"","6574","login - valid credentials","firefox","Wed Nov 26 02:25:05 UTC 2025","passed","Wed Nov 26 02:25:12 UTC 2025","Login","","",""
"","426","invalid movie id - array & toContainEqual","webkit","Wed Nov 26 02:25:14 UTC 2025","passed","Wed Nov 26 02:25:14 UTC 2025","API Tests","","",""
"","403","status does not match","firefox","Wed Nov 26 02:24:55 UTC 2025","failed","Wed Nov 26 02:24:55 UTC 2025","API Tests - forced to fail","","",""
"","431","invalid movie id - json & toEqual","webkit","Wed Nov 26 02:25:13 UTC 2025","passed","Wed Nov 26 02:25:13 UTC 2025","API Tests","","",""
"","7473","Github Secrets","webkit","Wed Nov 26 02:25:14 UTC 2025","passed","Wed Nov 26 02:25:21 UTC 2025","Github Environment Tests","","",""
"","297","key does not exist - json & toEqual","firefox","Wed Nov 26 02:24:55 UTC 2025","failed","Wed Nov 26 02:24:56 UTC 2025","API Tests - forced to fail","","",""
"","9662","page image does not match","chromium","Wed Nov 26 02:24:45 UTC 2025","failed","Wed Nov 26 02:24:55 UTC 2025","UI E2E Tests - forced to fail","","",""
"","393","invalid movie id - json & toEqual","firefox","Wed Nov 26 02:24:55 UTC 2025","passed","Wed Nov 26 02:24:55 UTC 2025","API Tests","","",""
"","15944","text does not match","firefox","Wed Nov 26 02:24:55 UTC 2025","failed","Wed Nov 26 02:25:11 UTC 2025","UI E2E Tests - forced to fail","","",""
