"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 27 01:39:09 GMT 2023","Sun Aug 27 01:39:09 GMT 2023","153","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 27 01:40:08 GMT 2023","Sun Aug 27 01:40:18 GMT 2023","10447","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Aug 27 01:39:10 GMT 2023","Sun Aug 27 01:39:17 GMT 2023","7099","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Aug 27 01:39:19 GMT 2023","Sun Aug 27 01:39:25 GMT 2023","5389","chromium","","Key Presses","","","special key press",""
"failed","Sun Aug 27 01:39:09 GMT 2023","Sun Aug 27 01:39:17 GMT 2023","7798","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Aug 27 01:39:47 GMT 2023","Sun Aug 27 01:39:52 GMT 2023","4866","firefox","","Key Presses","","","special key press",""
"passed","Sun Aug 27 01:39:17 GMT 2023","Sun Aug 27 01:39:20 GMT 2023","2819","chromium","","Key Presses","","","common key press",""
"failed","Sun Aug 27 01:40:10 GMT 2023","Sun Aug 27 01:40:18 GMT 2023","7816","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"skipped","Sun Aug 27 01:40:26 GMT 2023","Sun Aug 27 01:40:26 GMT 2023","0","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Aug 27 01:40:21 GMT 2023","Sun Aug 27 01:40:27 GMT 2023","5727","webkit","","Key Presses","","","special key press",""
"failed","Sun Aug 27 01:39:08 GMT 2023","Sun Aug 27 01:39:09 GMT 2023","1273","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Aug 27 01:40:19 GMT 2023","Sun Aug 27 01:40:32 GMT 2023","12892","webkit","","Visual Test","","","page screenshot",""
"skipped","Sun Aug 27 01:39:24 GMT 2023","Sun Aug 27 01:39:24 GMT 2023","2","chromium","","Basic validations","","","has title",""
"passed","Sun Aug 27 01:39:26 GMT 2023","Sun Aug 27 01:39:26 GMT 2023","257","firefox","","API Tests","","","fetch valid movie ",""
"skipped","Sun Aug 27 01:39:57 GMT 2023","Sun Aug 27 01:39:57 GMT 2023","10","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Aug 27 01:39:12 GMT 2023","Sun Aug 27 01:39:15 GMT 2023","3241","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Aug 27 01:40:19 GMT 2023","Sun Aug 27 01:40:26 GMT 2023","6861","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Aug 27 01:39:45 GMT 2023","Sun Aug 27 01:39:55 GMT 2023","10562","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Sun Aug 27 01:39:28 GMT 2023","Sun Aug 27 01:39:29 GMT 2023","359","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 27 01:40:09 GMT 2023","Sun Aug 27 01:40:19 GMT 2023","9692","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Aug 27 01:39:52 GMT 2023","Sun Aug 27 01:39:57 GMT 2023","5594","firefox","","Key Presses","","","common key press",""
"passed","Sun Aug 27 01:39:26 GMT 2023","Sun Aug 27 01:39:27 GMT 2023","318","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Aug 27 01:39:08 GMT 2023","Sun Aug 27 01:39:09 GMT 2023","1279","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun Aug 27 01:40:07 GMT 2023","Sun Aug 27 01:40:08 GMT 2023","334","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Aug 27 01:39:18 GMT 2023","Sun Aug 27 01:39:24 GMT 2023","6141","chromium","","Visual Test","","","element screenshot",""
"failed","Sun Aug 27 01:40:07 GMT 2023","Sun Aug 27 01:40:07 GMT 2023","119","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Aug 27 01:39:30 GMT 2023","Sun Aug 27 01:39:47 GMT 2023","16828","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Aug 27 01:39:47 GMT 2023","Sun Aug 27 01:40:02 GMT 2023","15079","firefox","","Visual Test","","","element screenshot",""
"failed","Sun Aug 27 01:39:09 GMT 2023","Sun Aug 27 01:39:17 GMT 2023","7970","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 27 01:39:15 GMT 2023","Sun Aug 27 01:39:17 GMT 2023","2289","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Sun Aug 27 01:39:10 GMT 2023","Sun Aug 27 01:39:10 GMT 2023","222","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Aug 27 01:39:26 GMT 2023","Sun Aug 27 01:39:26 GMT 2023","250","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Aug 27 01:39:08 GMT 2023","Sun Aug 27 01:39:09 GMT 2023","1203","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Aug 27 01:40:07 GMT 2023","Sun Aug 27 01:40:07 GMT 2023","485","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Aug 27 01:39:27 GMT 2023","Sun Aug 27 01:39:44 GMT 2023","17087","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Aug 27 01:39:20 GMT 2023","Sun Aug 27 01:39:25 GMT 2023","4239","chromium","","Login","","","login - valid credentials",""
"passed","Sun Aug 27 01:40:21 GMT 2023","Sun Aug 27 01:40:26 GMT 2023","5023","webkit","","Key Presses","","","common key press",""
"skipped","Sun Aug 27 01:39:57 GMT 2023","Sun Aug 27 01:39:57 GMT 2023","8","firefox","","Basic validations","","","has title",""
