"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 07 02:18:02 GMT 2023","Wed Jun 07 02:18:03 GMT 2023","1131","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jun 07 02:18:48 GMT 2023","Wed Jun 07 02:18:50 GMT 2023","2089","webkit","","Github Environment Tests","","","Github Variables",""
"passed","Wed Jun 07 02:18:09 GMT 2023","Wed Jun 07 02:18:09 GMT 2023","183","firefox","","API Tests","","","fetch valid movie ",""
"failed","Wed Jun 07 02:17:57 GMT 2023","Wed Jun 07 02:17:57 GMT 2023","116","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Jun 07 02:18:43 GMT 2023","Wed Jun 07 02:18:49 GMT 2023","6244","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Jun 07 02:17:56 GMT 2023","Wed Jun 07 02:17:57 GMT 2023","242","chromium","","API Tests","","","fetch valid movie ",""
"failed","Wed Jun 07 02:18:11 GMT 2023","Wed Jun 07 02:18:11 GMT 2023","253","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Jun 07 02:18:10 GMT 2023","Wed Jun 07 02:18:21 GMT 2023","11669","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Wed Jun 07 02:17:56 GMT 2023","Wed Jun 07 02:17:57 GMT 2023","227","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Jun 07 02:18:04 GMT 2023","Wed Jun 07 02:18:14 GMT 2023","10615","chromium","","Visual Test","","","page screenshot",""
"passed","Wed Jun 07 02:18:31 GMT 2023","Wed Jun 07 02:18:36 GMT 2023","4757","firefox","","Key Presses","","","common key press",""
"failed","Wed Jun 07 02:18:42 GMT 2023","Wed Jun 07 02:18:42 GMT 2023","560","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed Jun 07 02:18:09 GMT 2023","Wed Jun 07 02:18:09 GMT 2023","103","firefox","","API Tests - forced to fail","","","status does not match",""
