"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","297","non matching key value pair - array & toContainEqual","webkit","Wed Nov 06 02:05:25 GMT 2024","failed","Wed Nov 06 02:05:25 GMT 2024","API Tests - forced to fail","","",""
"","612","status does not match","chromium","Wed Nov 06 02:05:00 GMT 2024","failed","Wed Nov 06 02:05:01 GMT 2024","API Tests - forced to fail","","",""
"","790","status does not match","firefox","Wed Nov 06 02:05:09 GMT 2024","failed","Wed Nov 06 02:05:09 GMT 2024","API Tests - forced to fail","","",""
"","0","has title","chromium","Wed Nov 06 02:05:06 GMT 2024","skipped","Wed Nov 06 02:05:06 GMT 2024","Basic validations","","",""
"","9253","element screenshot","firefox","Wed Nov 06 02:05:11 GMT 2024","passed","Wed Nov 06 02:05:20 GMT 2024","Visual Test","","",""
"","388","invalid movie id - json & toEqual","chromium","Wed Nov 06 02:05:00 GMT 2024","passed","Wed Nov 06 02:05:01 GMT 2024","API Tests","","",""
"","10714","page screenshot","chromium","Wed Nov 06 02:05:02 GMT 2024","passed","Wed Nov 06 02:05:13 GMT 2024","Visual Test","","",""
"","15277","page image does not match","firefox","Wed Nov 06 02:05:09 GMT 2024","failed","Wed Nov 06 02:05:25 GMT 2024","UI E2E Tests - forced to fail","","",""
"","3389","login - valid credentials","webkit","Wed Nov 06 02:05:34 GMT 2024","passed","Wed Nov 06 02:05:38 GMT 2024","Login","","",""
"","12731","special key press","firefox","Wed Nov 06 02:05:14 GMT 2024","passed","Wed Nov 06 02:05:27 GMT 2024","Key Presses","","",""
"","8029","Github Variables","firefox","Wed Nov 06 02:05:10 GMT 2024","passed","Wed Nov 06 02:05:18 GMT 2024","Github Environment Tests","","",""
"","0","has title","webkit","Wed Nov 06 02:05:35 GMT 2024","skipped","Wed Nov 06 02:05:35 GMT 2024","Basic validations","","",""
"","1","navigate to login page","chromium","Wed Nov 06 02:05:06 GMT 2024","skipped","Wed Nov 06 02:05:06 GMT 2024","Basic validations","","",""
"","0","navigate to login page","webkit","Wed Nov 06 02:05:35 GMT 2024","skipped","Wed Nov 06 02:05:35 GMT 2024","Basic validations","","",""
"","391","invalid movie id - json & toEqual","firefox","Wed Nov 06 02:05:09 GMT 2024","passed","Wed Nov 06 02:05:09 GMT 2024","API Tests","","",""
"","15082","page screenshot","firefox","Wed Nov 06 02:05:11 GMT 2024","passed","Wed Nov 06 02:05:26 GMT 2024","Visual Test","","",""
"","2213","common key press","chromium","Wed Nov 06 02:05:05 GMT 2024","passed","Wed Nov 06 02:05:08 GMT 2024","Key Presses","","",""
"","459","non matching key value pair - array & toContainEqual","chromium","Wed Nov 06 02:05:00 GMT 2024","failed","Wed Nov 06 02:05:01 GMT 2024","API Tests - forced to fail","","",""
"","5084","Github Secrets","webkit","Wed Nov 06 02:05:30 GMT 2024","passed","Wed Nov 06 02:05:35 GMT 2024","Github Environment Tests","","",""
"","225","invalid movie id - array & toContainEqual","chromium","Wed Nov 06 02:05:00 GMT 2024","passed","Wed Nov 06 02:05:01 GMT 2024","API Tests","","",""
"","435","fetch valid movie ","webkit","Wed Nov 06 02:05:25 GMT 2024","passed","Wed Nov 06 02:05:25 GMT 2024","API Tests","","",""
"","6351","element screenshot","webkit","Wed Nov 06 02:05:28 GMT 2024","passed","Wed Nov 06 02:05:34 GMT 2024","Visual Test","","",""
"","9129","Github Secrets","firefox","Wed Nov 06 02:05:11 GMT 2024","passed","Wed Nov 06 02:05:20 GMT 2024","Github Environment Tests","","",""
"","1","has title","firefox","Wed Nov 06 02:05:20 GMT 2024","skipped","Wed Nov 06 02:05:20 GMT 2024","Basic validations","","",""
"","612","invalid movie id - array & toContainEqual","firefox","Wed Nov 06 02:05:09 GMT 2024","passed","Wed Nov 06 02:05:09 GMT 2024","API Tests","","",""
"","244","fetch valid movie ","chromium","Wed Nov 06 02:05:00 GMT 2024","passed","Wed Nov 06 02:05:01 GMT 2024","API Tests","","",""
"","8986","text does not match","webkit","Wed Nov 06 02:05:27 GMT 2024","failed","Wed Nov 06 02:05:36 GMT 2024","UI E2E Tests - forced to fail","","",""
"","5263","login - valid credentials","firefox","Wed Nov 06 02:05:20 GMT 2024","passed","Wed Nov 06 02:05:25 GMT 2024","Login","","",""
"","5398","element screenshot","chromium","Wed Nov 06 02:05:01 GMT 2024","passed","Wed Nov 06 02:05:06 GMT 2024","Visual Test","","",""
"","5398","common key press","firefox","Wed Nov 06 02:05:18 GMT 2024","passed","Wed Nov 06 02:05:23 GMT 2024","Key Presses","","",""
"","6333","Github Variables","webkit","Wed Nov 06 02:05:28 GMT 2024","passed","Wed Nov 06 02:05:34 GMT 2024","Github Environment Tests","","",""
"","16638","text does not match","firefox","Wed Nov 06 02:05:09 GMT 2024","failed","Wed Nov 06 02:05:25 GMT 2024","UI E2E Tests - forced to fail","","",""
"","7832","text does not match","chromium","Wed Nov 06 02:05:01 GMT 2024","failed","Wed Nov 06 02:05:08 GMT 2024","UI E2E Tests - forced to fail","","",""
"","2983","login - valid credentials","chromium","Wed Nov 06 02:05:05 GMT 2024","passed","Wed Nov 06 02:05:08 GMT 2024","Login","","",""
"","7201","element image does not match","chromium","Wed Nov 06 02:05:00 GMT 2024","failed","Wed Nov 06 02:05:08 GMT 2024","UI E2E Tests - forced to fail","","",""
"","585","non matching key value pair - array & toContainEqual","firefox","Wed Nov 06 02:05:09 GMT 2024","failed","Wed Nov 06 02:05:10 GMT 2024","API Tests - forced to fail","","",""
"","4861","Github Variables","chromium","Wed Nov 06 02:05:02 GMT 2024","passed","Wed Nov 06 02:05:07 GMT 2024","Github Environment Tests","","",""
"","8301","page image does not match","chromium","Wed Nov 06 02:05:01 GMT 2024","failed","Wed Nov 06 02:05:09 GMT 2024","UI E2E Tests - forced to fail","","",""
