"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","406","fetch valid movie ","firefox","Sun Apr 20 02:25:01 GMT 2025","passed","Sun Apr 20 02:25:02 GMT 2025","API Tests","","",""
"","10804","element screenshot","firefox","Sun Apr 20 02:25:03 GMT 2025","passed","Sun Apr 20 02:25:14 GMT 2025","Visual Test","","",""
"","368","fetch valid movie ","chromium","Sun Apr 20 02:24:51 GMT 2025","passed","Sun Apr 20 02:24:51 GMT 2025","API Tests","","",""
"","1","has title","firefox","Sun Apr 20 02:25:15 GMT 2025","skipped","Sun Apr 20 02:25:15 GMT 2025","Basic validations","","",""
"","1","navigate to login page","chromium","Sun Apr 20 02:24:59 GMT 2025","skipped","Sun Apr 20 02:24:59 GMT 2025","Basic validations","","",""
"","14884","page screenshot","chromium","Sun Apr 20 02:24:52 GMT 2025","passed","Sun Apr 20 02:25:07 GMT 2025","Visual Test","","",""
"","10706","element image does not match","webkit","Sun Apr 20 02:25:21 GMT 2025","failed","Sun Apr 20 02:25:32 GMT 2025","UI E2E Tests - forced to fail","","",""
"","5230","common key press","firefox","Sun Apr 20 02:25:14 GMT 2025","passed","Sun Apr 20 02:25:19 GMT 2025","Key Presses","","",""
"","0","navigate to login page","firefox","Sun Apr 20 02:25:15 GMT 2025","skipped","Sun Apr 20 02:25:15 GMT 2025","Basic validations","","",""
"","15576","text does not match","firefox","Sun Apr 20 02:25:02 GMT 2025","failed","Sun Apr 20 02:25:17 GMT 2025","UI E2E Tests - forced to fail","","",""
"","3846","common key press","webkit","Sun Apr 20 02:25:28 GMT 2025","passed","Sun Apr 20 02:25:32 GMT 2025","Key Presses","","",""
"","357","invalid movie id - array & toContainEqual","firefox","Sun Apr 20 02:25:01 GMT 2025","passed","Sun Apr 20 02:25:02 GMT 2025","API Tests","","",""
"","300","status does not match","webkit","Sun Apr 20 02:25:22 GMT 2025","failed","Sun Apr 20 02:25:23 GMT 2025","API Tests - forced to fail","","",""
"","10507","page image does not match","webkit","Sun Apr 20 02:25:21 GMT 2025","failed","Sun Apr 20 02:25:31 GMT 2025","UI E2E Tests - forced to fail","","",""
"","6243","special key press","webkit","Sun Apr 20 02:25:24 GMT 2025","passed","Sun Apr 20 02:25:30 GMT 2025","Key Presses","","",""
"","241","invalid movie id - array & toContainEqual","chromium","Sun Apr 20 02:24:51 GMT 2025","passed","Sun Apr 20 02:24:51 GMT 2025","API Tests","","",""
"","224","non matching key value pair - array & toContainEqual","webkit","Sun Apr 20 02:25:20 GMT 2025","failed","Sun Apr 20 02:25:20 GMT 2025","API Tests - forced to fail","","",""
"","10297","Github Secrets","firefox","Sun Apr 20 02:25:04 GMT 2025","passed","Sun Apr 20 02:25:14 GMT 2025","Github Environment Tests","","",""
"","11625","special key press","firefox","Sun Apr 20 02:25:09 GMT 2025","passed","Sun Apr 20 02:25:20 GMT 2025","Key Presses","","",""
"","11710","element image does not match","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:25:03 GMT 2025","UI E2E Tests - forced to fail","","",""
"","18380","element image does not match","firefox","Sun Apr 20 02:25:03 GMT 2025","failed","Sun Apr 20 02:25:22 GMT 2025","UI E2E Tests - forced to fail","","",""
"","17010","page image does not match","firefox","Sun Apr 20 02:25:03 GMT 2025","failed","Sun Apr 20 02:25:20 GMT 2025","UI E2E Tests - forced to fail","","",""
"","456","non matching key value pair - array & toContainEqual","firefox","Sun Apr 20 02:25:03 GMT 2025","failed","Sun Apr 20 02:25:03 GMT 2025","API Tests - forced to fail","","",""
"","242","key does not exist - json & toEqual","webkit","Sun Apr 20 02:25:20 GMT 2025","failed","Sun Apr 20 02:25:20 GMT 2025","API Tests - forced to fail","","",""
"","4353","login - valid credentials","webkit","Sun Apr 20 02:25:29 GMT 2025","passed","Sun Apr 20 02:25:33 GMT 2025","Login","","",""
"","3100","common key press","chromium","Sun Apr 20 02:24:58 GMT 2025","passed","Sun Apr 20 02:25:01 GMT 2025","Key Presses","","",""
"","382","invalid movie id - json & toEqual","firefox","Sun Apr 20 02:25:03 GMT 2025","passed","Sun Apr 20 02:25:03 GMT 2025","API Tests","","",""
"","8284","text does not match","webkit","Sun Apr 20 02:25:23 GMT 2025","failed","Sun Apr 20 02:25:31 GMT 2025","UI E2E Tests - forced to fail","","",""
"","592","invalid movie id - array & toContainEqual","webkit","Sun Apr 20 02:25:19 GMT 2025","passed","Sun Apr 20 02:25:20 GMT 2025","API Tests","","",""
"","452","status does not match","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:24:51 GMT 2025","API Tests - forced to fail","","",""
"","0","navigate to login page","webkit","Sun Apr 20 02:25:29 GMT 2025","skipped","Sun Apr 20 02:25:29 GMT 2025","Basic validations","","",""
"","1","has title","chromium","Sun Apr 20 02:24:59 GMT 2025","skipped","Sun Apr 20 02:24:59 GMT 2025","Basic validations","","",""
"","15329","page screenshot","firefox","Sun Apr 20 02:25:04 GMT 2025","passed","Sun Apr 20 02:25:20 GMT 2025","Visual Test","","",""
"","5949","Github Variables","webkit","Sun Apr 20 02:25:23 GMT 2025","passed","Sun Apr 20 02:25:29 GMT 2025","Github Environment Tests","","",""
"","1","has title","webkit","Sun Apr 20 02:25:29 GMT 2025","skipped","Sun Apr 20 02:25:29 GMT 2025","Basic validations","","",""
"","409","key does not exist - json & toEqual","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:24:51 GMT 2025","API Tests - forced to fail","","",""
"","3518","login - valid credentials","chromium","Sun Apr 20 02:24:58 GMT 2025","passed","Sun Apr 20 02:25:02 GMT 2025","Login","","",""
"","381","key does not exist - json & toEqual","firefox","Sun Apr 20 02:25:03 GMT 2025","failed","Sun Apr 20 02:25:03 GMT 2025","API Tests - forced to fail","","",""
"","425","fetch valid movie ","webkit","Sun Apr 20 02:25:19 GMT 2025","passed","Sun Apr 20 02:25:20 GMT 2025","API Tests","","",""
"","199","status does not match","firefox","Sun Apr 20 02:25:02 GMT 2025","failed","Sun Apr 20 02:25:02 GMT 2025","API Tests - forced to fail","","",""
"","6583","element screenshot","webkit","Sun Apr 20 02:25:23 GMT 2025","passed","Sun Apr 20 02:25:29 GMT 2025","Visual Test","","",""
"","10316","Github Variables","firefox","Sun Apr 20 02:25:04 GMT 2025","passed","Sun Apr 20 02:25:15 GMT 2025","Github Environment Tests","","",""
"","7464","element screenshot","chromium","Sun Apr 20 02:24:52 GMT 2025","passed","Sun Apr 20 02:24:59 GMT 2025","Visual Test","","",""
"","12247","page screenshot","webkit","Sun Apr 20 02:25:22 GMT 2025","passed","Sun Apr 20 02:25:34 GMT 2025","Visual Test","","",""
"","10957","page image does not match","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:25:02 GMT 2025","UI E2E Tests - forced to fail","","",""
"","446","non matching key value pair - array & toContainEqual","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:24:51 GMT 2025","API Tests - forced to fail","","",""
"","10878","text does not match","chromium","Sun Apr 20 02:24:51 GMT 2025","failed","Sun Apr 20 02:25:02 GMT 2025","UI E2E Tests - forced to fail","","",""
"","8165","special key press","chromium","Sun Apr 20 02:24:51 GMT 2025","passed","Sun Apr 20 02:25:00 GMT 2025","Key Presses","","",""
"","5982","login - valid credentials","firefox","Sun Apr 20 02:25:14 GMT 2025","passed","Sun Apr 20 02:25:20 GMT 2025","Login","","",""
"","331","invalid movie id - json & toEqual","chromium","Sun Apr 20 02:24:51 GMT 2025","passed","Sun Apr 20 02:24:51 GMT 2025","API Tests","","",""
"","7098","Github Variables","chromium","Sun Apr 20 02:24:51 GMT 2025","passed","Sun Apr 20 02:24:58 GMT 2025","Github Environment Tests","","",""
"","6491","Github Secrets","chromium","Sun Apr 20 02:24:52 GMT 2025","passed","Sun Apr 20 02:24:58 GMT 2025","Github Environment Tests","","",""
"","7076","Github Secrets","webkit","Sun Apr 20 02:25:21 GMT 2025","passed","Sun Apr 20 02:25:28 GMT 2025","Github Environment Tests","","",""
"","215","invalid movie id - json & toEqual","webkit","Sun Apr 20 02:25:22 GMT 2025","passed","Sun Apr 20 02:25:22 GMT 2025","API Tests","","",""
