"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","non matching key value pair - array & toContainEqual","webkit","Sun May 24 04:52:03 UTC 2026","failed","Sun May 24 04:52:04 UTC 2026","API Tests - forced to fail","","",""
"","6605","Github Secrets","webkit","Sun May 24 04:52:04 UTC 2026","passed","Sun May 24 04:52:11 UTC 2026","Github Environment Tests","","",""
"","0","has title","webkit","Sun May 24 04:52:12 UTC 2026","skipped","Sun May 24 04:52:12 UTC 2026","Basic validations","","",""
"","8381","text does not match","chromium","Sun May 24 04:51:36 UTC 2026","failed","Sun May 24 04:51:45 UTC 2026","UI E2E Tests - forced to fail","","",""
"","16162","page screenshot","firefox","Sun May 24 04:51:48 UTC 2026","passed","Sun May 24 04:52:04 UTC 2026","Visual Test","","",""
"","429","fetch valid movie ","chromium","Sun May 24 04:51:36 UTC 2026","passed","Sun May 24 04:51:37 UTC 2026","API Tests","","",""
"","5765","element screenshot","chromium","Sun May 24 04:51:37 UTC 2026","passed","Sun May 24 04:51:43 UTC 2026","Visual Test","","",""
"","353","invalid movie id - array & toContainEqual","chromium","Sun May 24 04:51:36 UTC 2026","passed","Sun May 24 04:51:37 UTC 2026","API Tests","","",""
"","5763","element screenshot","webkit","Sun May 24 04:52:06 UTC 2026","passed","Sun May 24 04:52:12 UTC 2026","Visual Test","","",""
"","425","invalid movie id - json & toEqual","webkit","Sun May 24 04:52:03 UTC 2026","passed","Sun May 24 04:52:03 UTC 2026","API Tests","","",""
"","0","has title","firefox","Sun May 24 04:52:00 UTC 2026","skipped","Sun May 24 04:52:00 UTC 2026","Basic validations","","",""
"","4425","common key press","webkit","Sun May 24 04:52:11 UTC 2026","passed","Sun May 24 04:52:15 UTC 2026","Key Presses","","",""
"","12733","special key press","firefox","Sun May 24 04:51:51 UTC 2026","passed","Sun May 24 04:52:04 UTC 2026","Key Presses","","",""
"","1","has title","chromium","Sun May 24 04:51:43 UTC 2026","skipped","Sun May 24 04:51:43 UTC 2026","Basic validations","","",""
"","12457","element screenshot","firefox","Sun May 24 04:51:48 UTC 2026","passed","Sun May 24 04:52:00 UTC 2026","Visual Test","","",""
