"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 25 01:39:30 GMT 2024","Sun Feb 25 01:39:34 GMT 2024","3773","chromium","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Feb 25 01:39:48 GMT 2024","Sun Feb 25 01:39:48 GMT 2024","0","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Feb 25 01:39:58 GMT 2024","Sun Feb 25 01:40:07 GMT 2024","9354","webkit","","Visual Test","","","page screenshot",""
"failed","Sun Feb 25 01:39:30 GMT 2024","Sun Feb 25 01:39:37 GMT 2024","6887","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Feb 25 01:39:45 GMT 2024","Sun Feb 25 01:39:57 GMT 2024","11634","firefox","","Key Presses","","","special key press",""
"passed","Sun Feb 25 01:39:48 GMT 2024","Sun Feb 25 01:39:53 GMT 2024","5038","firefox","","Login","","","login - valid credentials",""
"skipped","Sun Feb 25 01:39:48 GMT 2024","Sun Feb 25 01:39:48 GMT 2024","0","firefox","","Basic validations","","","has title",""
"passed","Sun Feb 25 01:40:02 GMT 2024","Sun Feb 25 01:40:05 GMT 2024","2530","webkit","","Login","","","login - valid credentials",""
"failed","Sun Feb 25 01:39:30 GMT 2024","Sun Feb 25 01:39:30 GMT 2024","215","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Feb 25 01:39:56 GMT 2024","Sun Feb 25 01:39:57 GMT 2024","262","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Feb 25 01:39:40 GMT 2024","Sun Feb 25 01:39:55 GMT 2024","14568","firefox","","Visual Test","","","page screenshot",""
"failed","Sun Feb 25 01:39:38 GMT 2024","Sun Feb 25 01:39:38 GMT 2024","279","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Feb 25 01:39:55 GMT 2024","Sun Feb 25 01:40:01 GMT 2024","5872","webkit","","Github Environment Tests","","","Github Variables",""
