"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","474","fetch valid movie ","firefox","Wed Apr 22 03:53:01 UTC 2026","passed","Wed Apr 22 03:53:01 UTC 2026","API Tests","","",""
"","6569","special key press","webkit","Wed Apr 22 03:53:24 UTC 2026","passed","Wed Apr 22 03:53:31 UTC 2026","Key Presses","","",""
"","6756","Github Variables","webkit","Wed Apr 22 03:53:23 UTC 2026","passed","Wed Apr 22 03:53:30 UTC 2026","Github Environment Tests","","",""
"","5592","Github Secrets","chromium","Wed Apr 22 03:52:52 UTC 2026","passed","Wed Apr 22 03:52:58 UTC 2026","Github Environment Tests","","",""
"","18896","page image does not match","firefox","Wed Apr 22 03:53:03 UTC 2026","failed","Wed Apr 22 03:53:22 UTC 2026","UI E2E Tests - forced to fail","","",""
"","274","non matching key value pair - array & toContainEqual","firefox","Wed Apr 22 03:53:01 UTC 2026","failed","Wed Apr 22 03:53:02 UTC 2026","API Tests - forced to fail","","",""
"","12760","page screenshot","chromium","Wed Apr 22 03:52:52 UTC 2026","passed","Wed Apr 22 03:53:05 UTC 2026","Visual Test","","",""
"","5702","Github Variables","chromium","Wed Apr 22 03:52:53 UTC 2026","passed","Wed Apr 22 03:52:58 UTC 2026","Github Environment Tests","","",""
"","6291","element screenshot","chromium","Wed Apr 22 03:52:53 UTC 2026","passed","Wed Apr 22 03:52:59 UTC 2026","Visual Test","","",""
"","0","has title","webkit","Wed Apr 22 03:53:30 UTC 2026","skipped","Wed Apr 22 03:53:30 UTC 2026","Basic validations","","",""
"","489","non matching key value pair - array & toContainEqual","chromium","Wed Apr 22 03:52:51 UTC 2026","failed","Wed Apr 22 03:52:52 UTC 2026","API Tests - forced to fail","","",""
"","9875","Github Variables","firefox","Wed Apr 22 03:53:03 UTC 2026","passed","Wed Apr 22 03:53:13 UTC 2026","Github Environment Tests","","",""
"","1","has title","chromium","Wed Apr 22 03:52:59 UTC 2026","skipped","Wed Apr 22 03:52:59 UTC 2026","Basic validations","","",""
"","10148","page image does not match","chromium","Wed Apr 22 03:52:52 UTC 2026","failed","Wed Apr 22 03:53:02 UTC 2026","UI E2E Tests - forced to fail","","",""
"","397","invalid movie id - array & toContainEqual","chromium","Wed Apr 22 03:52:52 UTC 2026","passed","Wed Apr 22 03:52:52 UTC 2026","API Tests","","",""
"","4262","login - valid credentials","webkit","Wed Apr 22 03:53:30 UTC 2026","passed","Wed Apr 22 03:53:34 UTC 2026","Login","","",""
