"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 03 01:37:47 GMT 2024","Sun Mar 03 01:37:47 GMT 2024","237","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:34 GMT 2024","10838","chromium","","Visual Test","","","page screenshot",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:30 GMT 2024","7051","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Mar 03 01:37:24 GMT 2024","Sun Mar 03 01:37:28 GMT 2024","3724","chromium","","Visual Test","","","element screenshot",""
"passed","Sun Mar 03 01:37:54 GMT 2024","Sun Mar 03 01:37:56 GMT 2024","2490","webkit","","Key Presses","","","common key press",""
"passed","Sun Mar 03 01:37:32 GMT 2024","Sun Mar 03 01:37:39 GMT 2024","7299","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Mar 03 01:37:51 GMT 2024","Sun Mar 03 01:37:55 GMT 2024","4757","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","187","chromium","","API Tests - forced to fail","","","status does not match",""
"skipped","Sun Mar 03 01:37:55 GMT 2024","Sun Mar 03 01:37:55 GMT 2024","1","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Mar 03 01:37:48 GMT 2024","Sun Mar 03 01:37:49 GMT 2024","419","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Mar 03 01:37:47 GMT 2024","Sun Mar 03 01:37:47 GMT 2024","320","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Mar 03 01:37:48 GMT 2024","Sun Mar 03 01:37:54 GMT 2024","5955","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Mar 03 01:37:29 GMT 2024","Sun Mar 03 01:37:29 GMT 2024","217","firefox","","API Tests","","","fetch valid movie ",""
"failed","Sun Mar 03 01:37:47 GMT 2024","Sun Mar 03 01:37:56 GMT 2024","9255","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:27 GMT 2024","4179","chromium","","Key Presses","","","special key press",""
"skipped","Sun Mar 03 01:37:27 GMT 2024","Sun Mar 03 01:37:27 GMT 2024","1","chromium","","Basic validations","","","navigate to login page",""
"skipped","Sun Mar 03 01:37:45 GMT 2024","Sun Mar 03 01:37:45 GMT 2024","3","firefox","","Basic validations","","","has title",""
"passed","Sun Mar 03 01:37:49 GMT 2024","Sun Mar 03 01:37:55 GMT 2024","6230","webkit","","Key Presses","","","special key press",""
"failed","Sun Mar 03 01:37:48 GMT 2024","Sun Mar 03 01:37:56 GMT 2024","8228","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Mar 03 01:37:39 GMT 2024","Sun Mar 03 01:37:45 GMT 2024","5594","firefox","","Login","","","login - valid credentials",""
"passed","Sun Mar 03 01:37:48 GMT 2024","Sun Mar 03 01:37:48 GMT 2024","455","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Sun Mar 03 01:37:27 GMT 2024","Sun Mar 03 01:37:27 GMT 2024","1","chromium","","Basic validations","","","has title",""
"passed","Sun Mar 03 01:37:27 GMT 2024","Sun Mar 03 01:37:28 GMT 2024","1684","chromium","","Key Presses","","","common key press",""
"skipped","Sun Mar 03 01:37:55 GMT 2024","Sun Mar 03 01:37:55 GMT 2024","0","webkit","","Basic validations","","","has title",""
"failed","Sun Mar 03 01:37:30 GMT 2024","Sun Mar 03 01:37:45 GMT 2024","15535","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:30 GMT 2024","6633","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Mar 03 01:37:50 GMT 2024","Sun Mar 03 01:37:59 GMT 2024","9341","webkit","","Visual Test","","","page screenshot",""
"passed","Sun Mar 03 01:37:49 GMT 2024","Sun Mar 03 01:37:55 GMT 2024","5496","webkit","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","252","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Mar 03 01:37:30 GMT 2024","Sun Mar 03 01:37:38 GMT 2024","7531","firefox","","Github Environment Tests","","","Github Variables",""
"failed","Sun Mar 03 01:37:50 GMT 2024","Sun Mar 03 01:37:57 GMT 2024","6544","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Mar 03 01:37:27 GMT 2024","Sun Mar 03 01:37:29 GMT 2024","2143","chromium","","Login","","","login - valid credentials",""
"failed","Sun Mar 03 01:37:31 GMT 2024","Sun Mar 03 01:37:43 GMT 2024","11799","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Mar 03 01:37:30 GMT 2024","Sun Mar 03 01:37:30 GMT 2024","272","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Mar 03 01:37:31 GMT 2024","Sun Mar 03 01:37:31 GMT 2024","211","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Mar 03 01:37:29 GMT 2024","Sun Mar 03 01:37:29 GMT 2024","109","firefox","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Mar 03 01:37:29 GMT 2024","Sun Mar 03 01:37:30 GMT 2024","365","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Sun Mar 03 01:37:46 GMT 2024","Sun Mar 03 01:37:47 GMT 2024","317","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Mar 03 01:37:33 GMT 2024","Sun Mar 03 01:37:44 GMT 2024","11055","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Mar 03 01:37:24 GMT 2024","Sun Mar 03 01:37:27 GMT 2024","3294","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Mar 03 01:37:32 GMT 2024","Sun Mar 03 01:37:46 GMT 2024","14578","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Mar 03 01:37:24 GMT 2024","Sun Mar 03 01:37:27 GMT 2024","2951","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Mar 03 01:37:38 GMT 2024","Sun Mar 03 01:37:43 GMT 2024","5000","firefox","","Key Presses","","","common key press",""
"passed","Sun Mar 03 01:37:55 GMT 2024","Sun Mar 03 01:37:57 GMT 2024","2468","webkit","","Login","","","login - valid credentials",""
"passed","Sun Mar 03 01:37:36 GMT 2024","Sun Mar 03 01:37:47 GMT 2024","10618","firefox","","Key Presses","","","special key press",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","282","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","163","chromium","","API Tests","","","fetch valid movie ",""
"failed","Sun Mar 03 01:37:48 GMT 2024","Sun Mar 03 01:37:48 GMT 2024","263","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"skipped","Sun Mar 03 01:37:43 GMT 2024","Sun Mar 03 01:37:43 GMT 2024","1","firefox","","Basic validations","","","navigate to login page",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:30 GMT 2024","7019","chromium","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Sun Mar 03 01:37:31 GMT 2024","Sun Mar 03 01:37:31 GMT 2024","334","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Mar 03 01:37:33 GMT 2024","Sun Mar 03 01:37:48 GMT 2024","14968","firefox","","Visual Test","","","page screenshot",""
"failed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","411","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Sun Mar 03 01:37:23 GMT 2024","Sun Mar 03 01:37:23 GMT 2024","256","chromium","","API Tests","","","invalid movie id - json & toEqual",""
