"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 14 01:49:00 GMT 2024","Sun Jan 14 01:49:00 GMT 2024","436","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Jan 14 01:48:54 GMT 2024","Sun Jan 14 01:48:59 GMT 2024","5130","firefox","","Key Presses","","","common key press",""
"skipped","Sun Jan 14 01:48:41 GMT 2024","Sun Jan 14 01:48:41 GMT 2024","0","chromium","","Basic validations","","","has title",""
"passed","Sun Jan 14 01:48:37 GMT 2024","Sun Jan 14 01:48:42 GMT 2024","4515","chromium","","Key Presses","","","special key press",""
"passed","Sun Jan 14 01:49:00 GMT 2024","Sun Jan 14 01:49:00 GMT 2024","275","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jan 14 01:49:10 GMT 2024","Sun Jan 14 01:49:13 GMT 2024","2853","webkit","","Login","","","login - valid credentials",""
"passed","Sun Jan 14 01:48:46 GMT 2024","Sun Jan 14 01:49:04 GMT 2024","17447","firefox","","Visual Test","","","page screenshot",""
"passed","Sun Jan 14 01:48:37 GMT 2024","Sun Jan 14 01:48:42 GMT 2024","4749","chromium","","Visual Test","","","element screenshot",""
"skipped","Sun Jan 14 01:48:57 GMT 2024","Sun Jan 14 01:48:57 GMT 2024","1","firefox","","Basic validations","","","has title",""
"failed","Sun Jan 14 01:49:00 GMT 2024","Sun Jan 14 01:49:01 GMT 2024","129","webkit","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Jan 14 01:48:44 GMT 2024","Sun Jan 14 01:48:44 GMT 2024","303","firefox","","API Tests - forced to fail","","","status does not match",""
"skipped","Sun Jan 14 01:49:12 GMT 2024","Sun Jan 14 01:49:12 GMT 2024","1","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Jan 14 01:48:36 GMT 2024","Sun Jan 14 01:48:39 GMT 2024","3410","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Jan 14 01:48:39 GMT 2024","Sun Jan 14 01:48:41 GMT 2024","2206","chromium","","Key Presses","","","common key press",""
"failed","Sun Jan 14 01:48:44 GMT 2024","Sun Jan 14 01:48:58 GMT 2024","13986","firefox","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Jan 14 01:48:37 GMT 2024","Sun Jan 14 01:48:45 GMT 2024","7705","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Sun Jan 14 01:48:35 GMT 2024","Sun Jan 14 01:48:36 GMT 2024","669","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Jan 14 01:48:51 GMT 2024","Sun Jan 14 01:49:02 GMT 2024","11715","firefox","","Key Presses","","","special key press",""
"passed","Sun Jan 14 01:49:05 GMT 2024","Sun Jan 14 01:49:10 GMT 2024","5133","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Jan 14 01:48:46 GMT 2024","Sun Jan 14 01:48:57 GMT 2024","11128","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Jan 14 01:48:46 GMT 2024","Sun Jan 14 01:48:55 GMT 2024","9249","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Sun Jan 14 01:48:39 GMT 2024","Sun Jan 14 01:48:42 GMT 2024","3114","chromium","","Login","","","login - valid credentials",""
"failed","Sun Jan 14 01:49:03 GMT 2024","Sun Jan 14 01:49:04 GMT 2024","285","webkit","","API Tests - forced to fail","","","status does not match",""
"passed","Sun Jan 14 01:49:01 GMT 2024","Sun Jan 14 01:49:01 GMT 2024","279","webkit","","API Tests","","","fetch valid movie ",""
"passed","Sun Jan 14 01:48:44 GMT 2024","Sun Jan 14 01:48:44 GMT 2024","287","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Jan 14 01:48:36 GMT 2024","Sun Jan 14 01:48:39 GMT 2024","3312","chromium","","Github Environment Tests","","","Github Variables",""
"failed","Sun Jan 14 01:48:44 GMT 2024","Sun Jan 14 01:49:00 GMT 2024","16658","firefox","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Sun Jan 14 01:48:43 GMT 2024","Sun Jan 14 01:48:44 GMT 2024","297","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Jan 14 01:48:43 GMT 2024","Sun Jan 14 01:48:44 GMT 2024","275","firefox","","API Tests","","","fetch valid movie ",""
