"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 02 02:07:47 GMT 2024","Wed Oct 02 02:07:47 GMT 2024","224","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Oct 02 02:07:47 GMT 2024","Wed Oct 02 02:07:48 GMT 2024","412","webkit","","API Tests","","","invalid movie id - array & toContainEqual",""
"skipped","Wed Oct 02 02:07:26 GMT 2024","Wed Oct 02 02:07:26 GMT 2024","1","chromium","","Basic validations","","","has title",""
"passed","Wed Oct 02 02:07:30 GMT 2024","Wed Oct 02 02:07:39 GMT 2024","9094","firefox","","Github Environment Tests","","","Github Secrets",""
"failed","Wed Oct 02 02:07:47 GMT 2024","Wed Oct 02 02:07:58 GMT 2024","10997","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed Oct 02 02:07:20 GMT 2024","Wed Oct 02 02:07:29 GMT 2024","8879","chromium","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Wed Oct 02 02:07:20 GMT 2024","Wed Oct 02 02:07:20 GMT 2024","243","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"skipped","Wed Oct 02 02:07:43 GMT 2024","Wed Oct 02 02:07:43 GMT 2024","1","firefox","","Basic validations","","","navigate to login page",""
"failed","Wed Oct 02 02:07:29 GMT 2024","Wed Oct 02 02:07:30 GMT 2024","631","firefox","","API Tests - forced to fail","","","status does not match",""
"skipped","Wed Oct 02 02:07:56 GMT 2024","Wed Oct 02 02:07:56 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"passed","Wed Oct 02 02:07:20 GMT 2024","Wed Oct 02 02:07:23 GMT 2024","3683","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Wed Oct 02 02:07:31 GMT 2024","Wed Oct 02 02:07:43 GMT 2024","12409","firefox","","Visual Test","","","element screenshot",""
"passed","Wed Oct 02 02:07:19 GMT 2024","Wed Oct 02 02:07:20 GMT 2024","515","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"failed","Wed Oct 02 02:07:50 GMT 2024","Wed Oct 02 02:07:58 GMT 2024","7575","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Wed Oct 02 02:07:49 GMT 2024","Wed Oct 02 02:07:58 GMT 2024","9413","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"failed","Wed Oct 02 02:07:19 GMT 2024","Wed Oct 02 02:07:20 GMT 2024","395","chromium","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Wed Oct 02 02:07:21 GMT 2024","Wed Oct 02 02:07:25 GMT 2024","4125","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Wed Oct 02 02:07:36 GMT 2024","Wed Oct 02 02:07:47 GMT 2024","11430","firefox","","Key Presses","","","special key press",""
"passed","Wed Oct 02 02:07:37 GMT 2024","Wed Oct 02 02:07:44 GMT 2024","6286","firefox","","Key Presses","","","common key press",""
"passed","Wed Oct 02 02:07:50 GMT 2024","Wed Oct 02 02:08:01 GMT 2024","11147","webkit","","Visual Test","","","page screenshot",""
"failed","Wed Oct 02 02:07:28 GMT 2024","Wed Oct 02 02:07:28 GMT 2024","268","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed Oct 02 02:07:19 GMT 2024","Wed Oct 02 02:07:28 GMT 2024","8738","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"passed","Wed Oct 02 02:07:19 GMT 2024","Wed Oct 02 02:07:20 GMT 2024","592","chromium","","API Tests","","","fetch valid movie ",""
"passed","Wed Oct 02 02:07:46 GMT 2024","Wed Oct 02 02:07:47 GMT 2024","653","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Wed Oct 02 02:07:29 GMT 2024","Wed Oct 02 02:07:44 GMT 2024","15083","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Wed Oct 02 02:07:25 GMT 2024","Wed Oct 02 02:07:29 GMT 2024","3652","chromium","","Login","","","login - valid credentials",""
"failed","Wed Oct 02 02:07:29 GMT 2024","Wed Oct 02 02:07:30 GMT 2024","630","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed Oct 02 02:07:55 GMT 2024","Wed Oct 02 02:07:59 GMT 2024","4635","webkit","","Login","","","login - valid credentials",""
"passed","Wed Oct 02 02:07:50 GMT 2024","Wed Oct 02 02:07:56 GMT 2024","6072","webkit","","Key Presses","","","special key press",""
"skipped","Wed Oct 02 02:07:43 GMT 2024","Wed Oct 02 02:07:43 GMT 2024","0","firefox","","Basic validations","","","has title",""
"failed","Wed Oct 02 02:07:20 GMT 2024","Wed Oct 02 02:07:20 GMT 2024","325","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed Oct 02 02:07:21 GMT 2024","Wed Oct 02 02:07:26 GMT 2024","5560","chromium","","Visual Test","","","element screenshot",""
"passed","Wed Oct 02 02:07:54 GMT 2024","Wed Oct 02 02:07:59 GMT 2024","4401","webkit","","Key Presses","","","common key press",""
