"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 13 09:30:19 GMT 2023","Mon Feb 13 09:30:26 GMT 2023","7126","chromium","","Tests that are expected to fail","","","page image does not match",""
"failed","Mon Feb 13 09:31:07 GMT 2023","Mon Feb 13 09:31:14 GMT 2023","7238","webkit","","Tests that are expected to fail","","","element image does not match",""
"skipped","Mon Feb 13 09:30:31 GMT 2023","Mon Feb 13 09:30:31 GMT 2023","1","chromium","","Basic validations","","","navigate to login page",""
"failed","Mon Feb 13 09:30:19 GMT 2023","Mon Feb 13 09:30:26 GMT 2023","7100","chromium","","Tests that are expected to fail","","","element image does not match",""
"failed","Mon Feb 13 09:30:19 GMT 2023","Mon Feb 13 09:30:28 GMT 2023","8912","chromium","","Tests that are expected to fail","","","text does not match",""
"skipped","Mon Feb 13 09:31:22 GMT 2023","Mon Feb 13 09:31:22 GMT 2023","0","webkit","","Basic validations","","","has title",""
"failed","Mon Feb 13 09:30:33 GMT 2023","Mon Feb 13 09:30:51 GMT 2023","17670","firefox","","Tests that are expected to fail","","","page image does not match",""
"passed","Mon Feb 13 09:31:14 GMT 2023","Mon Feb 13 09:31:23 GMT 2023","8950","webkit","","Visual Test","","","page screenshot",""
"passed","Mon Feb 13 09:30:52 GMT 2023","Mon Feb 13 09:31:03 GMT 2023","11575","firefox","","Key Presses","","","special key press",""
"passed","Mon Feb 13 09:31:17 GMT 2023","Mon Feb 13 09:31:23 GMT 2023","5955","webkit","","Key Presses","","","common key press",""
"passed","Mon Feb 13 09:30:27 GMT 2023","Mon Feb 13 09:30:31 GMT 2023","3981","chromium","","Key Presses","","","special key press",""
"passed","Mon Feb 13 09:30:53 GMT 2023","Mon Feb 13 09:31:06 GMT 2023","13156","firefox","","Key Presses","","","common key press",""
"passed","Mon Feb 13 09:31:10 GMT 2023","Mon Feb 13 09:31:14 GMT 2023","4269","webkit","","Visual Test","","","element screenshot",""
"failed","Mon Feb 13 09:30:32 GMT 2023","Mon Feb 13 09:30:50 GMT 2023","17509","firefox","","Tests that are expected to fail","","","text does not match",""
"failed","Mon Feb 13 09:31:08 GMT 2023","Mon Feb 13 09:31:16 GMT 2023","7173","webkit","","Tests that are expected to fail","","","page image does not match",""
"skipped","Mon Feb 13 09:31:22 GMT 2023","Mon Feb 13 09:31:22 GMT 2023","1","webkit","","Basic validations","","","navigate to login page",""
"passed","Mon Feb 13 09:30:24 GMT 2023","Mon Feb 13 09:30:31 GMT 2023","7268","chromium","","Visual Test","","","page screenshot",""
"skipped","Mon Feb 13 09:30:57 GMT 2023","Mon Feb 13 09:30:57 GMT 2023","12","firefox","","Basic validations","","","has title",""
"passed","Mon Feb 13 09:30:49 GMT 2023","Mon Feb 13 09:30:57 GMT 2023","8002","firefox","","Visual Test","","","page screenshot",""
"skipped","Mon Feb 13 09:30:57 GMT 2023","Mon Feb 13 09:30:57 GMT 2023","1","firefox","","Basic validations","","","navigate to login page",""
"passed","Mon Feb 13 09:31:18 GMT 2023","Mon Feb 13 09:31:24 GMT 2023","5781","webkit","","Login","","","login - valid credentials",""
"passed","Mon Feb 13 09:30:27 GMT 2023","Mon Feb 13 09:30:31 GMT 2023","3640","chromium","","Key Presses","","","common key press",""
"passed","Mon Feb 13 09:30:30 GMT 2023","Mon Feb 13 09:30:35 GMT 2023","4925","chromium","","Login","","","login - valid credentials",""
"skipped","Mon Feb 13 09:30:31 GMT 2023","Mon Feb 13 09:30:31 GMT 2023","1","chromium","","Basic validations","","","has title",""
"failed","Mon Feb 13 09:30:33 GMT 2023","Mon Feb 13 09:30:51 GMT 2023","18084","firefox","","Tests that are expected to fail","","","element image does not match",""
"passed","Mon Feb 13 09:30:36 GMT 2023","Mon Feb 13 09:30:49 GMT 2023","12897","firefox","","Visual Test","","","element screenshot",""
"passed","Mon Feb 13 09:30:19 GMT 2023","Mon Feb 13 09:30:24 GMT 2023","4596","chromium","","Visual Test","","","element screenshot",""
"passed","Mon Feb 13 09:31:16 GMT 2023","Mon Feb 13 09:31:22 GMT 2023","6125","webkit","","Key Presses","","","special key press",""
"failed","Mon Feb 13 09:31:02 GMT 2023","Mon Feb 13 09:31:15 GMT 2023","12681","webkit","","Tests that are expected to fail","","","text does not match",""
"passed","Mon Feb 13 09:30:53 GMT 2023","Mon Feb 13 09:31:05 GMT 2023","12064","firefox","","Login","","","login - valid credentials",""
