"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6558","special key press","webkit","Wed Jun 11 02:28:56 GMT 2025","passed","Wed Jun 11 02:29:03 GMT 2025","Key Presses","","",""
"","530","invalid movie id - json & toEqual","webkit","Wed Jun 11 02:28:51 GMT 2025","passed","Wed Jun 11 02:28:52 GMT 2025","API Tests","","",""
"","17888","element image does not match","firefox","Wed Jun 11 02:28:36 GMT 2025","failed","Wed Jun 11 02:28:54 GMT 2025","UI E2E Tests - forced to fail","","",""
"","563","key does not exist - json & toEqual","webkit","Wed Jun 11 02:28:52 GMT 2025","failed","Wed Jun 11 02:28:52 GMT 2025","API Tests - forced to fail","","",""
"","6865","Github Secrets","firefox","Wed Jun 11 02:28:35 GMT 2025","passed","Wed Jun 11 02:28:42 GMT 2025","Github Environment Tests","","",""
"","7755","page image does not match","chromium","Wed Jun 11 02:28:28 GMT 2025","failed","Wed Jun 11 02:28:36 GMT 2025","UI E2E Tests - forced to fail","","",""
"","1","has title","webkit","Wed Jun 11 02:29:02 GMT 2025","skipped","Wed Jun 11 02:29:02 GMT 2025","Basic validations","","",""
"","417","non matching key value pair - array & toContainEqual","chromium","Wed Jun 11 02:28:27 GMT 2025","failed","Wed Jun 11 02:28:27 GMT 2025","API Tests - forced to fail","","",""
"","284","status does not match","webkit","Wed Jun 11 02:28:55 GMT 2025","failed","Wed Jun 11 02:28:55 GMT 2025","API Tests - forced to fail","","",""
"","4818","Github Secrets","webkit","Wed Jun 11 02:28:57 GMT 2025","passed","Wed Jun 11 02:29:02 GMT 2025","Github Environment Tests","","",""
"","15543","page image does not match","firefox","Wed Jun 11 02:28:36 GMT 2025","failed","Wed Jun 11 02:28:52 GMT 2025","UI E2E Tests - forced to fail","","",""
"","10542","page screenshot","webkit","Wed Jun 11 02:28:55 GMT 2025","passed","Wed Jun 11 02:29:06 GMT 2025","Visual Test","","",""
"","9697","element image does not match","chromium","Wed Jun 11 02:28:27 GMT 2025","failed","Wed Jun 11 02:28:37 GMT 2025","UI E2E Tests - forced to fail","","",""
"","3306","common key press","webkit","Wed Jun 11 02:29:00 GMT 2025","passed","Wed Jun 11 02:29:03 GMT 2025","Key Presses","","",""
"","2337","common key press","chromium","Wed Jun 11 02:28:32 GMT 2025","passed","Wed Jun 11 02:28:34 GMT 2025","Key Presses","","",""
"","9925","page image does not match","webkit","Wed Jun 11 02:28:53 GMT 2025","failed","Wed Jun 11 02:29:03 GMT 2025","UI E2E Tests - forced to fail","","",""
"","4614","Github Variables","webkit","Wed Jun 11 02:28:56 GMT 2025","passed","Wed Jun 11 02:29:01 GMT 2025","Github Environment Tests","","",""
"","5613","login - valid credentials","firefox","Wed Jun 11 02:28:45 GMT 2025","passed","Wed Jun 11 02:28:51 GMT 2025","Login","","",""
"","547","key does not exist - json & toEqual","chromium","Wed Jun 11 02:28:27 GMT 2025","failed","Wed Jun 11 02:28:27 GMT 2025","API Tests - forced to fail","","",""
"","279","non matching key value pair - array & toContainEqual","firefox","Wed Jun 11 02:28:35 GMT 2025","failed","Wed Jun 11 02:28:35 GMT 2025","API Tests - forced to fail","","",""
"","0","navigate to login page","firefox","Wed Jun 11 02:28:48 GMT 2025","skipped","Wed Jun 11 02:28:48 GMT 2025","Basic validations","","",""
"","13505","text does not match","firefox","Wed Jun 11 02:28:36 GMT 2025","failed","Wed Jun 11 02:28:50 GMT 2025","UI E2E Tests - forced to fail","","",""
"","417","invalid movie id - json & toEqual","chromium","Wed Jun 11 02:28:27 GMT 2025","passed","Wed Jun 11 02:28:27 GMT 2025","API Tests","","",""
"","4333","special key press","chromium","Wed Jun 11 02:28:28 GMT 2025","passed","Wed Jun 11 02:28:32 GMT 2025","Key Presses","","",""
"","4476","Github Secrets","chromium","Wed Jun 11 02:28:27 GMT 2025","passed","Wed Jun 11 02:28:32 GMT 2025","Github Environment Tests","","",""
"","11116","special key press","firefox","Wed Jun 11 02:28:42 GMT 2025","passed","Wed Jun 11 02:28:53 GMT 2025","Key Presses","","",""
"","5245","element screenshot","webkit","Wed Jun 11 02:28:55 GMT 2025","passed","Wed Jun 11 02:29:00 GMT 2025","Visual Test","","",""
"","0","navigate to login page","chromium","Wed Jun 11 02:28:32 GMT 2025","skipped","Wed Jun 11 02:28:32 GMT 2025","Basic validations","","",""
"","0","navigate to login page","webkit","Wed Jun 11 02:29:02 GMT 2025","skipped","Wed Jun 11 02:29:02 GMT 2025","Basic validations","","",""
"","11377","element screenshot","firefox","Wed Jun 11 02:28:38 GMT 2025","passed","Wed Jun 11 02:28:49 GMT 2025","Visual Test","","",""
"","565","fetch valid movie ","webkit","Wed Jun 11 02:28:52 GMT 2025","passed","Wed Jun 11 02:28:53 GMT 2025","API Tests","","",""
"","8653","Github Variables","firefox","Wed Jun 11 02:28:37 GMT 2025","passed","Wed Jun 11 02:28:45 GMT 2025","Github Environment Tests","","",""
"","5287","element screenshot","chromium","Wed Jun 11 02:28:27 GMT 2025","passed","Wed Jun 11 02:28:33 GMT 2025","Visual Test","","",""
"","2929","login - valid credentials","chromium","Wed Jun 11 02:28:32 GMT 2025","passed","Wed Jun 11 02:28:35 GMT 2025","Login","","",""
"","1","has title","firefox","Wed Jun 11 02:28:48 GMT 2025","skipped","Wed Jun 11 02:28:48 GMT 2025","Basic validations","","",""
"","528","fetch valid movie ","chromium","Wed Jun 11 02:28:27 GMT 2025","passed","Wed Jun 11 02:28:27 GMT 2025","API Tests","","",""
