"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 24 06:56:20 GMT 2023","Wed May 24 06:56:20 GMT 2023","293","firefox","","API Tests","","","fetch valid movie ",""
"passed","Wed May 24 06:56:29 GMT 2023","Wed May 24 06:56:41 GMT 2023","11664","firefox","","Github Environment Tests","","","Github Secrets",""
"passed","Wed May 24 06:56:05 GMT 2023","Wed May 24 06:56:09 GMT 2023","3818","chromium","","Github Environment Tests","","","Github Secrets",""
"passed","Wed May 24 06:56:02 GMT 2023","Wed May 24 06:56:03 GMT 2023","685","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed May 24 06:56:11 GMT 2023","Wed May 24 06:56:13 GMT 2023","2739","chromium","","Visual Test","","","element screenshot",""
"passed","Wed May 24 06:56:48 GMT 2023","Wed May 24 06:56:57 GMT 2023","9165","firefox","","Login","","","login - valid credentials",""
"passed","Wed May 24 06:56:38 GMT 2023","Wed May 24 06:56:48 GMT 2023","10102","firefox","","Github Environment Tests","","","Github Variables",""
"skipped","Wed May 24 06:56:17 GMT 2023","Wed May 24 06:56:17 GMT 2023","8","chromium","","Basic validations","","","navigate to login page",""
"passed","Wed May 24 06:56:42 GMT 2023","Wed May 24 06:56:58 GMT 2023","16324","firefox","","Visual Test","","","element screenshot",""
"passed","Wed May 24 06:56:13 GMT 2023","Wed May 24 06:56:26 GMT 2023","12590","chromium","","Visual Test","","","page screenshot",""
"failed","Wed May 24 06:56:21 GMT 2023","Wed May 24 06:56:21 GMT 2023","113","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Wed May 24 06:56:22 GMT 2023","Wed May 24 06:56:22 GMT 2023","424","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"failed","Wed May 24 06:56:02 GMT 2023","Wed May 24 06:56:03 GMT 2023","342","chromium","","API Tests - forced to fail","","","status does not match",""
"passed","Wed May 24 06:56:13 GMT 2023","Wed May 24 06:56:17 GMT 2023","4179","chromium","","Login","","","login - valid credentials",""
"passed","Wed May 24 06:57:01 GMT 2023","Wed May 24 06:57:02 GMT 2023","359","webkit","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Wed May 24 06:57:14 GMT 2023","Wed May 24 06:57:20 GMT 2023","6344","webkit","","Visual Test","","","element screenshot",""
"failed","Wed May 24 06:56:21 GMT 2023","Wed May 24 06:56:35 GMT 2023","14137","firefox","","UI E2E Tests - forced to fail","","","text does not match",""
"failed","Wed May 24 06:56:04 GMT 2023","Wed May 24 06:56:12 GMT 2023","8029","chromium","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Wed May 24 06:56:03 GMT 2023","Wed May 24 06:56:03 GMT 2023","195","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"passed","Wed May 24 06:57:15 GMT 2023","Wed May 24 06:57:20 GMT 2023","4452","webkit","","Key Presses","","","common key press",""
"failed","Wed May 24 06:57:02 GMT 2023","Wed May 24 06:57:13 GMT 2023","10668","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"skipped","Wed May 24 06:56:17 GMT 2023","Wed May 24 06:56:17 GMT 2023","11","chromium","","Basic validations","","","has title",""
"passed","Wed May 24 06:56:41 GMT 2023","Wed May 24 06:56:46 GMT 2023","5059","firefox","","Key Presses","","","special key press",""
