"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","navigate to login page","chromium","Wed Nov 27 02:16:09 GMT 2024","skipped","Wed Nov 27 02:16:09 GMT 2024","Basic validations","","",""
"","17322","text does not match","firefox","Wed Nov 27 02:16:13 GMT 2024","failed","Wed Nov 27 02:16:31 GMT 2024","UI E2E Tests - forced to fail","","",""
"","1","navigate to login page","webkit","Wed Nov 27 02:16:41 GMT 2024","skipped","Wed Nov 27 02:16:41 GMT 2024","Basic validations","","",""
"","2977","login - valid credentials","chromium","Wed Nov 27 02:16:09 GMT 2024","passed","Wed Nov 27 02:16:12 GMT 2024","Login","","",""
"","10082","Github Secrets","firefox","Wed Nov 27 02:16:14 GMT 2024","passed","Wed Nov 27 02:16:24 GMT 2024","Github Environment Tests","","",""
"","7405","Github Secrets","chromium","Wed Nov 27 02:16:01 GMT 2024","passed","Wed Nov 27 02:16:09 GMT 2024","Github Environment Tests","","",""
"","18539","element image does not match","firefox","Wed Nov 27 02:16:13 GMT 2024","failed","Wed Nov 27 02:16:32 GMT 2024","UI E2E Tests - forced to fail","","",""
"","5633","common key press","firefox","Wed Nov 27 02:16:24 GMT 2024","passed","Wed Nov 27 02:16:30 GMT 2024","Key Presses","","",""
"","4578","login - valid credentials","webkit","Wed Nov 27 02:16:38 GMT 2024","passed","Wed Nov 27 02:16:43 GMT 2024","Login","","",""
"","401","fetch valid movie ","webkit","Wed Nov 27 02:16:31 GMT 2024","passed","Wed Nov 27 02:16:32 GMT 2024","API Tests","","",""
"","5782","Github Variables","webkit","Wed Nov 27 02:16:33 GMT 2024","passed","Wed Nov 27 02:16:38 GMT 2024","Github Environment Tests","","",""
"","9209","element screenshot","chromium","Wed Nov 27 02:16:00 GMT 2024","passed","Wed Nov 27 02:16:09 GMT 2024","Visual Test","","",""
"","552","key does not exist - json & toEqual","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:00 GMT 2024","API Tests - forced to fail","","",""
"","154","non matching key value pair - array & toContainEqual","firefox","Wed Nov 27 02:16:12 GMT 2024","failed","Wed Nov 27 02:16:12 GMT 2024","API Tests - forced to fail","","",""
"","12588","page image does not match","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:13 GMT 2024","UI E2E Tests - forced to fail","","",""
"","402","fetch valid movie ","chromium","Wed Nov 27 02:16:00 GMT 2024","passed","Wed Nov 27 02:16:00 GMT 2024","API Tests","","",""
"","514","invalid movie id - array & toContainEqual","firefox","Wed Nov 27 02:16:11 GMT 2024","passed","Wed Nov 27 02:16:12 GMT 2024","API Tests","","",""
"","7059","Github Variables","chromium","Wed Nov 27 02:16:01 GMT 2024","passed","Wed Nov 27 02:16:08 GMT 2024","Github Environment Tests","","",""
"","384","non matching key value pair - array & toContainEqual","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:00 GMT 2024","API Tests - forced to fail","","",""
"","0","has title","firefox","Wed Nov 27 02:16:26 GMT 2024","skipped","Wed Nov 27 02:16:26 GMT 2024","Basic validations","","",""
"","10314","special key press","firefox","Wed Nov 27 02:16:19 GMT 2024","passed","Wed Nov 27 02:16:29 GMT 2024","Key Presses","","",""
"","8497","special key press","chromium","Wed Nov 27 02:16:01 GMT 2024","passed","Wed Nov 27 02:16:10 GMT 2024","Key Presses","","",""
"","557","invalid movie id - array & toContainEqual","chromium","Wed Nov 27 02:15:59 GMT 2024","passed","Wed Nov 27 02:16:00 GMT 2024","API Tests","","",""
"","414","invalid movie id - json & toEqual","webkit","Wed Nov 27 02:16:32 GMT 2024","passed","Wed Nov 27 02:16:33 GMT 2024","API Tests","","",""
"","11082","element screenshot","firefox","Wed Nov 27 02:16:15 GMT 2024","passed","Wed Nov 27 02:16:26 GMT 2024","Visual Test","","",""
"","12013","text does not match","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:12 GMT 2024","UI E2E Tests - forced to fail","","",""
"","6321","login - valid credentials","firefox","Wed Nov 27 02:16:24 GMT 2024","passed","Wed Nov 27 02:16:31 GMT 2024","Login","","",""
"","9802","text does not match","webkit","Wed Nov 27 02:16:32 GMT 2024","failed","Wed Nov 27 02:16:41 GMT 2024","UI E2E Tests - forced to fail","","",""
"","497","fetch valid movie ","firefox","Wed Nov 27 02:16:11 GMT 2024","passed","Wed Nov 27 02:16:12 GMT 2024","API Tests","","",""
"","407","status does not match","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:00 GMT 2024","API Tests - forced to fail","","",""
"","318","invalid movie id - array & toContainEqual","webkit","Wed Nov 27 02:16:33 GMT 2024","passed","Wed Nov 27 02:16:33 GMT 2024","API Tests","","",""
"","7731","element screenshot","webkit","Wed Nov 27 02:16:33 GMT 2024","passed","Wed Nov 27 02:16:41 GMT 2024","Visual Test","","",""
"","4049","Github Secrets","webkit","Wed Nov 27 02:16:33 GMT 2024","passed","Wed Nov 27 02:16:38 GMT 2024","Github Environment Tests","","",""
"","318","invalid movie id - json & toEqual","chromium","Wed Nov 27 02:16:00 GMT 2024","passed","Wed Nov 27 02:16:00 GMT 2024","API Tests","","",""
"","16408","page screenshot","chromium","Wed Nov 27 02:16:00 GMT 2024","passed","Wed Nov 27 02:16:17 GMT 2024","Visual Test","","",""
"","409","status does not match","webkit","Wed Nov 27 02:16:32 GMT 2024","failed","Wed Nov 27 02:16:32 GMT 2024","API Tests - forced to fail","","",""
"","2618","common key press","chromium","Wed Nov 27 02:16:08 GMT 2024","passed","Wed Nov 27 02:16:11 GMT 2024","Key Presses","","",""
"","6790","special key press","webkit","Wed Nov 27 02:16:36 GMT 2024","passed","Wed Nov 27 02:16:42 GMT 2024","Key Presses","","",""
"","12751","element image does not match","chromium","Wed Nov 27 02:16:00 GMT 2024","failed","Wed Nov 27 02:16:13 GMT 2024","UI E2E Tests - forced to fail","","",""
"","429","key does not exist - json & toEqual","webkit","Wed Nov 27 02:16:33 GMT 2024","failed","Wed Nov 27 02:16:34 GMT 2024","API Tests - forced to fail","","",""
"","0","navigate to login page","firefox","Wed Nov 27 02:16:26 GMT 2024","skipped","Wed Nov 27 02:16:26 GMT 2024","Basic validations","","",""
"","17910","page screenshot","firefox","Wed Nov 27 02:16:13 GMT 2024","passed","Wed Nov 27 02:16:31 GMT 2024","Visual Test","","",""
"","10726","page screenshot","webkit","Wed Nov 27 02:16:35 GMT 2024","passed","Wed Nov 27 02:16:46 GMT 2024","Visual Test","","",""
"","0","has title","chromium","Wed Nov 27 02:16:09 GMT 2024","skipped","Wed Nov 27 02:16:09 GMT 2024","Basic validations","","",""
"","9935","Github Variables","firefox","Wed Nov 27 02:16:14 GMT 2024","passed","Wed Nov 27 02:16:24 GMT 2024","Github Environment Tests","","",""
"","0","has title","webkit","Wed Nov 27 02:16:41 GMT 2024","skipped","Wed Nov 27 02:16:41 GMT 2024","Basic validations","","",""
"","375","key does not exist - json & toEqual","firefox","Wed Nov 27 02:16:12 GMT 2024","failed","Wed Nov 27 02:16:12 GMT 2024","API Tests - forced to fail","","",""
"","5103","common key press","webkit","Wed Nov 27 02:16:38 GMT 2024","passed","Wed Nov 27 02:16:43 GMT 2024","Key Presses","","",""
"","387","non matching key value pair - array & toContainEqual","webkit","Wed Nov 27 02:16:34 GMT 2024","failed","Wed Nov 27 02:16:34 GMT 2024","API Tests - forced to fail","","",""
"","18672","page image does not match","firefox","Wed Nov 27 02:16:14 GMT 2024","failed","Wed Nov 27 02:16:32 GMT 2024","UI E2E Tests - forced to fail","","",""
"","9356","page image does not match","webkit","Wed Nov 27 02:16:33 GMT 2024","failed","Wed Nov 27 02:16:43 GMT 2024","UI E2E Tests - forced to fail","","",""
"","319","status does not match","firefox","Wed Nov 27 02:16:13 GMT 2024","failed","Wed Nov 27 02:16:13 GMT 2024","API Tests - forced to fail","","",""
"","346","invalid movie id - json & toEqual","firefox","Wed Nov 27 02:16:13 GMT 2024","passed","Wed Nov 27 02:16:13 GMT 2024","API Tests","","",""
"","10078","element image does not match","webkit","Wed Nov 27 02:16:33 GMT 2024","failed","Wed Nov 27 02:16:43 GMT 2024","UI E2E Tests - forced to fail","","",""
