"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10403","page image does not match","chromium","Sun May 18 02:30:30 GMT 2025","failed","Sun May 18 02:30:40 GMT 2025","UI E2E Tests - forced to fail","","",""
"","10789","element image does not match","webkit","Sun May 18 02:30:57 GMT 2025","failed","Sun May 18 02:31:08 GMT 2025","UI E2E Tests - forced to fail","","",""
"","0","navigate to login page","webkit","Sun May 18 02:31:05 GMT 2025","skipped","Sun May 18 02:31:05 GMT 2025","Basic validations","","",""
"","0","has title","firefox","Sun May 18 02:30:51 GMT 2025","skipped","Sun May 18 02:30:51 GMT 2025","Basic validations","","",""
"","4169","login - valid credentials","webkit","Sun May 18 02:31:04 GMT 2025","passed","Sun May 18 02:31:08 GMT 2025","Login","","",""
"","557","key does not exist - json & toEqual","firefox","Sun May 18 02:30:39 GMT 2025","failed","Sun May 18 02:30:40 GMT 2025","API Tests - forced to fail","","",""
"","251","status does not match","firefox","Sun May 18 02:30:38 GMT 2025","failed","Sun May 18 02:30:38 GMT 2025","API Tests - forced to fail","","",""
"","0","navigate to login page","firefox","Sun May 18 02:30:51 GMT 2025","skipped","Sun May 18 02:30:51 GMT 2025","Basic validations","","",""
"","0","has title","webkit","Sun May 18 02:31:05 GMT 2025","skipped","Sun May 18 02:31:05 GMT 2025","Basic validations","","",""
"","1","navigate to login page","chromium","Sun May 18 02:30:36 GMT 2025","skipped","Sun May 18 02:30:36 GMT 2025","Basic validations","","",""
"","258","invalid movie id - array & toContainEqual","firefox","Sun May 18 02:30:38 GMT 2025","passed","Sun May 18 02:30:38 GMT 2025","API Tests","","",""
"","5557","login - valid credentials","firefox","Sun May 18 02:30:51 GMT 2025","passed","Sun May 18 02:30:56 GMT 2025","Login","","",""
"","10649","text does not match","webkit","Sun May 18 02:30:57 GMT 2025","failed","Sun May 18 02:31:07 GMT 2025","UI E2E Tests - forced to fail","","",""
"","512","key does not exist - json & toEqual","chromium","Sun May 18 02:30:29 GMT 2025","failed","Sun May 18 02:30:30 GMT 2025","API Tests - forced to fail","","",""
