"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3950","common key press","webkit","Sun Nov 17 02:17:35 GMT 2024","passed","Sun Nov 17 02:17:39 GMT 2024","Key Presses","","",""
"","340","non matching key value pair - array & toContainEqual","firefox","Sun Nov 17 02:17:10 GMT 2024","failed","Sun Nov 17 02:17:10 GMT 2024","API Tests - forced to fail","","",""
"","9681","special key press","firefox","Sun Nov 17 02:17:19 GMT 2024","passed","Sun Nov 17 02:17:29 GMT 2024","Key Presses","","",""
"","338","fetch valid movie ","firefox","Sun Nov 17 02:17:10 GMT 2024","passed","Sun Nov 17 02:17:10 GMT 2024","API Tests","","",""
"","7330","Github Secrets","firefox","Sun Nov 17 02:17:11 GMT 2024","passed","Sun Nov 17 02:17:18 GMT 2024","Github Environment Tests","","",""
"","1","navigate to login page","firefox","Sun Nov 17 02:17:23 GMT 2024","skipped","Sun Nov 17 02:17:23 GMT 2024","Basic validations","","",""
"","9775","text does not match","webkit","Sun Nov 17 02:17:29 GMT 2024","failed","Sun Nov 17 02:17:39 GMT 2024","UI E2E Tests - forced to fail","","",""
"","321","invalid movie id - json & toEqual","firefox","Sun Nov 17 02:17:10 GMT 2024","passed","Sun Nov 17 02:17:11 GMT 2024","API Tests","","",""
"","278","status does not match","webkit","Sun Nov 17 02:17:29 GMT 2024","failed","Sun Nov 17 02:17:29 GMT 2024","API Tests - forced to fail","","",""
"","333","invalid movie id - array & toContainEqual","chromium","Sun Nov 17 02:17:01 GMT 2024","passed","Sun Nov 17 02:17:01 GMT 2024","API Tests","","",""
"","241","fetch valid movie ","chromium","Sun Nov 17 02:17:01 GMT 2024","passed","Sun Nov 17 02:17:01 GMT 2024","API Tests","","",""
"","9742","Github Variables","firefox","Sun Nov 17 02:17:13 GMT 2024","passed","Sun Nov 17 02:17:22 GMT 2024","Github Environment Tests","","",""
"","6370","special key press","webkit","Sun Nov 17 02:17:31 GMT 2024","passed","Sun Nov 17 02:17:37 GMT 2024","Key Presses","","",""
"","10464","element image does not match","chromium","Sun Nov 17 02:17:01 GMT 2024","failed","Sun Nov 17 02:17:11 GMT 2024","UI E2E Tests - forced to fail","","",""
"","5637","Github Variables","chromium","Sun Nov 17 02:17:01 GMT 2024","passed","Sun Nov 17 02:17:07 GMT 2024","Github Environment Tests","","",""
"","14293","page screenshot","firefox","Sun Nov 17 02:17:13 GMT 2024","passed","Sun Nov 17 02:17:27 GMT 2024","Visual Test","","",""
"","6760","element screenshot","chromium","Sun Nov 17 02:17:01 GMT 2024","passed","Sun Nov 17 02:17:08 GMT 2024","Visual Test","","",""
"","347","fetch valid movie ","webkit","Sun Nov 17 02:17:28 GMT 2024","passed","Sun Nov 17 02:17:28 GMT 2024","API Tests","","",""
"","338","invalid movie id - json & toEqual","chromium","Sun Nov 17 02:17:01 GMT 2024","passed","Sun Nov 17 02:17:01 GMT 2024","API Tests","","",""
"","0","navigate to login page","chromium","Sun Nov 17 02:17:08 GMT 2024","skipped","Sun Nov 17 02:17:08 GMT 2024","Basic validations","","",""
"","1","has title","chromium","Sun Nov 17 02:17:08 GMT 2024","skipped","Sun Nov 17 02:17:08 GMT 2024","Basic validations","","",""
"","17305","element image does not match","firefox","Sun Nov 17 02:17:11 GMT 2024","failed","Sun Nov 17 02:17:29 GMT 2024","UI E2E Tests - forced to fail","","",""
"","0","has title","firefox","Sun Nov 17 02:17:23 GMT 2024","skipped","Sun Nov 17 02:17:23 GMT 2024","Basic validations","","",""
"","9877","page image does not match","chromium","Sun Nov 17 02:17:02 GMT 2024","failed","Sun Nov 17 02:17:12 GMT 2024","UI E2E Tests - forced to fail","","",""
"","5021","element screenshot","webkit","Sun Nov 17 02:17:31 GMT 2024","passed","Sun Nov 17 02:17:36 GMT 2024","Visual Test","","",""
"","229","key does not exist - json & toEqual","firefox","Sun Nov 17 02:17:10 GMT 2024","failed","Sun Nov 17 02:17:10 GMT 2024","API Tests - forced to fail","","",""
"","11738","page screenshot","webkit","Sun Nov 17 02:17:30 GMT 2024","passed","Sun Nov 17 02:17:42 GMT 2024","Visual Test","","",""
"","337","invalid movie id - json & toEqual","webkit","Sun Nov 17 02:17:27 GMT 2024","passed","Sun Nov 17 02:17:27 GMT 2024","API Tests","","",""
"","2325","common key press","chromium","Sun Nov 17 02:17:07 GMT 2024","passed","Sun Nov 17 02:17:09 GMT 2024","Key Presses","","",""
"","16097","page image does not match","firefox","Sun Nov 17 02:17:12 GMT 2024","failed","Sun Nov 17 02:17:28 GMT 2024","UI E2E Tests - forced to fail","","",""
"","374","status does not match","firefox","Sun Nov 17 02:17:11 GMT 2024","failed","Sun Nov 17 02:17:12 GMT 2024","API Tests - forced to fail","","",""
"","10674","page image does not match","webkit","Sun Nov 17 02:17:28 GMT 2024","failed","Sun Nov 17 02:17:39 GMT 2024","UI E2E Tests - forced to fail","","",""
"","10221","element image does not match","webkit","Sun Nov 17 02:17:29 GMT 2024","failed","Sun Nov 17 02:17:40 GMT 2024","UI E2E Tests - forced to fail","","",""
"","9537","text does not match","chromium","Sun Nov 17 02:17:01 GMT 2024","failed","Sun Nov 17 02:17:10 GMT 2024","UI E2E Tests - forced to fail","","",""
"","207","key does not exist - json & toEqual","webkit","Sun Nov 17 02:17:27 GMT 2024","failed","Sun Nov 17 02:17:28 GMT 2024","API Tests - forced to fail","","",""
"","6899","Github Secrets","webkit","Sun Nov 17 02:17:29 GMT 2024","passed","Sun Nov 17 02:17:35 GMT 2024","Github Environment Tests","","",""
"","3990","login - valid credentials","webkit","Sun Nov 17 02:17:36 GMT 2024","passed","Sun Nov 17 02:17:40 GMT 2024","Login","","",""
"","1","navigate to login page","webkit","Sun Nov 17 02:17:36 GMT 2024","skipped","Sun Nov 17 02:17:36 GMT 2024","Basic validations","","",""
