"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Feb 14 08:29:31 GMT 2023","Tue Feb 14 08:29:41 GMT 2023","9278","firefox","api.test.ts","API Tests","","","api test2",""
"passed","Tue Feb 14 08:30:13 GMT 2023","Tue Feb 14 08:30:17 GMT 2023","4373","webkit","image.test.ts","Visual Test","","","element screenshot",""
"failed","Tue Feb 14 08:29:18 GMT 2023","Tue Feb 14 08:29:24 GMT 2023","6198","chromium","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
"passed","Tue Feb 14 08:30:19 GMT 2023","Tue Feb 14 08:30:23 GMT 2023","4257","webkit","key-presses.test.ts","Key Presses","","","common key press",""
"failed","Tue Feb 14 08:29:22 GMT 2023","Tue Feb 14 08:29:28 GMT 2023","5987","chromium","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"passed","Tue Feb 14 08:30:17 GMT 2023","Tue Feb 14 08:30:25 GMT 2023","7556","webkit","image.test.ts","Visual Test","","","page screenshot",""
"passed","Tue Feb 14 08:29:25 GMT 2023","Tue Feb 14 08:29:33 GMT 2023","8661","chromium","image.test.ts","Visual Test","","","page screenshot",""
"skipped","Tue Feb 14 08:30:20 GMT 2023","Tue Feb 14 08:30:20 GMT 2023","10","webkit","sample-tests/example.test.ts","Basic validations","","","has title",""
"failed","Tue Feb 14 08:30:04 GMT 2023","Tue Feb 14 08:30:11 GMT 2023","6536","webkit","api.test.ts","API Tests","","","api test1",""
"passed","Tue Feb 14 08:30:21 GMT 2023","Tue Feb 14 08:30:25 GMT 2023","4244","webkit","login.test.ts","Login","","","login - valid credentials",""
"skipped","Tue Feb 14 08:29:30 GMT 2023","Tue Feb 14 08:29:30 GMT 2023","2","chromium","sample-tests/example.test.ts","Basic validations","","","has title",""
"failed","Tue Feb 14 08:29:42 GMT 2023","Tue Feb 14 08:29:59 GMT 2023","16681","firefox","forced-fails.test.ts","Tests that are expected to fail","","","page image does not match",""
"passed","Tue Feb 14 08:29:47 GMT 2023","Tue Feb 14 08:30:06 GMT 2023","18354","firefox","image.test.ts","Visual Test","","","page screenshot",""
"failed","Tue Feb 14 08:30:09 GMT 2023","Tue Feb 14 08:30:16 GMT 2023","7060","webkit","forced-fails.test.ts","Tests that are expected to fail","","","text does not match",""
