"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","419","key does not exist - json & toEqual","webkit","Wed Dec 10 02:30:11 UTC 2025","failed","Wed Dec 10 02:30:12 UTC 2025","API Tests - forced to fail","","",""
"","6381","login - valid credentials","firefox","Wed Dec 10 02:30:03 UTC 2025","passed","Wed Dec 10 02:30:09 UTC 2025","Login","","",""
"","684","key does not exist - json & toEqual","chromium","Wed Dec 10 02:29:42 UTC 2025","failed","Wed Dec 10 02:29:43 UTC 2025","API Tests - forced to fail","","",""
"","6141","special key press","webkit","Wed Dec 10 02:30:14 UTC 2025","passed","Wed Dec 10 02:30:20 UTC 2025","Key Presses","","",""
"","9867","text does not match","webkit","Wed Dec 10 02:30:11 UTC 2025","failed","Wed Dec 10 02:30:21 UTC 2025","UI E2E Tests - forced to fail","","",""
"","0","has title","webkit","Wed Dec 10 02:30:19 UTC 2025","skipped","Wed Dec 10 02:30:19 UTC 2025","Basic validations","","",""
"","367","non matching key value pair - array & toContainEqual","chromium","Wed Dec 10 02:29:43 UTC 2025","failed","Wed Dec 10 02:29:43 UTC 2025","API Tests - forced to fail","","",""
"","500","fetch valid movie ","firefox","Wed Dec 10 02:29:51 UTC 2025","passed","Wed Dec 10 02:29:52 UTC 2025","API Tests","","",""
"","9244","page image does not match","chromium","Wed Dec 10 02:29:43 UTC 2025","failed","Wed Dec 10 02:29:52 UTC 2025","UI E2E Tests - forced to fail","","",""
"","5993","Github Secrets","webkit","Wed Dec 10 02:30:12 UTC 2025","passed","Wed Dec 10 02:30:18 UTC 2025","Github Environment Tests","","",""
"","6196","special key press","chromium","Wed Dec 10 02:29:43 UTC 2025","passed","Wed Dec 10 02:29:49 UTC 2025","Key Presses","","",""
"","0","navigate to login page","chromium","Wed Dec 10 02:29:49 UTC 2025","skipped","Wed Dec 10 02:29:49 UTC 2025","Basic validations","","",""
"","9029","element image does not match","webkit","Wed Dec 10 02:30:13 UTC 2025","failed","Wed Dec 10 02:30:22 UTC 2025","UI E2E Tests - forced to fail","","",""
"","3960","common key press","webkit","Wed Dec 10 02:30:18 UTC 2025","passed","Wed Dec 10 02:30:22 UTC 2025","Key Presses","","",""
"","4002","login - valid credentials","webkit","Wed Dec 10 02:30:19 UTC 2025","passed","Wed Dec 10 02:30:23 UTC 2025","Login","","",""
"","1","has title","chromium","Wed Dec 10 02:29:49 UTC 2025","skipped","Wed Dec 10 02:29:49 UTC 2025","Basic validations","","",""
"","4968","Github Variables","webkit","Wed Dec 10 02:30:14 UTC 2025","passed","Wed Dec 10 02:30:19 UTC 2025","Github Environment Tests","","",""
"","9235","text does not match","chromium","Wed Dec 10 02:29:43 UTC 2025","failed","Wed Dec 10 02:29:52 UTC 2025","UI E2E Tests - forced to fail","","",""
"","18290","element image does not match","firefox","Wed Dec 10 02:29:53 UTC 2025","failed","Wed Dec 10 02:30:11 UTC 2025","UI E2E Tests - forced to fail","","",""
"","2869","common key press","chromium","Wed Dec 10 02:29:48 UTC 2025","passed","Wed Dec 10 02:29:51 UTC 2025","Key Presses","","",""
"","12176","page screenshot","webkit","Wed Dec 10 02:30:12 UTC 2025","passed","Wed Dec 10 02:30:24 UTC 2025","Visual Test","","",""
"","403","status does not match","chromium","Wed Dec 10 02:29:43 UTC 2025","failed","Wed Dec 10 02:29:43 UTC 2025","API Tests - forced to fail","","",""
"","216","non matching key value pair - array & toContainEqual","firefox","Wed Dec 10 02:29:52 UTC 2025","failed","Wed Dec 10 02:29:52 UTC 2025","API Tests - forced to fail","","",""
"","9771","element image does not match","chromium","Wed Dec 10 02:29:43 UTC 2025","failed","Wed Dec 10 02:29:52 UTC 2025","UI E2E Tests - forced to fail","","",""
"","586","fetch valid movie ","chromium","Wed Dec 10 02:29:42 UTC 2025","passed","Wed Dec 10 02:29:43 UTC 2025","API Tests","","",""
"","931","invalid movie id - array & toContainEqual","webkit","Wed Dec 10 02:30:11 UTC 2025","passed","Wed Dec 10 02:30:12 UTC 2025","API Tests","","",""
"","468","fetch valid movie ","webkit","Wed Dec 10 02:30:08 UTC 2025","passed","Wed Dec 10 02:30:09 UTC 2025","API Tests","","",""
"","12029","page screenshot","chromium","Wed Dec 10 02:29:44 UTC 2025","passed","Wed Dec 10 02:29:56 UTC 2025","Visual Test","","",""
"","13099","special key press","firefox","Wed Dec 10 02:29:58 UTC 2025","passed","Wed Dec 10 02:30:11 UTC 2025","Key Presses","","",""
"","530","invalid movie id - array & toContainEqual","chromium","Wed Dec 10 02:29:42 UTC 2025","passed","Wed Dec 10 02:29:43 UTC 2025","API Tests","","",""
"","496","key does not exist - json & toEqual","firefox","Wed Dec 10 02:29:53 UTC 2025","failed","Wed Dec 10 02:29:54 UTC 2025","API Tests - forced to fail","","",""
"","337","status does not match","webkit","Wed Dec 10 02:30:12 UTC 2025","failed","Wed Dec 10 02:30:12 UTC 2025","API Tests - forced to fail","","",""
"","9021","page image does not match","webkit","Wed Dec 10 02:30:12 UTC 2025","failed","Wed Dec 10 02:30:21 UTC 2025","UI E2E Tests - forced to fail","","",""
"","3653","login - valid credentials","chromium","Wed Dec 10 02:29:48 UTC 2025","passed","Wed Dec 10 02:29:52 UTC 2025","Login","","",""
"","230","status does not match","firefox","Wed Dec 10 02:29:52 UTC 2025","failed","Wed Dec 10 02:29:52 UTC 2025","API Tests - forced to fail","","",""
"","4652","Github Secrets","chromium","Wed Dec 10 02:29:44 UTC 2025","passed","Wed Dec 10 02:29:48 UTC 2025","Github Environment Tests","","",""
"","1","navigate to login page","webkit","Wed Dec 10 02:30:19 UTC 2025","skipped","Wed Dec 10 02:30:19 UTC 2025","Basic validations","","",""
"","10129","Github Secrets","firefox","Wed Dec 10 02:29:53 UTC 2025","passed","Wed Dec 10 02:30:03 UTC 2025","Github Environment Tests","","",""
"","263","invalid movie id - json & toEqual","chromium","Wed Dec 10 02:29:43 UTC 2025","passed","Wed Dec 10 02:29:43 UTC 2025","API Tests","","",""
"","443","invalid movie id - json & toEqual","firefox","Wed Dec 10 02:29:53 UTC 2025","passed","Wed Dec 10 02:29:53 UTC 2025","API Tests","","",""
"","7916","Github Variables","firefox","Wed Dec 10 02:29:54 UTC 2025","passed","Wed Dec 10 02:30:01 UTC 2025","Github Environment Tests","","",""
"","5980","element screenshot","webkit","Wed Dec 10 02:30:13 UTC 2025","passed","Wed Dec 10 02:30:19 UTC 2025","Visual Test","","",""
"","9805","element screenshot","firefox","Wed Dec 10 02:29:53 UTC 2025","passed","Wed Dec 10 02:30:03 UTC 2025","Visual Test","","",""
"","0","has title","firefox","Wed Dec 10 02:30:03 UTC 2025","skipped","Wed Dec 10 02:30:03 UTC 2025","Basic validations","","",""
"","0","navigate to login page","firefox","Wed Dec 10 02:30:03 UTC 2025","skipped","Wed Dec 10 02:30:03 UTC 2025","Basic validations","","",""
"","448","invalid movie id - array & toContainEqual","firefox","Wed Dec 10 02:29:51 UTC 2025","passed","Wed Dec 10 02:29:52 UTC 2025","API Tests","","",""
"","393","invalid movie id - json & toEqual","webkit","Wed Dec 10 02:30:09 UTC 2025","passed","Wed Dec 10 02:30:09 UTC 2025","API Tests","","",""
"","6101","common key press","firefox","Wed Dec 10 02:30:01 UTC 2025","passed","Wed Dec 10 02:30:08 UTC 2025","Key Presses","","",""
"","16349","text does not match","firefox","Wed Dec 10 02:29:53 UTC 2025","failed","Wed Dec 10 02:30:10 UTC 2025","UI E2E Tests - forced to fail","","",""
"","552","non matching key value pair - array & toContainEqual","webkit","Wed Dec 10 02:30:09 UTC 2025","failed","Wed Dec 10 02:30:10 UTC 2025","API Tests - forced to fail","","",""
"","16744","page screenshot","firefox","Wed Dec 10 02:29:55 UTC 2025","passed","Wed Dec 10 02:30:12 UTC 2025","Visual Test","","",""
"","5461","Github Variables","chromium","Wed Dec 10 02:29:43 UTC 2025","passed","Wed Dec 10 02:29:48 UTC 2025","Github Environment Tests","","",""
"","17810","page image does not match","firefox","Wed Dec 10 02:29:54 UTC 2025","failed","Wed Dec 10 02:30:11 UTC 2025","UI E2E Tests - forced to fail","","",""
"","5736","element screenshot","chromium","Wed Dec 10 02:29:44 UTC 2025","passed","Wed Dec 10 02:29:50 UTC 2025","Visual Test","","",""
