"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 21 01:43:16 GMT 2024","Sun Apr 21 01:43:26 GMT 2024","9905","webkit","","UI E2E Tests - forced to fail","","","text does not match",""
"passed","Sun Apr 21 01:42:59 GMT 2024","Sun Apr 21 01:42:59 GMT 2024","280","firefox","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Apr 21 01:43:00 GMT 2024","Sun Apr 21 01:43:00 GMT 2024","334","firefox","","API Tests","","","invalid movie id - json & toEqual",""
"passed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:52 GMT 2024","409","chromium","","API Tests","","","invalid movie id - array & toContainEqual",""
"passed","Sun Apr 21 01:42:58 GMT 2024","Sun Apr 21 01:42:59 GMT 2024","570","firefox","","API Tests","","","fetch valid movie ",""
"passed","Sun Apr 21 01:43:11 GMT 2024","Sun Apr 21 01:43:16 GMT 2024","4802","firefox","","Login","","","login - valid credentials",""
"passed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:52 GMT 2024","426","chromium","","API Tests","","","fetch valid movie ",""
"passed","Sun Apr 21 01:43:00 GMT 2024","Sun Apr 21 01:43:11 GMT 2024","10280","firefox","","Visual Test","","","element screenshot",""
"passed","Sun Apr 21 01:43:09 GMT 2024","Sun Apr 21 01:43:13 GMT 2024","4536","firefox","","Key Presses","","","common key press",""
"failed","Sun Apr 21 01:43:19 GMT 2024","Sun Apr 21 01:43:27 GMT 2024","7327","webkit","","UI E2E Tests - forced to fail","","","page image does not match",""
"passed","Sun Apr 21 01:42:54 GMT 2024","Sun Apr 21 01:42:56 GMT 2024","2724","chromium","","Github Environment Tests","","","Github Variables",""
"passed","Sun Apr 21 01:43:20 GMT 2024","Sun Apr 21 01:43:25 GMT 2024","5115","webkit","","Github Environment Tests","","","Github Variables",""
"failed","Sun Apr 21 01:43:17 GMT 2024","Sun Apr 21 01:43:18 GMT 2024","281","webkit","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:43:04 GMT 2024","11371","chromium","","Visual Test","","","page screenshot",""
"passed","Sun Apr 21 01:43:02 GMT 2024","Sun Apr 21 01:43:11 GMT 2024","9209","firefox","","Github Environment Tests","","","Github Variables",""
"passed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:57 GMT 2024","4229","chromium","","Visual Test","","","element screenshot",""
"skipped","Sun Apr 21 01:43:11 GMT 2024","Sun Apr 21 01:43:11 GMT 2024","0","firefox","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 21 01:43:18 GMT 2024","Sun Apr 21 01:43:23 GMT 2024","4589","webkit","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Apr 21 01:43:25 GMT 2024","Sun Apr 21 01:43:25 GMT 2024","0","webkit","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 21 01:42:54 GMT 2024","Sun Apr 21 01:42:56 GMT 2024","2904","chromium","","Github Environment Tests","","","Github Secrets",""
"failed","Sun Apr 21 01:42:59 GMT 2024","Sun Apr 21 01:42:59 GMT 2024","163","firefox","","API Tests - forced to fail","","","non matching key value pair - array & toContainEqual",""
"passed","Sun Apr 21 01:43:19 GMT 2024","Sun Apr 21 01:43:24 GMT 2024","5199","webkit","","Visual Test","","","element screenshot",""
"passed","Sun Apr 21 01:43:01 GMT 2024","Sun Apr 21 01:43:09 GMT 2024","8265","firefox","","Github Environment Tests","","","Github Secrets",""
"skipped","Sun Apr 21 01:42:57 GMT 2024","Sun Apr 21 01:42:57 GMT 2024","1","chromium","","Basic validations","","","navigate to login page",""
"passed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:52 GMT 2024","379","chromium","","API Tests","","","invalid movie id - json & toEqual",""
"failed","Sun Apr 21 01:43:16 GMT 2024","Sun Apr 21 01:43:27 GMT 2024","10186","webkit","","UI E2E Tests - forced to fail","","","element image does not match",""
"failed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:52 GMT 2024","409","chromium","","API Tests - forced to fail","","","status does not match",""
"failed","Sun Apr 21 01:42:52 GMT 2024","Sun Apr 21 01:42:52 GMT 2024","346","chromium","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
"failed","Sun Apr 21 01:43:00 GMT 2024","Sun Apr 21 01:43:01 GMT 2024","279","firefox","","API Tests - forced to fail","","","key does not exist - json & toEqual",""
